,x,y,value
9,65,33,0.5667595373156777
22,11,8,0.4516560276038532
31,94,15,0.45329473006636095
34,14,80,0.4646000475129629
45,74,36,0.5524829294673362
72,24,75,0.6256537138607736
105,20,50,0.6210566107369876
158,99,94,0.6710302880515439
198,83,21,0.49321600484336725
210,75,0,0.699400884580278
218,68,9,0.450425949352287
230,63,73,
282,92,42,0.5029832074820186
337,65,36,
360,80,52,0.545481928652927
363,84,7,0.662223060755783
387,35,93,0.5720272054205424
457,88,71,0.5196754713860311
489,3,61,0.41408097199969307
545,54,19,0.6896595734414289
625,12,75,0.5937034647780983
880,47,9,0.432998815947655
913,36,66,
918,39,37,
957,6,30,0.4765327634749644
968,72,54,0.4612775987014536
1002,53,11,0.5601619507654363
1004,33,49,
1027,39,4,0.4532235200631662
1037,18,4,0.404590592454403
1046,11,87,0.5449734591971592
1149,92,48,0.471650090661881
1156,44,50,
1176,89,91,0.4291417968547828
1194,29,45,0.5859807554867782
1199,58,3,0.4352192222678866
1213,90,14,0.5755378526678793
1253,96,36,0.5327320733219751
1351,67,56,
1352,15,3,0.3525895510752648
1367,35,44,0.661060614225943
1449,29,43,0.5898675745774327
1493,83,71,0.5243596175844569
1507,60,75,
1532,27,89,0.5792933634166899
1533,15,92,0.4000210123912169
1705,81,98,0.4592286758343605
1717,23,65,0.4294993327843644
1733,34,83,0.5610817969675631
1757,57,95,0.6588087753580696
1787,27,28,0.3871420207435664
1805,13,35,0.3583292294345416
1884,60,50,
1894,26,7,0.6086808719324074
1905,23,29,0.4052839540297309
1920,40,72,
1933,94,84,0.4636884035840288
1992,55,50,
2022,67,87,
2060,66,41,
2069,51,68,
2094,74,89,
2098,69,14,0.587280110789929
2122,31,32,
2183,51,27,0.5191306950532868
2236,73,75,
2266,88,94,0.6864767353258205
2301,64,53,
2348,42,97,0.42320657947961465
2353,22,22,0.3698742660801002
2411,54,2,0.5063711259584782
2443,58,17,0.5284816994105592
2453,89,72,0.4326796865531245
2482,69,95,0.6647046851695715
2483,40,51,
2501,72,0,0.6999443688435774
2531,96,16,0.42448315287748584
2554,87,66,0.4306291645436231
2562,37,99,0.5398477932183154
2576,69,13,0.6878332040233498
2662,63,1,0.6381257195190371
2669,6,42,
2672,26,38,0.6349273420290046
2704,39,87,0.6128375333028041
2738,95,43,0.6233708174537473
2762,23,48,0.4193631942452506
2789,46,95,0.6456524925737208
2801,6,47,0.32693962635951845
2850,73,92,0.48762823099096825
2858,29,19,0.646437455333164
2866,34,90,0.4700653853493964
2887,64,2,0.5138005165358142
2895,9,26,0.5493860239193435
2898,99,96,0.5210062279035652
2956,67,74,
2977,67,36,
2980,89,9,0.44000160479683154
3000,20,35,0.37725612538626296
3029,54,7,0.659025330519047
3066,25,10,0.3984023726725614
3076,8,32,0.5709755790710185
3106,36,78,0.42073972195995146
3138,70,3,0.44035409889082716
3153,9,43,
3170,77,68,0.6256742264646072
3287,12,57,0.5908482408160352
3298,78,55,0.5706990513556494
3332,68,45,
