,x,y,value
42,87,80,-0.04827619639132941
72,63,21,-0.11617019480832769
86,24,70,-0.39156575954968387
128,61,18,-0.5743025902490978
150,67,57,
172,72,4,0.5944672623277631
183,23,73,0.7140459963297714
215,5,0,0.5069154524650106
263,41,85,
286,51,91,0.8492973036651419
329,7,89,-0.5001714854166247
341,19,98,0.11029178556639163
343,38,71,
379,30,76,-0.039380915936057304
385,1,97,0.8446004956376272
403,94,68,-0.42595073844738496
447,15,2,-0.41601689582162293
463,61,61,
529,75,67,-0.5140660670645041
537,94,82,-0.9190782913168868
548,7,61,0.25306925964915394
604,7,21,0.5370278451704302
613,49,85,
726,70,72,
768,10,28,-0.841203692499807
771,74,57,0.26675967844055304
798,98,71,-0.11047066988117105
816,74,20,0.12098398230014507
832,33,3,0.2560283763010891
900,15,80,-0.11033838423738296
922,15,35,-0.9034329774119404
924,68,16,0.29928939116972364
935,56,35,0.9036223071313543
942,58,79,
947,3,64,0.11932927930421888
951,35,6,-0.525691058775964
1012,44,42,
1048,86,58,0.11913982766792142
1067,17,8,0.09441499674961751
1080,63,23,-0.1130102561467492
1105,85,88,0.3782440371457825
1127,13,54,0.5675971945946023
1183,73,12,-0.6336223665556984
1184,84,89,-0.3522715954086977
1185,72,50,-0.8775561955769298
1189,71,90,-0.0037623748044977035
1211,12,27,0.2760884936504713
1216,26,64,
1219,97,7,0.7528039540200453
1246,89,86,0.3690959292981366
1251,23,95,-0.7081688978397138
1271,17,60,0.6179123189360343
1318,60,94,0.09258802562242274
1339,16,50,0.41486518297266795
1359,95,82,-0.593451294479741
1361,38,99,0.010641444244407827
1393,69,45,
1400,40,27,
1423,65,65,
1428,95,58,-0.07445824905179022
1437,28,70,-0.4512637541760025
1477,42,45,
1484,49,72,
1506,50,50,
1558,40,74,
1561,26,53,-0.9164440652550933
1579,54,52,
1583,74,33,-0.003915929336447355
1589,19,62,-0.09063118907095069
1631,63,52,
1664,99,10,0.5929252878469895
1675,95,50,-0.6030052505916873
1689,94,58,-0.11532292311476167
1753,71,81,
1774,39,29,
1811,21,43,0.45979239571487907
1813,63,11,0.0009584102906430303
1829,76,60,-0.4896670015733797
1853,35,69,
1865,86,53,-0.9178017083823964
1869,5,66,-0.506697574979361
1895,4,5,0.2819388834603911
1954,65,66,
1965,63,96,-0.03825511546465621
2047,33,2,0.10763378434864479
2131,40,28,
2212,5,60,-0.48275461462385405
2223,69,23,-0.39408236435918453
2235,51,75,
2266,15,73,-0.7359779079494075
2293,32,99,0.030932797102320553
2306,28,10,0.5979155635570754
2370,62,2,0.33524638658634287
2395,74,23,-0.1579237042067827
2409,71,10,-0.0070625897513961755
2417,99,4,0.4618980034842557
2420,92,27,-0.24331766709668945
2430,12,70,-0.5984621434558619
2441,73,62,-0.5057105688171843
2442,38,43,0.14809100302586264
2500,75,64,0.38908859190656253
2501,56,99,-0.03979735007517993
2536,41,39,
2544,38,15,-0.2026202424575344
2597,75,83,
2652,13,81,-0.5315423862940001
2697,42,71,
2723,37,72,
2797,94,56,-0.8257266556206717
2852,62,78,
2908,15,42,-0.3998596599642863
2985,67,14,-0.13600059815699117
2993,63,55,
3031,57,71,
3057,29,12,-0.7859306406938648
3082,16,79,-0.38516454391676924
3085,29,70,
3212,30,8,0.006974041445253931
3271,68,37,
3274,35,22,
3285,22,46,0.07500116563057269
3312,2,18,-0.49210740144723997
3328,78,21,0.5379194044217059
3331,71,6,0.008123897277620085
3337,72,86,
3377,56,6,-0.9600556217613976
3384,82,94,-0.07624558563435979
3405,74,0,0.2964413278928073
3428,55,90,0.18922803633557916
3473,42,66,
3500,91,43,0.469193727180073
3505,88,7,-0.4842263276400294
3519,41,25,
3597,55,49,
3605,74,67,-0.1534586381525166
3618,60,19,0.09442565073746834
3621,92,71,-0.2573811412854914
