,x,y,value
13,4,91,-1.0
147,68,74,
153,77,55,-1.0
162,99,57,-1.0
269,86,35,-1.0
271,22,32,-1.0
276,17,88,-1.0
295,24,65,-1.0
319,42,28,
322,15,30,-1.0
369,38,85,-1.0
392,58,48,
444,34,90,-1.0
473,96,79,-1.0
550,38,83,-1.0
558,25,77,-1.0
560,30,11,
620,36,22,
626,78,44,-0.30000000000000004
650,74,32,-1.0
659,87,21,-1.0
696,78,9,-1.0
734,99,59,-1.0
748,19,29,-1.0
799,91,90,0.0
881,76,93,-1.0
897,5,72,-1.0
918,35,67,
994,69,44,
997,14,98,-1.0
1065,68,57,
1085,75,80,
1086,29,27,-1.0
1094,89,83,-1.0
1108,6,6,-1.0
1112,18,72,-1.0
1137,23,72,-1.0
1191,28,26,-1.0
1204,45,45,
1227,8,60,-1.0
1311,93,88,0.0
1340,25,12,-1.0
1351,81,56,-1.0
1368,9,54,-1.0
1395,25,21,-1.0
1403,98,93,-1.0
1447,60,44,
1515,57,63,
1550,33,49,
1606,47,30,
1639,23,18,-1.0
1677,80,62,-1.0
1716,75,71,-1.0
1732,29,90,-1.0
1834,10,40,
1843,53,24,-1.0
1852,42,82,
1861,44,93,-1.0
1879,18,65,-1.0
1885,42,63,
1905,50,84,
1908,26,85,-1.0
1914,33,57,
2003,9,97,-1.0
2058,67,23,-1.0
2069,48,0,-1.0
2074,36,53,
2135,36,46,
2206,84,80,-1.0
2225,16,84,-1.0
2243,17,85,-1.0
2293,40,21,
2298,36,26,
2352,25,10,-1.0
2430,92,57,-1.0
2481,78,98,-1.0
2510,77,81,
2520,70,43,-1.0
2547,98,40,-1.0
2551,52,82,
2591,6,65,-1.0
2593,6,82,-1.0
2600,6,72,-1.0
2604,6,22,-1.0
2605,76,45,-1.0
2608,94,48,-1.0
2651,95,39,-1.0
2736,81,49,-1.0
2742,62,67,
2774,91,0,-1.0
2793,79,94,-1.0
2800,45,87,
2825,22,58,-1.0
2836,15,81,-1.0
2850,55,93,-1.0
2901,86,49,-1.0
2952,12,89,-1.0
2995,53,42,
3020,43,12,-1.0
3021,34,33,
3049,47,21,-1.0
3062,19,75,-1.0
3087,14,66,-1.0
3095,71,27,-1.0
3124,23,41,-1.0
3163,55,79,
3274,85,16,-1.0
3282,80,66,-1.0
3357,13,45,-1.0
3367,2,97,-1.0
3428,64,50,
3481,64,9,-1.0
3532,90,21,-1.0
3547,1,4,-0.5
3578,42,10,-1.0
3583,5,28,-1.0
3593,76,12,-1.0
3607,5,25,-1.0
3642,59,44,
3680,30,7,-1.0
3690,49,71,
3729,91,67,-1.0
3754,44,12,-1.0
3808,21,88,-1.0
3843,77,38,-0.30000000000000004
3845,47,95,-1.0
3860,69,86,
3883,37,38,
3893,17,96,-1.0
3897,31,34,
3962,17,5,-1.0
4054,38,80,-1.0
4083,18,14,-1.0
4137,52,90,-1.0
4165,64,81,
4169,41,64,
4204,41,14,-1.0
4210,90,49,-1.0
4231,32,24,
4234,36,75,-1.0
4246,21,33,-1.0
4250,65,24,-1.0
4260,33,93,-1.0
4324,77,49,-1.0
4351,66,67,
4365,16,25,-1.0
4388,41,20,-1.0
4418,63,49,
4440,35,93,-1.0
4444,42,54,
4496,58,95,-1.0
4534,61,8,-1.0
4543,21,56,-1.0
4576,42,52,
4592,18,28,-1.0
4658,6,34,-1.0
4676,30,97,-1.0
4694,86,64,-1.0
4715,31,63,
4741,89,79,-1.0
4763,41,90,-1.0
4813,49,43,
4816,20,18,-1.0
4821,30,63,
4866,69,71,
4927,60,49,
4946,31,99,-1.0
4964,24,40,-1.0
5038,20,39,-1.0
5090,59,17,-1.0
5103,93,58,-1.0
5145,53,19,-1.0
5154,73,50,-1.0
5168,26,72,-1.0
5304,65,56,
5317,5,11,-1.0
5328,21,54,-1.0
5337,12,18,-1.0
5379,45,8,-1.0
5405,77,79,
5431,43,50,
5434,5,88,-1.0
