,x,y,value
0,65,17,-4.643251961113414
8,85,53,-4.62015963341911
25,52,60,
41,71,35,-4.636100624234206
53,33,63,
71,59,98,-4.650532476850626
149,48,99,-4.664569772882493
184,8,64,-4.724174832438361
198,54,10,-4.656888640964929
204,77,91,-4.62912239016041
219,93,10,-4.611491846179609
250,43,65,
257,19,17,-4.706223199054754
277,11,58,-4.7191162281432675
320,60,89,-4.649300362396579
359,12,91,-4.71740532982568
360,43,54,
383,52,71,
437,37,71,
447,22,25,-4.701539596281173
451,24,18,-4.698491472730793
457,79,83,
537,13,31,-4.7158477963711025
549,90,69,-4.614685385244682
550,38,7,-4.678171279612531
555,0,57,-4.738341009640609
598,28,8,-4.692510961545355
609,13,43,
652,64,85,
701,66,72,
743,70,83,
780,74,54,-4.632592334853059
840,85,59,-4.62015632240408
843,91,47,-4.613616663116215
871,59,42,
879,28,9,-4.692509210731494
889,18,92,-4.7076935538299445
898,58,10,-4.65184633047059
908,55,0,-4.655630991972642
958,38,56,
1014,74,28,-4.6326100263399566
1019,39,37,
1041,19,34,-4.706194529075908
1081,27,18,-4.693978884662203
1111,45,57,
1113,48,33,
1129,25,75,-4.6969017060649545
1213,16,33,-4.710966472923005
1253,86,49,-4.6190597822863815
1262,80,68,-4.625730531174975
1303,23,74,-4.699939065687405
1327,77,15,-4.629170213946641
1374,1,80,-4.736473749257693
1426,94,1,-4.610431263060553
1447,96,71,-4.608267276832874
1452,22,52,-4.701500523540645
1489,70,78,
1553,86,46,-4.619061495829872
1565,38,81,-4.67808918339485
1587,59,99,-4.650531844112712
1718,1,2,-4.736651945531764
1733,60,57,
1813,35,54,
1836,36,59,
1904,40,48,
1917,10,25,-4.720851362828126
2057,90,12,-4.614718764629347
2070,50,50,
2151,71,14,-4.636117416318976
2187,19,55,-4.70616371218037
2235,94,68,-4.610391097452682
2325,80,25,-4.625757154554295
2327,21,97,-4.702990145452058
2376,60,38,
2392,74,30,-4.632608549534314
2397,92,36,-4.612546896581221
2444,53,45,
2450,77,66,-4.629136068954878
2512,45,73,
2518,45,68,
2524,39,31,
2530,77,41,-4.6291513514952065
2640,83,90,-4.622357941511636
2658,44,17,-4.669956910034567
2666,71,1,-4.636130227942788
2671,96,76,-4.608264995729707
2688,67,0,-4.640868211421825
2695,38,36,
2704,36,22,
2722,9,64,-4.7224719174786
2732,20,63,-4.704586369190431
2756,32,25,
2798,91,53,-4.613613453610479
2802,44,12,-4.669963184197869
2814,93,16,-4.611487581607855
2821,11,56,-4.719119423726225
2834,74,55,-4.6325917074378005
2852,3,67,-4.732899422783445
2854,5,56,-4.729382836876439
2876,63,95,-4.6456189343987155
3015,96,19,-4.608294943562552
3018,94,73,-4.610388742114692
3066,30,24,
3099,66,13,-4.642052322828304
3107,4,86,-4.731091349132018
3115,25,70,-4.696907440494283
3129,44,84,
3155,32,77,-4.6865826478774935
3164,66,53,
3181,24,25,-4.6984803045305785
3227,49,16,-4.66333243550223
3235,50,26,-4.662017973539672
3257,34,22,
3311,42,9,-4.672669583270077
3312,5,14,-4.7294709827659895
3330,23,3,-4.700044064990464
3390,76,14,-4.630316059676517
3391,8,36,
3408,11,30,-4.7191644713458505
3410,63,58,
3419,45,60,
3437,49,78,
3446,0,81,-4.738294732010743
3490,62,50,
3495,5,21,-4.729454064785679
3504,76,46,-4.630292889350468
3546,4,15,-4.731231297271409
3554,12,94,-4.7174012513489965
3565,20,15,-4.7046590489384705
3681,93,91,-4.6114479119749445
3687,8,24,-4.724248560653006
3695,0,4,-4.738472236455871
3712,46,9,-4.6672948083710475
3741,72,38,-4.6349280423293635
3761,80,17,-4.625763099899063
3762,88,1,-4.616901617077184
3792,96,3,-4.608306376802428
3830,92,47,-4.6125407712798605
3918,2,16,-4.734800515504652
3998,33,18,
4047,54,56,
4059,62,71,
4068,33,23,
4112,10,56,-4.720795536032265
4116,22,56,-4.7014952638203535
4155,54,27,-4.656870821305075
4205,80,77,-4.625725661349297
4265,1,44,-4.736543878696276
4271,16,77,-4.710901604883608
4289,12,40,
4311,61,56,
4325,59,40,
4342,10,47,-4.720810638624501
4396,55,43,
4426,38,79,-4.678090987484733
4429,65,31,-4.64323992222681
4457,0,66,-4.73832309670047
4545,51,77,
4613,24,76,-4.6984135034274335
4645,39,30,
4647,21,17,-4.703098709698142
4684,31,77,-4.688028287228243
4706,59,80,
4713,86,87,-4.619040062027496
4714,87,16,-4.617982939364746
4726,54,65,
4754,31,90,-4.688015354002275
4761,69,97,-4.638417908415298
4808,24,51,-4.698443878539456
4818,45,30,
4829,94,20,-4.610417250362978
4852,25,14,-4.696983848080231
4937,71,3,-4.63612805074024
5017,76,54,-4.630287863399563
5089,22,99,-4.701444054373114
5100,95,77,-4.609323672943237
5101,13,93,-4.715753561804772
5102,84,91,-4.621246455510094
5180,94,61,-4.61039448070565
5194,39,74,
5208,30,84,-4.6894759112590245
5283,88,21,-4.6168860343409355
5296,97,33,-4.607231234536021
5313,67,27,-4.640842303749742
5334,20,72,-4.704574847151406
5342,42,32,
5413,66,84,
5468,58,33,-4.651824082041992
5469,0,32,-4.7383955998437015
5488,19,53,-4.706166489606961
5489,28,19,-4.6924929770414385
5493,80,66,-4.625731638121645
5520,51,64,
5557,17,72,-4.709307652967571
5582,88,77,-4.616854443913266
5596,50,82,
5617,77,82,
5648,10,78,-4.720761219416096
5711,90,65,-4.614687376510476
5717,65,64,
5719,47,29,
5728,10,75,-4.720765715042999
5734,82,30,-4.6235075676989545
5782,51,63,
5806,87,46,-4.617963848765164
5812,63,73,
5816,68,32,-4.639646274765504
5878,13,74,-4.715779690280016
5924,76,55,-4.6302872500466545
5991,92,16,-4.612559443418823
6038,94,74,-4.61038827675064
6101,24,58,-4.6984350160001584
6125,40,29,
6155,5,10,-4.729481328629406
6183,98,14,-4.606191443075525
6279,34,90,-4.683705881366128
6297,30,15,
6329,78,75,-4.627991368093013
6447,49,57,
6448,66,71,
6476,32,31,
6510,2,47,-4.734729512190976
6527,93,47,-4.611469097273267
6571,94,51,-4.610399511759249
6600,33,52,
6684,12,39,
6687,23,66,-4.699948666669924
6705,78,21,-4.628025450200619
6780,91,73,-4.613603410668614
6781,30,69,
6782,13,64,-4.715794228519096
6787,49,60,
6825,47,87,
6831,90,73,-4.614683427057249
6832,92,58,-4.612535021877684
6835,35,45,-4.682331948439509
6837,95,47,-4.609338234055071
6965,74,88,
6991,10,97,-4.7207338436238055
6999,38,38,
7010,36,26,
7030,3,77,-4.732881677062429
7079,44,45,
7081,45,78,
7117,79,56,-4.626867344421479
7149,92,65,-4.612531522617122
7189,61,11,-4.64812910523308
7200,87,48,-4.617962715137167
7212,0,53,-4.73834922370081
7240,1,50,-4.736531310902169
7253,70,11,-4.637296105493709
7416,34,47,
7420,9,20,-4.722552567390133
7443,35,18,
7444,43,9,-4.67131455520521
7458,10,74,-4.720767225268679
7467,55,76,
7499,36,40,
7538,67,98,-4.64079491071986
7560,77,2,-4.629181974421693
7563,22,64,-4.7014850484706665
7612,64,40,
7640,75,13,-4.6314669418605465
7653,57,77,
7733,25,32,-4.696955921371126
7746,87,13,-4.617985162184986
7777,46,21,-4.667280222740785
7784,35,51,
7795,66,86,
7814,66,24,-4.6420424513443805
7879,98,22,-4.606186347802845
7880,38,37,
7900,18,33,-4.707774669242113
7939,36,93,-4.68087398982955
8028,79,98,-4.62684467686166
8035,31,42,-4.688066867739173
8079,21,92,-4.702995834395543
8104,47,38,
8148,12,23,-4.717513940368516
8155,83,55,-4.622376329591325
8158,25,68,-4.696909767355138
