,x,y,value
26,94,91,-2.0003703618029824
100,88,49,-2.0911766021649343
101,47,22,-2.6878029568059447
112,27,80,-2.9760187546249064
122,61,45,
228,6,70,-3.3156500237406616
283,89,12,-2.08341662337894
285,76,1,-2.267671718860332
292,90,27,-2.067266258114086
293,92,76,-2.03079059656593
352,92,67,-2.032545146750596
368,33,19,
404,59,30,-2.507931922920156
594,82,53,-2.174011039573343
625,46,99,-2.681103742222539
710,33,63,
781,37,24,
853,62,3,-2.4691638215869784
854,18,69,-3.121939413399785
929,96,37,-1.98297192702787
988,43,81,
995,60,86,-2.4796472705928303
999,81,48,-2.1890066292548243
1035,80,10,-2.209718655950646
1102,61,76,
1106,19,43,-3.116179438840329
1257,12,83,-3.211814532808602
1269,21,79,-3.07028145049207
1328,6,34,-3.3324593128106645
1335,82,37,-2.1770541803582617
1343,54,11,-2.585546511728807
1375,33,83,-2.8823954645113967
1451,53,54,
1456,68,7,-2.3814096256159063
1488,2,78,-3.3774541070713573
1493,84,94,-2.137500730496051
1504,13,31,-3.217886203937134
1556,46,52,
1567,42,51,
1646,99,34,-1.942423029353384
1647,59,69,
1649,90,78,-2.057907075872468
1673,74,53,-2.2867798635317937
1702,32,10,-2.9205151082218443
1707,47,83,
1719,7,10,-3.325118627551019
1747,13,18,-3.2225923088557913
1764,69,86,
1815,99,27,-1.9434972380594835
1844,13,37,
1853,67,69,
1890,79,23,-2.221748544805292
1949,41,91,-2.7583510026322196
1961,37,53,
1964,56,90,-2.5366883229037365
1983,94,5,-2.015149839117618
2039,92,49,-2.0358872997872743
2112,57,7,-2.541897048426555
2114,78,70,-2.226614944322059
2207,81,15,-2.1948580065965597
2213,87,51,-2.1046812153610883
2219,96,49,-1.9809497848191846
2230,83,44,-2.1617495718877624
2236,85,93,-2.1238485270088083
2279,38,4,-2.828781093930194
2281,96,80,-1.9752356731804106
2288,97,38,-1.969113490900713
2314,33,17,
2338,3,4,-3.3949699026794127
2431,3,23,-3.38764027032118
2434,5,57,-3.3385544432402465
2453,69,16,-2.365487963827477
2494,9,52,-3.2748419632103842
2516,75,54,-2.2723879928634063
2522,7,45,-3.3109829638011394
2532,2,83,-3.3747189291760846
2534,40,39,
2587,75,95,-2.263127416133927
2596,89,69,-2.0735041651998345
2608,43,7,-2.7516068361118946
2627,35,19,
2635,67,4,-2.3963272725990326
2706,73,93,-2.291836396426938
2727,22,4,-3.080452677775402
2773,36,41,-2.850077599414779
2868,77,76,-2.239363620460429
2928,66,48,
2982,87,18,-2.1103571820703406
2997,60,31,-2.4930847118451136
3034,67,48,
3082,67,36,
3119,18,59,-3.126018911246658
3145,14,86,-3.178348184403891
3159,65,41,
3302,31,7,-2.9368855508619243
3318,9,92,-3.2557745044494206
3346,78,94,-2.2212040729510507
3366,12,66,-3.219627112613221
3400,10,41,
3404,44,52,
3415,31,43,-2.926754087486557
3453,78,57,-2.2293776003256482
3462,22,84,-3.052506419013704
3486,9,54,-3.2739456604732227
3529,93,19,-2.027029564073132
3561,68,97,-2.3618186539762247
3569,26,67,-2.9964763142596813
3574,19,58,-3.1104440442269103
3588,55,84,
3594,2,30,-3.4015455811107023
3600,71,33,-2.3336179971208795
3660,19,11,-3.126923270013699
3667,30,36,-2.9445184256567596
3698,69,85,
3703,63,78,
3728,33,42,-2.896042918257504
3777,14,52,-3.1932537887864694
3843,56,43,
3891,40,61,
3892,57,34,-2.536396466192785
3930,61,23,-2.480138780326655
3932,67,57,
3951,64,88,-2.4213960915551027
4019,31,72,
4029,52,22,-2.6130026806036413
4032,31,50,
4057,34,25,
4064,50,50,
4088,68,1,-2.3823218159461668
4089,79,61,-2.214472067077752
4104,63,48,
4118,19,4,-3.128884941709598
4225,20,13,-3.1101750563148776
4236,95,93,-1.986303484789914
4286,63,97,-2.433397599246834
4298,91,70,-2.0457242329357688
4310,7,49,-3.3091775206196976
4432,52,21,-2.613220109976768
4462,39,34,
4483,53,2,-2.6020474445553643
4624,44,98,-2.711170086965394
4648,87,68,-2.1013779041460197
4687,42,89,
4701,43,98,-2.726088279403619
4742,56,97,-2.5346970588073052
4773,30,49,
4779,43,55,
4806,47,82,
4807,85,74,-2.1279089240308764
4821,26,60,
4826,73,99,-2.2903697591557277
4827,12,74,-3.215997753179507
4836,29,58,
4839,2,49,-3.3925518720842485
4868,17,58,-3.142436149526864
4935,33,80,-2.8834576524856903
4948,21,35,-3.087017327425193
4991,3,72,-3.36411251750779
4997,10,67,-3.2516551306973525
5045,43,99,-2.7257587220414137
5077,33,30,
5078,40,23,
5110,1,27,-3.4198906625910945
5139,74,81,
5145,38,59,
5171,5,99,-3.3168692334086596
5189,93,30,-2.02533567713159
5242,71,94,-2.319916416688666
5253,53,90,-2.5805668509528363
5355,31,45,-2.9261197009634756
5358,44,87,
5359,61,74,
5377,10,45,
5378,44,81,
5425,49,91,-2.6391643009964496
5484,39,87,-2.7897994408458624
5487,77,83,
