,x,y,value
21,47,54,
60,62,27,-0.2945258857517663
72,85,37,-6.072210340008103
92,97,42,-3.8477556014693217
121,36,34,
131,99,29,-2.7122717182839153
166,2,10,-3.125782005406875
332,37,90,-5.86849461524344
376,47,40,
397,34,63,
401,74,75,
423,55,93,-4.4656996223677385
488,1,45,-1.8849152672371048
551,78,26,-3.4883527188119814
556,46,0,-1.249944555509014
577,68,10,-2.9568145617150545
606,23,72,-4.110097451774626
661,57,70,
736,95,62,-4.106412412227839
776,85,64,-7.801485192178933
786,82,74,-4.510497306474261
788,31,93,-7.390195118441078
795,21,9,-3.6859581848096274
818,26,24,0.562970569834091
832,1,83,-0.4742936126679975
861,15,92,-7.374546460093697
884,41,75,
962,49,3,-0.44417576600288644
973,41,14,-3.908312688346535
1033,58,99,-4.423515950411719
1037,79,32,-1.3373879930199504
1047,89,61,-4.0215102017670175
1062,0,63,-5.473408100337721
1065,10,66,-5.103770930429049
1105,74,4,-0.7869946536771897
1124,13,26,-3.413158536181718
1206,5,86,-3.3741977003661408
1228,43,16,-5.171071460377842
1270,48,79,
1278,35,35,
1303,38,82,-3.178107175774393
1309,67,79,
1314,66,87,-6.3948273630304415
1336,7,83,-2.217954138197838
1344,90,45,-4.852572530665746
1350,93,61,-6.223553851097973
1361,41,69,
1398,47,33,
1411,38,57,
1441,2,57,-0.9022016126861665
1481,3,69,-5.5750763865998545
1514,30,33,
1535,56,10,-3.5713477606253665
1575,33,17,
1583,55,60,
1593,53,30,-1.425984442488085
1610,9,19,-1.5857763328501626
1613,27,76,-2.6873254993944284
1618,34,21,
1701,63,19,-3.902776985699984
1749,73,43,-5.974494582263029
1777,88,35,-2.6323634097251194
1783,97,35,-2.7951723629873335
1816,95,66,-6.999650729691924
1841,87,2,-3.6141497789223687
1845,89,71,-5.956073216038931
1859,34,85,-4.307463506175576
1864,82,17,-6.502590927449626
1871,93,8,-3.1027660691128087
1897,46,62,
1913,82,14,-7.86562625105568
1960,18,87,-2.490273018044527
2027,28,25,-0.09522260420496043
2100,23,47,-2.0820363569973015
2131,55,28,-0.1928744332616681
2147,1,4,-3.922553601752763
2163,11,52,-0.7369295978236376
2216,5,80,-3.399211421914419
2260,89,34,-5.6326659823352445
2265,97,2,-3.087472771626505
2293,15,81,-0.17385289783303204
2298,71,28,-0.1772607541915754
2315,68,4,-0.04089471434959435
2320,42,75,
2345,0,89,-5.46544009945482
2355,80,40,-3.5331145594679825
2381,44,88,
2426,47,92,-3.6274351165494982
2440,18,67,-6.328608784987253
2470,37,20,
