,x,y,value
54,78,41,11.561843208110625
75,84,46,11.578353430031394
97,58,1,14.729487044849883
132,26,39,11.401439753247736
138,18,78,10.312313255882522
145,12,45,11.080363840190419
193,75,29,11.93164497073311
211,81,43,11.776221471141026
215,8,63,10.54414271721924
244,92,47,11.077043566567578
251,55,15,13.157945131445855
269,64,30,12.360544690835553
301,79,25,12.584900622902168
309,61,45,
347,97,20,13.123534556975034
371,69,77,
392,89,65,10.230849225788223
499,1,1,15.204644857771843
550,70,52,11.114176349698635
608,30,48,11.118304348454052
621,80,72,10.466979346678585
641,18,67,10.725547051495019
644,67,87,
651,91,22,12.388593590398122
666,96,22,12.919488042630583
723,2,81,10.184460486735722
735,88,18,12.74342401854116
754,71,97,9.301166116313073
778,84,96,9.650531325756406
782,17,36,12.039152306325446
806,73,8,13.592933299485221
862,16,44,11.520190271579965
882,16,75,10.224373042913504
893,9,81,9.747556814381205
937,36,11,13.85452627346115
966,62,53,
1035,52,17,13.32244802065318
1081,86,34,11.959273289375016
1085,55,10,13.612282895351377
1100,66,11,13.87534474554013
1123,38,43,11.60416569973934
1217,16,26,12.500988190752278
1227,58,17,12.732957603398436
1236,4,68,10.723973743997162
1247,39,21,
1274,22,48,11.401076843355817
1334,12,22,12.370289310630852
1415,45,39,
1424,87,16,13.004797835615431
1433,0,43,11.532048695504539
1469,21,95,9.697361250501748
1518,96,16,13.360854924372513
1546,73,58,10.532493358128619
1570,22,58,10.96152926981006
1589,11,59,10.455237967058336
1644,43,26,
1657,16,78,10.11473268055481
1686,52,89,
1687,88,70,10.1070717140473
1700,6,62,10.828337010963299
1704,0,98,9.39554906275574
1720,13,7,13.729737159374
1722,53,62,
1738,68,87,
1815,72,18,12.771448793183325
1826,76,69,10.124023357589989
1833,25,28,12.088696212590033
1860,91,50,10.866697605591739
1872,66,4,14.717032626900055
1875,48,24,12.698312811416592
1911,79,21,12.851750359831335
1915,14,24,12.382572223195588
1935,74,33,11.690217611677786
1945,51,87,
1974,42,62,
1999,64,83,
2020,4,76,10.422499277383364
2026,55,60,
2137,68,63,
2138,35,72,
2144,60,41,
2157,79,88,
2175,52,30,12.456790348326761
2218,96,11,13.797720944663986
2239,37,17,
2295,3,82,10.202417243057806
2354,67,60,
2387,31,73,10.209043571646035
2432,15,38,11.693086328162796
2512,0,21,12.794532983347967
2526,9,91,9.402735932263223
2544,54,52,
2555,30,64,
2558,6,85,9.968166486778943
2584,87,5,14.132438920423175
2648,59,15,12.889708415441376
2653,25,35,11.689418429569482
2660,36,75,10.438467261783364
2719,82,63,10.92550410558978
2748,74,35,11.58057065960234
2751,75,41,11.280886970067717
2770,92,48,11.030664899674848
2776,53,65,
2782,27,38,11.42050031699425
2823,78,50,11.134842276523717
2866,32,8,13.988036736841654
2956,69,81,
2957,23,20,12.8493961292638
3128,78,72,10.230768142553496
3137,68,55,
3148,56,67,
3213,18,33,12.285887920424283
3219,19,34,12.270228490074015
3220,47,80,
3258,29,65,
3272,76,42,11.291268379562059
3289,43,3,14.25400794550168
3312,83,69,10.670339309539806
3324,40,68,
3334,77,38,11.592343135806384
3348,82,45,11.711207442446021
3369,29,86,9.516251566651224
3379,14,85,9.620534622225927
3402,97,29,12.539856256366331
3404,47,3,14.601069407316086
3448,53,97,9.578666226631528
3488,80,93,9.726460497184405
3491,36,77,10.365135579296338
3515,77,45,11.244710767766474
3524,85,15,13.334891268506322
3538,18,80,10.240387538950108
3580,27,65,
3604,97,47,11.599806025106583
3685,64,53,
3714,10,73,9.950177318120877
3782,29,27,12.122881644759062
3789,31,29,
3818,31,75,10.134727439106872
3826,2,49,11.463014388387121
3832,50,44,
3835,18,0,15.958254412930327
3878,47,22,12.70985488120918
3920,79,26,12.521599730180329
3924,65,37,
3955,48,39,
4022,91,84,9.527998241044191
4027,48,79,
4085,52,66,
4094,3,14,13.599360917467349
4115,73,10,13.379510347168996
4140,26,0,15.393723031576462
4141,86,62,10.653194692647235
4156,76,4,14.15570263068085
4178,22,81,10.07662492167581
4188,26,22,12.395248346531734
4207,50,75,
4211,90,85,9.46689330190562
4242,0,44,11.483584434524646
4287,24,64,10.467910507977397
4357,96,88,9.921013357585853
4398,1,98,9.515402870805985
4399,8,35,11.836232764979156
4411,35,96,9.736390664618972
4435,41,73,
4446,14,16,12.957269087583304
4455,32,64,
4461,19,47,11.615159668963495
4470,95,1,15.176668504968784
4501,13,47,11.03844302129591
4529,38,71,
4580,70,31,12.164724575761326
4599,74,15,12.886675120021636
4613,56,21,12.584841873686772
4639,19,77,10.388189160645915
4685,53,80,
4702,97,38,12.04170020651989
4791,17,90,9.810100350509634
4834,88,24,12.323841752761314
4837,72,94,9.285651199437446
4891,45,2,14.567357740180746
4934,90,5,13.93126885207074
4943,47,60,
4949,16,92,9.628944731808366
5027,27,15,12.885359120277311
5075,0,3,14.616807841609473
5086,39,59,
