,x,y,value
12,5,94,-987.0
19,24,55,-987.0
47,40,82,
57,75,30,-987.0
68,99,9,-987.0
78,91,65,-987.0
102,65,78,
158,83,51,-987.0
189,31,60,
245,8,86,-987.0
254,85,33,-987.0
270,35,58,
272,96,93,-987.0
314,90,89,-987.0
460,15,31,-987.0
489,28,2,-987.0
490,65,98,-987.0
504,54,87,
567,40,72,
603,41,54,
611,49,71,
624,33,43,-987.0
659,37,88,-987.0
665,67,4,-987.0
724,83,24,-987.0
764,10,55,-987.0
790,3,26,-987.0
811,53,65,
871,46,39,
908,13,12,-987.0
917,15,48,-987.0
927,24,51,-987.0
939,79,96,-987.0
948,69,1,-987.0
961,79,74,-987.0
974,50,61,
980,65,15,-987.0
1069,58,54,
1134,29,56,
1255,51,51,
1257,56,31,-987.0
1267,44,76,
1274,33,41,-987.0
1313,42,99,-987.0
1398,29,16,-987.0
1409,65,61,
1487,75,9,-987.0
1514,4,3,-987.0
1545,96,9,-987.0
1608,4,36,-987.0
1640,91,57,-987.0
1650,19,38,-987.0
1684,47,34,
1687,28,96,-987.0
1697,12,90,-987.0
1702,35,53,
1719,38,57,
1741,56,67,
1808,77,64,-987.0
1817,43,57,
1822,27,15,-987.0
1847,1,19,-987.0
1872,56,52,
1888,39,22,
1913,87,46,-987.0
1917,18,17,-987.0
1940,53,42,
1976,85,38,-987.0
2021,51,12,-987.0
2134,43,97,-987.0
2139,64,30,-987.0
2143,63,51,
2145,44,24,
2176,62,15,-987.0
2182,78,86,
2194,26,61,
2232,68,72,
2239,65,99,-987.0
2249,95,91,-987.0
2262,11,70,-987.0
2297,7,30,-987.0
2310,18,18,-987.0
2312,36,17,
2316,85,0,-987.0
2395,92,51,-987.0
2411,94,93,-987.0
2486,5,75,-987.0
2576,11,98,-987.0
2577,20,55,-987.0
2593,56,10,-987.0
2619,46,78,
2620,59,88,
2693,36,66,
2737,60,70,
2806,96,62,-987.0
2824,43,68,
2835,88,51,-987.0
2852,37,60,
2854,59,68,
2869,96,95,-987.0
2944,80,83,-987.0
2964,64,49,
2978,4,88,-987.0
3050,78,78,
3114,40,94,-987.0
3169,87,32,-987.0
3186,86,7,-987.0
3204,86,99,-987.0
3236,0,13,-987.0
3250,99,62,-987.0
3256,90,0,-987.0
3292,1,90,-987.0
3344,0,32,-987.0
3354,48,73,
3355,34,84,-987.0
3439,81,89,-987.0
3454,39,57,
3474,80,38,-987.0
3505,52,40,
3582,15,89,-987.0
3583,98,25,-987.0
3598,45,26,
3611,6,86,-987.0
3612,97,35,-987.0
3613,14,0,-987.0
3723,56,7,-987.0
3784,99,20,-987.0
3804,13,65,-987.0
3806,26,4,-987.0
3822,18,22,-987.0
3845,9,57,-987.0
3846,26,50,-987.0
3847,41,2,-987.0
3852,91,6,-987.0
3868,6,52,-987.0
3876,63,79,
3971,76,86,
4047,33,40,-987.0
4076,1,74,-987.0
4102,51,35,
4114,20,56,-987.0
4133,90,38,-987.0
4157,53,58,
4178,78,11,-987.0
4186,1,56,-987.0
4213,88,21,-987.0
4266,52,89,
4289,46,81,
4290,95,71,-987.0
4330,18,45,-987.0
4359,98,67,-987.0
4447,10,96,-987.0
4451,43,81,
4452,81,56,-987.0
4457,8,2,-306.0
4473,10,23,-987.0
4480,2,67,-987.0
4504,16,84,375.0
4569,85,92,-987.0
4635,67,34,
4644,89,65,-987.0
4705,65,63,
4714,68,87,
4749,94,60,-987.0
4769,46,77,
4866,96,24,-987.0
4891,13,3,-306.0
4896,86,10,-987.0
4912,63,38,
4917,86,6,-987.0
4943,9,74,-987.0
4961,37,29,
4982,96,64,-987.0
4992,59,26,-987.0
5009,25,45,-987.0
5071,8,83,-987.0
5104,84,16,-987.0
5161,23,7,-987.0
5208,35,83,-987.0
5218,94,29,-987.0
5306,15,65,-987.0
5377,72,66,-987.0
5443,23,91,-987.0
5444,63,99,-987.0
