,x,y,value
3,6,25,78.0
36,89,80,78.0
47,98,14,78.0
70,16,82,78.0
77,44,67,
79,16,84,78.0
129,17,1,78.0
143,97,78,78.0
157,54,87,
258,89,55,78.67500000000001
422,79,12,78.0
449,72,20,78.0
457,84,44,78.67500000000001
540,42,80,
542,34,20,
574,34,98,78.0
589,85,69,78.0
590,69,19,78.0
603,55,75,
647,59,24,78.0
661,30,91,78.0
722,14,97,78.0
746,17,67,78.0
836,57,65,
888,78,68,78.0
906,24,36,78.0
941,10,9,78.0
943,62,99,78.0
976,78,4,78.0
996,98,34,78.0
1017,12,40,
1037,71,85,
1041,31,31,
1060,29,1,78.0
1078,25,85,78.0
1101,28,73,78.0
1124,85,99,78.9
1128,16,76,78.0
1160,97,50,78.0
1172,34,71,
1177,92,83,78.0
1220,90,38,78.0
1232,2,66,78.0
1263,36,1,78.0
1292,79,85,
1297,49,25,78.0
1302,38,11,78.0
1324,51,31,
1485,29,33,78.0
1501,60,3,78.0
1549,16,92,78.0
1558,95,34,78.0
1584,20,15,78.0
1593,19,30,78.0
1596,77,23,78.0
1645,84,70,78.0
1653,59,77,
1723,14,80,78.0
1746,46,26,
1764,53,95,78.0
1776,80,94,78.0
1800,72,45,78.0
1812,77,20,78.0
1831,83,69,78.0
1918,41,4,78.0
1935,13,87,78.0
1956,78,89,
1963,15,25,78.0
1986,49,70,
2046,64,71,
2155,74,27,78.225
2166,50,40,
2199,94,14,78.0
2201,71,99,78.0
2213,55,24,78.0
2227,67,22,78.0
2260,49,36,
2295,19,24,78.0
2309,97,53,78.0
2459,91,54,78.67500000000001
2551,70,3,78.0
2588,0,2,78.45
2603,97,56,78.0
2608,73,41,78.0
2617,60,41,
2635,84,27,78.0
2651,96,53,78.0
2677,20,86,78.0
2723,34,1,78.0
2741,96,70,78.0
2754,74,11,78.0
2794,23,10,78.0
2892,68,89,78.0
2921,28,18,78.0
2965,41,68,
2971,17,52,78.0
2982,66,71,
2997,24,46,78.0
3023,69,36,
3059,51,9,78.0
3098,96,78,78.0
3146,27,87,78.0
3271,51,79,
3312,94,47,78.67500000000001
3316,84,36,78.0
3321,7,47,78.0
3330,24,19,78.0
3401,56,48,
3448,46,64,
3450,21,63,78.0
3464,75,52,78.0
3494,30,71,
3506,87,64,78.0
3516,97,80,78.0
3536,52,6,78.0
3542,22,37,78.0
3578,30,50,
3602,61,86,78.0
3603,18,7,78.0
3624,85,27,78.0
3672,87,99,78.9
3698,65,85,
3717,85,8,78.0
3730,59,44,
3734,93,42,78.0
3758,34,67,
3775,92,11,78.0
3818,93,37,78.0
3858,78,52,78.67500000000001
3876,55,7,78.0
4006,60,65,
4009,94,84,78.0
4026,29,29,78.0
4038,96,47,78.0
4042,72,22,78.0
4051,55,62,
4072,88,99,78.9
4078,43,32,
4106,87,34,78.0
4111,36,10,78.0
4113,1,21,78.0
4129,72,88,
4183,57,24,78.0
4258,61,17,78.0
4276,95,29,78.0
4282,89,59,78.67500000000001
4299,5,80,78.0
4344,28,20,78.0
4345,32,15,
4376,10,37,
4381,68,95,78.0
4465,55,36,
4482,25,99,78.0
4527,90,45,78.67500000000001
4539,79,48,78.67500000000001
4562,29,38,78.0
4611,15,89,78.0
4639,54,20,78.0
4679,21,57,78.0
4737,23,49,78.0
4793,41,85,
4806,18,18,78.0
4831,16,91,78.0
4848,81,98,78.0
4850,83,17,78.0
4872,20,57,78.0
4922,5,0,78.0
4952,50,39,
4955,15,65,78.0
4967,18,9,78.0
4997,18,4,78.0
5000,74,95,78.0
5076,83,85,78.0
5129,52,22,78.0
5164,50,45,
5199,32,4,78.0
5201,86,3,78.0
5256,81,29,78.0
5270,20,72,78.0
5286,27,49,78.0
5290,35,8,78.0
5299,88,77,78.0
5326,79,17,78.0
5356,28,25,78.0
5369,66,1,78.0
5376,60,99,78.0
5390,47,32,
5409,57,53,
5460,99,0,78.0
5485,77,58,78.0
5536,3,24,78.0
5570,90,33,78.0
5645,98,97,78.0
5699,6,78,78.0
5703,78,43,78.67500000000001
5707,95,48,78.0
5718,97,6,78.0
5720,17,3,78.0
5723,79,72,78.0
5734,18,41,78.0
5736,8,28,78.0
5795,37,85,78.0
5799,1,39,78.0
5834,51,47,
5839,76,95,78.0
5841,75,43,78.0
5857,20,35,78.0
5858,47,10,78.0
5875,25,59,78.0
5921,94,92,78.0
5938,6,89,78.0
5957,53,30,78.0
5970,4,53,78.0
5993,16,86,78.0
6117,46,90,78.0
