,x,y,value
10,94,66,-2.9702595919033845
12,56,71,
32,48,64,
34,55,48,
93,13,40,
101,85,23,-3.6040321597904477
132,99,51,-5.27777850547537
167,98,75,-3.7059837872879635
234,93,20,-5.346861592639915
251,21,47,-1.6982863787078202
278,54,98,-3.4958143297735518
287,19,65,-5.428849215490819
294,94,16,-3.7485392988800603
321,49,77,
325,3,95,-3.812659482643059
359,47,3,-0.6899369760659502
382,39,18,-7.908893036967092
393,78,55,-7.612129245099547
483,14,3,-3.5692832398708507
484,80,65,-6.035597216806101
489,43,64,
540,74,30,-1.2300133083640823
576,57,48,
595,5,80,-3.2698701860023567
620,80,35,-3.387014539740073
746,15,48,-4.432818887435838
747,16,51,-5.913660041141735
750,62,51,
793,97,16,-5.2783437995507825
827,95,62,-4.364126089670213
849,61,82,
898,72,19,-7.962031313292989
933,69,29,-3.167892840943252
945,23,34,-1.3807367253074752
1044,36,4,-2.805002285894548
1051,52,81,
1058,57,69,
1073,53,33,
1118,50,71,
1178,78,66,-2.3497413342828732
1250,86,62,-6.894552847532412
1279,87,37,0.6665777987888806
1310,0,82,-1.6806055041318135
1353,58,38,
1393,57,22,-6.661237363569881
1395,67,72,
1423,66,72,
1430,41,62,
1452,61,68,
1482,77,5,0.2832885777128862
1542,89,62,-3.2137814800378584
1546,30,66,
1586,61,64,
1656,0,77,-1.2845323780845632
1689,1,75,-2.395114779517904
1691,26,88,-1.7625388956170225
1768,15,33,-4.438864669789016
1772,56,60,
1815,78,18,-5.0352574684267575
1828,68,1,-3.2993774965831246
1890,80,7,-0.9241441793631608
1896,25,98,-6.708652746686812
1916,43,46,
1933,87,53,-6.607829740993709
1945,71,30,-3.2409424634085475
1968,59,1,0.15366492363445694
1970,45,19,-4.689486229588988
1997,49,60,
2001,0,68,-3.6192717003669674
2091,69,76,
2110,47,49,
2123,86,47,-0.734491891596087
2225,51,88,
2236,51,87,
2302,66,3,-1.6861372529897576
2326,48,90,-4.9487865981634975
2358,41,93,-6.911187207538382
2365,12,79,-2.82566534259435
2368,40,59,
2448,51,32,
2452,80,34,-3.2576656915489277
2477,52,95,-3.3306469064520456
2511,98,84,-0.2670118634267693
2549,6,79,-0.4383652122437063
2597,50,93,-4.193613164093044
2610,99,49,-2.7333323244303696
2631,93,10,-3.3873166441483695
2655,48,63,
2727,86,68,-5.863021871876658
2747,89,65,-6.832680849120225
2754,73,68,-2.989667022303106
2768,68,40,
2774,30,98,-6.8845278502816205
2804,11,5,-4.189279051083798
2868,76,57,-5.1084099538897725
2902,81,17,-3.6954603420442202
2966,66,80,
3010,59,53,
3012,74,54,-5.406662206283965
3013,29,18,-4.612727069078421
3028,25,32,-0.5361771908617392
3036,58,32,-1.130632003078623
3047,86,2,0.2290320471118541
3098,94,86,-4.257636548104867
3110,51,74,
3150,79,66,-6.26861034270771
3165,59,38,-3.2840441566264715
3213,55,86,
3371,80,78,0.35916031620504185
3381,46,76,
3394,51,33,
3402,27,68,-1.445391121697222
3423,3,1,-0.9614899850973062
3424,68,48,
3437,6,50,-6.17879935983369
3441,12,73,-0.8764118030056824
3490,18,12,-2.726950547185214
3543,5,4,0.35396393686166405
3548,89,59,-7.961356919737315
3658,11,54,-5.701555929407224
3660,81,93,-6.313077798898124
3661,22,45,-3.078917778117752
3672,29,67,
3681,16,76,-1.8311666309446437
3690,37,38,
3696,87,20,-6.706487660503994
3700,57,73,
3800,96,69,-1.0102988531442332
3890,56,40,
3933,9,8,-2.2996204586000477
3959,1,95,-4.016534337067706
3963,99,36,0.7142022614919128
3964,84,71,-0.4223324189948876
3981,10,56,-3.9519783253194865
3983,44,44,
3998,24,94,-4.637281360656447
4001,66,63,
4021,13,95,-6.33405527341747
4028,42,87,
4055,36,36,
4058,87,87,-4.959421667591153
4059,70,21,-6.276816537819512
4069,84,90,-2.078103328671557
4074,50,72,
4088,38,1,-0.6121761870612712
4144,3,67,-4.116991195416611
4145,42,89,
4162,68,58,
4172,69,13,-6.863881775101442
4185,23,98,-7.986020756989027
4261,77,92,-4.246182747130979
4317,37,83,-4.156491205616243
4318,86,83,-1.2480898816163597
4428,0,50,-3.9293196507226904
4453,17,94,-3.40571452444005
4477,0,78,-1.2501858884942099
4541,79,81,
4559,66,10,-2.9958694898707785
4611,69,57,
4639,77,73,-3.3972287625681368
4677,26,77,-2.9071701421273506
4689,48,26,-6.229183090180834
4701,0,40,-1.2764335619987426
4724,36,54,
4871,28,94,-6.750144621868895
4873,28,78,-2.5078149664141476
4886,10,70,-1.6784873341689535
4964,12,37,
4975,16,42,-2.1661957210312535
4996,36,94,-6.468168267006716
5034,56,88,
5040,89,34,-3.3067200452101444
5053,77,15,-7.191362671163408
5095,89,51,-3.0046296941590676
5100,29,82,-1.2653078191249545
5137,89,29,-5.815829639048593
5198,40,62,
5200,81,35,0.4476349259682433
5221,16,17,-3.3882970202820015
5235,73,16,-6.799637696705391
5237,94,15,-3.9560996982983925
5244,89,68,-1.4557824003274735
5257,52,41,
5278,6,29,-5.709880997620973
5280,50,9,-4.762396459218073
5295,85,65,-2.6842385513304414
5355,14,36,0.6782172380853524
5386,6,10,-4.27218419777977
5389,91,44,0.32024470412101635
5428,45,30,
5494,0,23,-5.406851819156865
5522,45,71,
5560,33,18,
5586,30,92,-2.656455976905674
5675,77,67,-2.8894256927763218
5684,30,17,
5692,67,14,-2.730008773136313
5801,2,41,-0.6555430118517638
5816,57,95,-7.564955480348099
5821,63,76,
5827,90,84,-0.008688567318888119
5840,68,98,-7.163925341676855
5859,36,74,
5889,13,24,-7.062406523619312
5934,95,82,-3.7341494861166327
5942,38,12,-5.310234049674965
5944,68,80,
6125,99,6,-2.75235279534962
6127,98,28,-6.174820772193438
6130,69,53,
6132,13,94,-5.201370757851424
6175,62,89,-1.7113679906311585
6224,39,94,-4.848318456153964
6339,87,56,-4.271218123271268
6349,23,15,-6.403941771283424
6367,45,40,
6392,0,4,-1.7001894224666545
6460,50,73,
6468,29,2,0.8685207038067766
6487,98,65,-6.702341849160581
6508,50,1,-1.8693651562570475
6583,29,11,-6.17700530277741
6584,3,76,0.8123059253291185
6600,4,73,-1.5872247920419964
6727,81,81,0.7056212420325103
6734,68,66,
6755,34,85,-3.0929094165412776
6807,5,54,-5.565037614599038
6810,42,41,
6842,40,12,-2.90704686732117
6854,99,70,-3.681135638505017
6897,92,58,-3.4905994474251454
6901,35,86,-2.0586786716070424
6936,7,59,-7.978575122929571
6973,45,17,-7.816603491884098
6990,48,1,-3.0076094325816465
7013,37,40,
7023,80,25,-2.8385442437490678
7035,87,34,-4.1610337070522485
7037,26,2,0.8544691461237086
7047,26,60,
7079,3,56,-7.804234823413034
7106,5,9,-1.3104305389940425
7183,90,73,-3.767060211439899
7184,27,18,-3.8566968874227774
7215,20,99,-4.085475588707786
7216,69,25,-5.521838461312887
7248,37,59,
7255,83,97,-3.973775179194668
7266,11,41,
7283,84,2,-3.6091405175618982
7309,12,50,-3.8299078573079894
7487,19,54,-3.000415737955006
7497,30,70,
7597,84,98,-3.819906285069817
7610,94,35,-3.247930817002696
7623,79,84,
7642,95,61,-3.453016905898643
7649,37,64,
7703,33,7,-4.773050161373073
7715,23,29,-1.7312216721618112
7723,91,19,-3.712849796145118
7743,39,3,-3.058923528943952
7746,21,96,-7.440536445885446
7802,74,89,
7811,58,55,
7814,32,30,
7816,27,22,-6.1062065993457955
7822,40,50,
7846,85,34,-2.5415428987669744
7879,68,35,
7928,23,81,-1.5719850223302076
7988,93,9,-1.0365107626797068
8059,91,92,-4.132946427356138
8142,55,41,
8193,17,54,-3.7984009787587025
8229,82,77,-2.5572844391697753
8234,12,0,-1.249944555509014
8235,79,14,-4.56130089997845
8257,15,37,0.5941704266805665
8264,38,25,
8302,72,21,-7.440718554267493
8304,22,30,-2.650867469812199
8340,41,68,
8583,69,43,
8612,29,74,-2.3683399687820472
8614,67,56,
8624,40,79,
8637,80,32,-1.6755525859890845
8759,83,19,-5.920762430121584
8775,75,69,-4.866928489943936
8791,71,55,-5.389901136770989
8801,84,83,-3.5395186914364016
8803,93,13,-3.5155925783217192
8820,1,1,0.6143200762938132
8851,21,17,-7.613045711240522
8862,28,0,-1.249944555509014
8871,76,16,-5.8530967186830205
8902,82,7,-0.7543171815920777
8962,29,91,-4.451732616728094
8998,48,9,-5.473935527798055
9050,20,90,-3.964719568491926
9086,86,87,-5.343768026194291
9145,63,99,-7.509399345746495
9219,38,78,-3.4905608357433406
9252,21,36,0.5142056399749269
9255,91,99,-7.686822421042454
9275,7,99,-3.5311178975216793
9312,34,19,
9327,33,83,-2.9328103782567583
9352,93,96,-6.563845660734648
9376,72,2,-2.470284487006073
9382,92,30,-1.0051310091086085
9426,15,19,-4.000812760498113
9435,99,44,0.284984134950518
9436,68,83,
9449,4,39,-3.234045921048631
9452,96,88,-4.126096948241498
9465,3,69,-4.018920643014605
9483,62,50,
9517,14,74,-3.213202739264175
9622,35,89,-6.149344454388925
9677,21,29,-4.619764487523863
9681,17,68,-3.8575443516485173
9730,9,92,-7.102069657572889
9772,58,31,-0.9823659767863457
9777,13,56,-7.250219494776558
9779,23,0,-1.249944555509014
9806,21,12,-2.891306795128213
9820,82,57,-7.110731642688576
9845,37,84,-4.042225698000034
9849,81,74,-2.075926554333548
9898,0,66,-4.323855925191577
9953,80,17,-4.881553925024992
9970,65,6,-1.2562412327092085
9991,39,66,
10051,35,11,-1.7223933059505985
10103,36,14,-2.725404444457099
10104,3,2,-1.9941646189316975
10158,23,49,-1.906842905829965
10199,80,31,-5.044309297512343
10218,65,4,-0.16288022270771307
10256,10,68,-1.3961508973468284
10268,48,35,
10345,95,66,-5.629253776830964
10376,6,24,-6.295664381008365
10380,4,65,-3.111377804351661
10406,27,66,
10408,77,44,0.27371179414862645
10477,65,53,
10523,44,53,
10540,28,83,-3.496323219686108
10576,49,58,
10578,4,49,-1.4559139727862993
10600,57,28,-3.8021566975396457
10603,94,37,-1.9425068044389082
10703,54,35,
10714,95,46,-2.6182409636358397
10725,62,90,-3.121905625210463
10727,60,18,-7.14580044521937
10739,69,69,
10741,4,20,-7.979649052772618
10764,30,38,-0.40938136390712465
10796,60,95,-3.49929708660905
10804,27,33,-4.340305640987364
10842,66,56,
10859,35,92,-4.595484171115228
10867,86,58,-7.429717736535903
10890,43,49,
10893,98,26,-5.0115112802846475
10915,7,89,-2.0639422384351986
10943,81,51,-3.8431391995980224
10947,88,49,-1.350075951046155
11037,18,60,-7.153560787344609
11063,86,10,-5.194749332982058
11077,23,42,-3.7477398835587055
11083,17,11,-6.189146522184861
11123,70,62,-7.651915108650605
11192,54,34,
11220,38,77,-3.362548871138573
11284,75,70,-3.7758944701931023
11324,6,47,-4.377634035476611
11416,41,44,
11519,72,70,-1.1605590738496243
11531,96,16,-4.86582291651378
11551,34,68,
11555,73,10,-1.5321427250193373
11556,53,3,0.6068636063532971
11598,51,70,
11673,97,78,0.6957954126664987
11705,58,5,-0.07937412366674579
11731,10,50,-4.981819813833686
11788,91,98,-3.8750828151637915
11824,4,46,-0.3205372889709963
11837,62,33,-3.883286602057443
11850,66,53,
11888,11,30,-3.5392119323334867
11937,96,90,-2.9544616646784903
11949,79,44,0.28875420540767394
11963,87,4,-0.22200160712105355
12014,57,2,0.4007570753842238
12141,7,91,-3.068872328702871
12153,87,43,-0.3523326458130631
12165,52,10,-5.831419828274697
12216,80,24,-6.243591463721893
12274,14,12,-6.536771278842786
12297,18,82,-2.853878934232627
12304,17,16,-3.219223065567454
12323,67,30,-4.547410108422941
12329,55,36,
12427,41,69,
12437,30,86,-4.376864326438089
12455,65,54,
12462,48,73,
12489,82,4,0.4517040379770165
12495,14,27,-2.404444182154659
12578,34,26,
12588,59,72,
12601,44,94,-3.139905445727199
12611,9,22,-5.75263393129547
12666,42,7,-4.706507350345781
12672,79,93,-3.0730000474229273
12693,15,18,-6.078896980174943
12706,34,4,-3.4786871205711067
12715,27,59,
12729,21,75,-3.487704332478314
12735,65,48,
12771,54,17,-4.196600150633505
12853,9,28,-2.5598263178343768
12868,94,36,-2.602799541442523
12871,82,67,-2.624031642009661
12950,63,13,-2.7826118403267985
12960,79,94,-6.872284208263602
12974,37,33,
13038,31,35,
13125,5,63,-3.5251054782864424
13167,36,27,
13174,68,4,0.47864184537684196
13200,4,43,-0.0958452679046422
13215,99,67,-5.98083959279913
13246,23,48,-5.377263640497539
13278,64,86,-2.9972710429208647
13301,52,91,-3.0390502787047753
13326,72,36,-1.9310166264089208
13365,71,5,-1.9398686673844203
13370,72,11,-3.2405800335519572
13417,88,27,-2.4705323146107796
13428,53,96,-7.883801037870623
13487,11,8,-2.791083194685454
13496,62,86,-4.318164771814585
13529,95,63,-5.7931406025235415
13532,86,4,-3.950196762507363
13563,31,69,
13631,65,20,-7.049541830307577
13668,72,5,0.2177874178178314
13691,3,43,-2.1256696961972974
13696,35,68,
13703,40,74,
13705,61,78,
13714,47,95,-7.163002244259579
13719,32,15,
13720,52,32,
13738,73,78,
13752,79,13,-3.953584597582906
13842,52,92,-3.5388613439570547
13906,92,13,-2.794215839703905
13917,52,40,
13954,58,27,-2.0663934600970038
13960,72,44,0.22408200540007783
13996,98,64,-2.7341846638408214
