,x,y,value
85,80,54,-1.0
96,15,91,-1.0
104,74,72,-1.0
157,49,52,
159,84,73,-1.0
195,90,41,-1.0
237,26,89,-1.0
252,11,45,-1.0
260,28,31,-1.0
297,81,93,-1.0
371,48,77,
413,8,93,-1.0
519,66,79,
522,55,24,-1.0
528,65,28,-1.0
531,2,18,-1.0
532,89,44,-1.0
597,45,27,
608,36,24,
617,34,24,
619,6,71,-1.0
625,13,6,-1.0
658,68,60,
661,34,43,-1.0
666,35,84,-1.0
677,88,33,-1.0
695,15,80,-1.0
732,75,71,-1.0
744,74,94,-1.0
759,10,27,-1.0
771,60,44,
840,56,78,
843,92,80,-1.0
850,56,26,-1.0
910,75,64,-1.0
926,27,35,-1.0
989,3,61,-1.0
1014,34,96,-1.0
1026,59,66,
1047,89,6,-1.0
1082,11,83,-1.0
1144,90,53,-1.0
1145,37,38,
1164,92,99,-1.0
1223,51,46,
1226,87,86,0.0
1243,9,29,-1.0
1275,21,37,-1.0
1322,31,2,-1.0
1422,91,11,-1.0
1431,40,14,-1.0
1456,73,96,-1.0
1477,95,30,-1.0
1483,94,89,0.0
1580,64,82,
1672,15,85,-1.0
1676,97,36,-1.0
1682,50,9,-1.0
1708,34,47,
1733,7,81,-1.0
1741,88,91,0.0
1752,73,20,-1.0
1767,27,3,-1.0
1768,59,56,
1849,27,93,-1.0
1856,32,42,-1.0
1933,81,30,-1.0
1981,72,32,-1.0
2008,17,60,-1.0
2013,61,37,
2045,39,8,-1.0
2106,40,87,
2118,16,33,-1.0
2174,73,60,-1.0
2262,12,73,-1.0
2269,42,40,
2277,91,31,-1.0
2364,64,64,
2436,94,31,-1.0
2455,90,29,-1.0
2470,29,45,-1.0
2494,15,50,-1.0
2513,44,67,
2529,93,91,0.0
2557,49,22,-1.0
2584,43,40,
2607,93,50,-1.0
2633,45,49,
2657,7,0,-1.0
2682,94,62,-1.0
2716,4,11,-1.0
2781,83,92,-1.0
2782,84,43,-1.0
2813,84,96,-1.0
2832,52,11,-1.0
2843,70,6,-1.0
2902,51,35,
2909,32,44,-1.0
2918,96,64,-1.0
2923,70,70,
2936,31,16,
2939,82,84,-1.0
2943,53,28,-1.0
2993,28,72,-1.0
3024,31,98,-1.0
3069,36,94,-1.0
3080,57,27,-1.0
3084,1,20,-1.0
3139,22,8,-1.0
3198,28,96,-1.0
3261,28,30,-1.0
3269,0,54,-1.0
3320,41,40,
3471,73,87,
3509,92,83,-1.0
3533,3,79,-1.0
3541,20,29,-1.0
3585,56,17,-1.0
3626,22,68,-1.0
3641,34,2,-1.0
3652,25,46,-1.0
3692,44,7,-1.0
3757,55,67,
3773,10,1,-1.0
3782,60,15,-1.0
3784,2,60,-1.0
3827,97,21,-1.0
3832,71,27,-1.0
3851,99,89,-1.0
3949,86,35,-1.0
3956,97,82,-1.0
3961,90,35,-1.0
3964,44,31,
3978,61,11,-1.0
3985,82,36,-1.0
4004,26,12,-1.0
4060,41,18,-1.0
4076,34,45,-1.0
4128,89,35,-1.0
4145,83,3,-1.0
4194,28,42,-1.0
