,x,y,value
4,18,43,-1.0
7,96,54,-1.0
73,34,28,
80,53,73,
97,24,21,-1.0
130,17,66,-1.0
202,51,48,
259,79,67,-1.0
267,15,65,-1.0
333,20,40,-1.0
373,91,36,-1.0
507,32,57,
551,4,6,-1.0
561,40,13,-1.0
568,59,45,
627,85,98,-1.0
665,86,20,-1.0
689,63,70,
690,4,77,-1.0
708,65,79,
752,43,89,
831,41,85,
979,61,32,-1.0
998,33,94,-1.0
1052,39,71,
1058,97,65,-1.0
1077,16,21,-1.0
1097,66,1,-1.0
1175,7,41,
1214,98,44,-1.0
1230,0,87,-1.0
1301,85,38,-1.0
1323,73,39,-0.30000000000000004
1332,13,29,-1.0
1365,90,1,-1.0
1379,69,1,-1.0
1381,39,50,
1410,13,82,-1.0
1444,23,96,-1.0
1458,71,16,-1.0
1517,35,18,
1575,77,17,-1.0
1642,96,90,0.0
1646,45,46,
1666,26,84,-1.0
1668,40,95,-1.0
1675,97,75,-1.0
1684,73,20,-1.0
1685,14,45,-1.0
1698,57,78,
1699,91,65,-1.0
1749,0,37,-1.0
1756,33,79,-1.0
1769,90,58,-1.0
1777,78,83,
1815,18,95,-1.0
1820,53,25,-1.0
1833,96,75,-1.0
1868,17,87,-1.0
1898,66,96,-1.0
1957,73,91,-1.0
1968,35,74,
1992,17,89,-1.0
2012,95,90,0.0
2038,30,59,
2081,94,72,-1.0
2082,1,46,-1.0
2161,51,65,
2170,58,15,-1.0
2273,99,51,-1.0
2398,23,31,-1.0
2428,42,78,
2495,72,96,-1.0
2512,92,97,-1.0
2534,64,73,
2583,39,48,
2585,37,93,-1.0
2672,49,65,
2707,89,81,-1.0
2759,44,52,
2777,71,35,-1.0
2783,62,99,-1.0
2797,99,93,-1.0
2799,30,71,
2834,65,46,
2841,15,25,-1.0
2853,41,38,
2928,98,48,-1.0
2957,22,95,-1.0
3029,75,94,-1.0
3053,97,50,-1.0
3058,43,45,
3064,97,73,-1.0
3083,58,59,
