,x,y,value
4,28,96,-0.0696736310209557
7,9,57,-0.8046935810194611
38,97,25,-0.6814011684926462
104,73,66,0.9108823709877985
136,90,26,-0.6452498764937742
142,62,95,0.6515981072644772
152,14,60,0.9337904711532958
177,23,63,0.6063302319462092
181,45,37,
191,29,16,0.7909295194216139
193,39,55,
203,37,5,0.1849592217153082
206,31,51,
214,82,95,0.028762414387989876
253,10,13,0.46000060866388104
272,36,0,-0.9595293524693413
289,25,35,-0.8773843261805778
317,99,41,-0.3775040477386996
324,90,59,0.7691333000724627
331,66,72,
339,31,70,
354,4,31,-0.6817281200903954
367,2,92,0.5719100154491175
409,47,21,-0.5183319312708887
471,1,27,-0.15889858510124488
490,16,60,0.2099036011666382
508,13,29,-0.6955519379879018
550,59,55,
569,87,4,0.14675302297431592
596,62,56,
618,52,85,
674,51,5,-0.2472892140343277
707,55,72,
756,46,92,0.6076021788021737
773,71,74,
809,97,59,0.5301129867818195
822,51,39,
842,57,47,
875,47,9,-0.8622417325154298
890,18,20,0.3266971117383217
912,7,16,0.7409025640325055
994,79,82,
998,68,99,-0.03930037912446471
1052,82,52,-0.006396443327689294
1055,25,63,0.9572365621496115
1098,85,12,-0.8280113196616009
1119,76,95,0.19478673235998745
1140,12,50,-0.55969346251321
1152,93,56,-0.07069038078065748
1153,13,7,0.7010257532547064
1195,42,87,
1204,70,15,0.41596249747156433
1272,4,48,0.47711232486904276
1314,0,38,1.9587186331770923e-05
1338,81,90,-0.2287351191288921
1366,83,73,0.4245016315766392
1384,88,39,-0.0911007959523068
1387,72,29,-0.40425734733702934
1451,53,11,-0.003534431555706208
1458,47,5,0.2684674048244706
1472,65,41,
1474,58,97,0.8616851747992902
1496,28,10,-0.3240808925121207
1504,20,36,-0.11180814879178969
1514,21,84,0.31884645397119993
1541,8,3,-0.9838901556735552
1586,89,1,0.431171496032307
1606,45,58,
1609,4,85,0.7336649836248919
1646,72,51,0.4011061503498108
1707,94,14,0.08365499459783798
1730,79,7,0.7489302689438284
1756,67,97,-0.6868735671766251
1759,98,24,0.07713673739160032
1768,52,70,
1775,84,88,0.9277133329662162
1784,25,68,0.4273589049356328
1821,94,73,-0.45027316214208923
1930,72,68,0.23788855424361577
1944,3,86,-0.37910511402688174
1945,74,20,0.4034990056570862
1970,24,83,-0.23579388719049033
1992,85,13,-0.8904117174070275
2085,48,83,
2133,59,16,-0.5587427564362109
2145,15,12,0.6038166901399953
2226,56,71,
2253,11,80,-0.004791203614011641
2255,82,45,0.020698559907896152
2276,66,46,
2311,84,66,-0.927928665998775
2363,68,56,
2364,10,67,-0.26243578349313756
2367,56,0,-0.7125489551271399
2408,98,22,-0.1817766071434712
2569,61,21,0.27566620514046125
2574,12,2,0.24139887736775978
2614,27,55,
2623,25,27,-0.28362094062308973
2680,54,27,-0.10212734761877518
2684,97,11,-0.0030229409737273505
2692,34,70,
2725,41,71,
2785,61,88,-0.5029184256769592
2796,9,41,
2798,36,41,0.9474199440147177
2877,12,6,-0.5569117694664499
2881,10,43,
2918,11,98,-0.035685845943465355
2935,90,92,0.624866394162882
2981,59,88,
2989,10,63,0.49976648798290957
3042,53,49,
3088,34,81,-0.5038675216746311
3096,12,0,-0.5800143551216345
3141,70,37,-0.4190584881002539
3190,37,49,
3194,48,78,
3225,21,55,-0.010354472558499084
3230,67,54,
3234,18,73,-0.5893168166609783
3272,93,15,0.06297814558990611
3300,29,91,0.8212458344053555
3316,44,38,
3324,77,17,-0.08265316103439257
3453,30,21,
3470,7,33,0.010291000154679208
3608,14,13,-0.8896652456457109
3614,35,92,-0.6003346547791213
3668,65,87,-0.17574244136833317
3751,34,23,
3779,49,21,-0.0499786440242459
3781,47,8,-0.13767647716011344
3820,37,10,-0.5470310592636353
3826,14,96,0.17691837331548688
3835,60,94,-0.04631758982256473
3859,0,33,1.9587186331770923e-05
3882,95,65,0.5307528189164139
3895,64,97,-0.7181784968267079
3897,36,54,
3898,99,99,0.0152456840855002
3936,83,98,0.4724137588424602
3949,5,31,0.2402959978801722
3952,52,72,
3963,66,38,
3974,60,95,-0.034880464023912094
3979,2,50,-0.8809122131261189
3993,55,62,
3994,90,33,0.013262474304314376
4096,84,65,-0.522092549085905
4156,23,83,0.1534827725226755
4163,24,10,0.7929356686932403
4184,84,49,0.2790522843862988
4207,53,82,
4263,36,20,
4271,6,31,0.2785333432224604
4285,35,38,
4376,21,52,0.0764372996523266
4385,55,17,-0.05948511861496386
4412,7,57,-0.6961527237742672
4444,61,72,
4462,99,21,-0.20941271838673825
4477,62,42,
4522,40,17,-0.23377778613445
4599,1,95,0.3972206583789262
4625,81,48,-0.32679284966202604
4645,40,53,
4655,54,67,
4701,7,85,0.7615720104436547
4721,6,67,-0.1576270009169647
4735,54,92,-0.2190180013389862
4743,59,76,
4756,57,15,-0.7441603519767928
4824,67,51,
4836,54,87,
4860,77,57,0.2703843245273809
4885,88,24,-0.14493589063499546
4923,95,26,-0.6104155300278007
5010,55,92,-0.1354504679369637
5022,5,19,0.25972374854657443
5026,52,73,
5104,43,34,
5133,6,5,0.08638687962088865
5160,58,20,-0.3800606223771933
5227,96,49,0.2921691913193911
5240,32,59,
5247,2,1,-0.49323040189893563
5277,8,81,0.7719334223698764
5281,13,76,0.7665133105578075
5305,29,64,
5308,35,90,-0.42939262494719943
5314,43,75,
5334,51,10,0.7315579614515353
5337,4,30,-0.11494237057996948
5419,14,63,-0.9665795052399974
5451,93,9,0.07552881516688892
5470,36,95,-0.7006176790308545
5499,12,20,-0.23668185991245305
5509,70,13,-0.4968239834649044
5510,18,64,0.3137088227427356
5515,98,75,0.16759702475336202
5590,95,17,0.2596645826580062
5594,44,0,-0.17347741637832592
5623,75,33,0.009951876508357271
5656,70,17,0.15067650523874532
5703,99,76,0.3152147461217616
5727,3,57,0.8891598649142349
5737,69,89,0.46664250641862925
5767,95,14,-0.1290060840886874
5821,66,67,
5852,74,12,0.8343559533344809
5866,91,95,0.6396121490344933
5881,64,71,
5893,14,8,0.1426716698232875
5919,22,21,0.04771545060583526
5946,7,30,-0.11931539118923917
5963,32,63,
6067,72,63,0.5328332170751435
6075,6,90,-0.1364064400377103
6097,95,83,-0.23544725683428824
6104,93,43,-0.045985005782468114
6115,20,75,0.8055399494735611
6123,51,70,
6162,82,57,0.03544228405423899
6163,49,54,
6229,28,90,-0.17305370739622383
6237,41,62,
6269,73,1,-0.49229523788533003
6316,3,88,0.9874801895638317
6353,19,75,-0.91965148423252
6424,99,5,0.1084819787721576
6429,27,88,0.17755999183734383
6434,2,11,-0.00402069815132422
6504,24,75,-0.8710282074142309
6531,91,14,0.11979399749829311
6556,93,11,-0.0003471891708286545
6571,75,49,-0.2248526697261115
6573,84,34,-0.7876874184099361
6613,98,79,-0.16287090217808353
6652,56,81,
6678,35,63,
6707,68,83,
6728,87,60,0.21382237580797758
6750,66,54,
6840,20,58,0.10417135679858491
6865,55,36,
6871,74,44,0.9885859430373756
6892,61,78,
6912,8,60,-0.9465415371399446
6929,58,26,-0.6025093024902746
6949,19,6,-0.9579837975358604
7068,55,78,
7119,76,62,0.17967148677175837
7187,27,48,-0.11370316978411332
7195,9,39,
7218,23,64,0.2410055227032073
7229,13,72,-0.8993657410932292
7237,32,48,
7250,22,16,0.08341187438529296
7261,36,27,
7287,44,19,-0.17151770147959433
7289,4,61,0.19237997920710548
7336,54,44,
7339,56,25,-0.7062803556002379
7370,17,37,-0.26458024798723767
7389,85,15,0.7454626403311653
7405,29,72,0.7988506048335478
7452,39,90,0.1909404912875048
7479,15,49,0.21510053241824978
7491,55,95,0.15792130199520638
7525,79,41,-0.9807825356305199
7536,14,7,-0.7391261289461524
7551,41,39,
7588,84,4,-0.6067417790991785
7624,11,40,
7687,74,74,
7757,77,67,-0.15554420484131837
7758,23,96,-0.11094225616278386
7796,75,15,0.5683395241551041
7830,63,57,
7940,53,83,
7963,74,18,0.6528887681175801
7975,34,53,
7977,73,32,-0.7601114049229033
7987,41,32,
8000,77,92,-0.188195472578101
8022,27,65,
8067,68,48,
8068,47,45,
8084,5,22,-0.2626412551269218
8192,20,43,0.4851342623034949
8223,46,99,-0.03860231103687761
8239,3,91,-0.9824948625918668
8254,19,84,0.6785084130965531
8277,86,69,0.7137359622571378
8297,81,40,-0.3404718296966621
8302,44,15,0.13182316371162606
8335,47,97,-0.8755071834582658
8351,74,51,0.7338032345621008
8445,77,25,0.29782619573058877
8450,17,62,-0.23280849283925542
8461,91,23,-0.4667133304613794
8613,90,71,0.3082542049914021
8671,5,69,0.2609545628338281
8699,49,28,-0.08784972008583736
8716,58,64,
8719,1,70,0.3445336579642291
8721,66,70,
8723,33,94,0.12644875713808235
8765,84,72,-0.8978554470809786
8803,60,91,0.04754729451787765
8841,97,65,0.38668891838477615
8887,38,8,0.019603181464241892
8914,87,63,-0.22129978032482356
8979,20,79,-0.7829712969742153
9049,78,22,0.7709475971581665
9108,14,20,-0.40007486283308136
9144,77,82,
9148,77,84,
9170,7,92,0.4846616096720737
9187,70,91,0.5444538062789765
9252,60,13,-0.04335357891411484
9275,38,4,0.08799682772893358
9341,6,49,0.09154170560602393
9344,36,5,-0.2721681620953178
9365,11,5,0.01238188000905649
9440,38,90,0.06032810860187965
9467,11,1,0.023566523155353458
9584,93,67,0.042929365830805866
9599,95,60,0.8987194857196428
9610,74,97,-0.9146934693171535
9632,31,9,0.776198326060225
9677,25,87,0.5531959564301832
9683,87,61,0.05795963068233312
9725,28,5,0.10958718326736427
9796,47,77,
9856,90,32,-0.8320762273053419
9917,78,52,0.12567866798816207
9942,20,16,-0.8368810354385222
9979,84,76,0.7652261749503699
9984,49,29,
10000,20,84,-0.5942543677526351
10002,90,62,-0.6717699086860351
10063,44,8,0.02526340707068253
