,x,y,value
56,49,76,
63,35,37,
77,15,53,-987.0
129,26,35,-987.0
130,49,33,
153,88,13,-987.0
163,29,8,-987.0
192,0,28,-987.0
221,65,69,
276,1,91,-987.0
329,63,31,-987.0
339,71,38,-987.0
371,37,4,-987.0
401,29,25,-987.0
498,24,58,-987.0
517,33,63,
533,6,52,-987.0
556,94,67,-987.0
566,65,88,-987.0
601,84,44,-987.0
604,82,29,-987.0
610,19,2,-987.0
683,33,78,-987.0
745,0,7,-987.0
791,59,10,-987.0
800,27,80,-987.0
902,8,18,-987.0
922,55,4,-987.0
959,37,2,-987.0
971,48,80,
998,33,8,-987.0
1067,82,42,-987.0
1086,57,84,
1097,6,22,-987.0
1127,78,14,-987.0
1141,3,51,-987.0
1144,69,57,
1176,61,6,-987.0
1204,4,70,-987.0
1249,49,90,-987.0
1266,94,40,-987.0
1269,59,79,
1278,86,25,-987.0
1371,51,31,
1392,48,41,
1454,26,3,-987.0
1458,31,5,-987.0
1461,56,11,-987.0
1576,96,83,-987.0
1577,86,71,-987.0
1607,74,7,-987.0
1647,55,17,-987.0
1676,63,56,
1713,76,58,-987.0
1727,60,67,
1758,84,19,-987.0
1787,51,45,
1848,23,50,-987.0
1857,94,58,-987.0
1906,37,63,
1927,71,36,-987.0
1962,71,1,-987.0
1971,8,61,-987.0
1977,59,43,
1978,21,60,-987.0
1983,59,23,-987.0
1984,71,25,-987.0
2027,34,25,
2032,8,73,-987.0
2071,25,58,-987.0
2077,38,56,
2102,72,56,-987.0
2114,98,34,-987.0
2157,70,56,-987.0
2184,87,83,-987.0
2189,19,97,-987.0
2203,65,73,
2241,92,96,-987.0
2301,22,84,-987.0
2330,16,93,-987.0
2341,14,33,-987.0
2347,90,41,-987.0
2366,62,15,-987.0
2416,69,38,
2427,21,77,-987.0
2436,46,16,-987.0
2444,91,83,-987.0
2514,77,32,-987.0
2543,6,20,-987.0
2592,6,85,-987.0
2594,20,93,-987.0
2626,7,78,-987.0
2649,32,59,
2655,64,41,
2662,20,76,-987.0
2670,6,84,-987.0
2686,18,24,-987.0
2739,65,87,-987.0
2752,46,55,
2764,84,61,-987.0
2791,10,14,-987.0
2807,28,21,-987.0
2981,43,82,
2990,68,92,-987.0
2999,55,89,
3046,26,33,-987.0
3051,15,75,-987.0
3072,99,11,-987.0
3084,31,85,-987.0
3212,96,8,-987.0
3244,22,53,-987.0
3258,81,57,-987.0
3261,64,0,-987.0
3264,92,77,-987.0
3328,48,54,
3418,52,83,
3447,57,56,
3459,37,38,
3481,86,51,-987.0
3493,64,25,-987.0
3549,58,22,-987.0
3575,76,3,-987.0
3609,88,47,-987.0
3620,85,83,-987.0
3648,79,37,-987.0
3658,19,92,-987.0
3708,95,10,-987.0
3719,36,27,
3775,43,86,
3793,85,77,-987.0
3924,70,25,-987.0
3934,60,4,-987.0
3968,56,36,
3974,79,87,
3984,58,80,
4021,79,24,-987.0
4074,61,85,-987.0
4077,98,5,-987.0
4118,7,83,-987.0
4147,53,72,
4153,40,93,-987.0
4160,63,13,-987.0
4194,60,47,
4244,51,83,
4286,68,94,-987.0
4305,28,98,-987.0
4321,35,80,-987.0
4344,29,99,-987.0
4356,5,75,-987.0
4379,96,57,-987.0
4381,3,13,-987.0
4407,65,89,-987.0
4536,14,19,-987.0
4547,68,19,-987.0
4568,22,5,-987.0
4655,61,56,
4692,17,33,-987.0
4695,58,79,
4838,67,7,-987.0
4969,31,28,
4979,62,97,-987.0
4989,12,26,-987.0
4990,97,10,-987.0
5010,97,5,-987.0
5024,89,96,-987.0
5060,82,94,-987.0
5082,7,56,-987.0
5103,81,6,-987.0
5169,45,6,-987.0
5174,70,61,-987.0
5191,41,95,-987.0
5219,64,8,-987.0
5231,85,87,-987.0
5237,7,65,-987.0
5258,8,36,
5275,69,2,-987.0
5288,67,92,-987.0
5303,22,77,-987.0
5320,62,55,
5327,98,0,-987.0
5389,29,17,-987.0
5395,44,72,
5413,74,48,-987.0
5477,83,59,-987.0
5509,71,99,-987.0
5531,89,42,-987.0
5536,18,37,-987.0
5551,43,31,
5624,6,26,-987.0
