,x,y,value
10,67,34,
26,7,54,-1.0
59,39,82,-1.0
99,31,81,-1.0
240,24,14,-1.0
258,55,17,-1.0
335,15,91,-1.0
357,98,86,-1.0
365,32,39,-1.0
416,57,83,
418,64,31,-1.0
440,36,82,-1.0
471,57,76,
489,3,99,-1.0
490,66,62,
520,29,89,-1.0
523,69,77,
590,28,72,-1.0
601,99,50,-1.0
605,2,0,-1.0
642,85,57,-1.0
646,76,3,-1.0
676,35,17,
688,96,11,-1.0
698,63,86,-1.0
746,30,49,
750,0,28,-1.0
766,68,98,-1.0
775,32,11,-1.0
780,37,49,
781,27,78,-1.0
808,15,41,-1.0
825,93,38,-1.0
847,42,50,
860,80,19,-1.0
912,96,76,-1.0
913,63,25,-1.0
931,17,11,-1.0
939,69,38,
946,40,94,-1.0
1002,85,73,-1.0
1003,20,16,-1.0
1013,37,20,
1020,34,73,
1081,35,30,
1087,47,55,
1162,58,15,-1.0
1171,99,51,-1.0
1232,23,15,-1.0
1261,89,48,-1.0
1285,75,75,
1292,47,78,
1303,54,23,-1.0
1316,9,40,
1318,94,75,-1.0
1547,15,25,-1.0
1562,36,14,-1.0
1569,41,20,-1.0
1576,65,70,
1585,81,73,-1.0
1599,73,59,-1.0
1637,59,80,
1644,93,5,-1.0
1645,5,58,-1.0
1661,71,9,-1.0
1687,25,71,-1.0
1724,48,45,
1743,98,84,-1.0
1761,5,74,-1.0
1801,84,44,-1.0
1804,98,21,-1.0
1805,35,66,
1838,85,32,-1.0
1841,51,52,
1865,80,66,-1.0
1872,75,79,
1920,21,99,-1.0
1948,53,26,-1.0
1971,7,87,-1.0
2017,88,29,-1.0
2035,93,32,-1.0
2037,20,76,-1.0
2063,14,44,-1.0
2094,20,96,-1.0
2124,68,44,
2193,9,91,-1.0
2245,16,59,-1.0
2306,45,28,
2311,73,68,-1.0
2317,71,11,-1.0
2322,13,0,-1.0
2334,91,73,-1.0
2347,90,17,-1.0
2369,2,4,-0.5
2424,62,98,-1.0
2448,19,94,-1.0
2477,11,78,-1.0
2503,41,81,
2504,59,72,
2507,15,16,-1.0
2509,52,21,-1.0
2602,22,30,-1.0
2634,64,43,
2689,66,8,-1.0
2729,50,73,
2811,84,1,-1.0
2819,92,71,-1.0
2835,33,10,-1.0
2848,92,36,-1.0
2935,76,17,-1.0
2964,29,97,-1.0
2983,23,90,-1.0
3008,59,65,
3023,72,50,-1.0
3041,5,26,-1.0
3117,38,74,
3153,56,90,-1.0
3172,26,48,-1.0
3188,64,40,
3356,7,89,-1.0
3375,71,29,-1.0
3456,18,73,-1.0
3464,18,71,-1.0
3476,80,63,-1.0
3499,9,82,-1.0
3534,21,6,-1.0
3598,26,45,-1.0
3602,22,47,-1.0
3608,35,95,-1.0
3618,52,83,
3675,85,60,-1.0
3694,2,24,-1.0
3746,77,7,-1.0
3755,32,62,
3761,75,37,-0.30000000000000004
3788,46,51,
3791,83,22,-1.0
3801,33,15,
3806,32,88,-1.0
3828,11,80,-1.0
3831,46,55,
3838,61,14,-1.0
3844,70,53,-1.0
3853,47,1,-1.0
3918,84,84,-1.0
3927,31,96,-1.0
3929,57,6,-1.0
4008,53,85,
4010,31,89,-1.0
4051,65,65,
4067,35,75,-1.0
4166,95,4,-1.0
4187,33,21,
4230,82,63,-1.0
4236,62,63,
4237,27,20,-1.0
4263,23,97,-1.0
4302,29,65,
4333,85,29,-1.0
4341,57,51,
4415,13,3,-1.0
4419,18,97,-1.0
4494,8,94,-1.0
4507,71,30,-1.0
4517,93,25,-1.0
4554,63,73,
4575,1,36,-1.0
4627,10,74,-1.0
4636,3,85,-1.0
4650,95,83,-1.0
4712,95,44,-1.0
4723,24,33,-1.0
4725,38,1,-1.0
4729,87,65,-1.0
4761,84,92,-1.0
4781,36,1,-1.0
4789,76,92,-1.0
4799,79,26,-1.0
4812,52,77,
4834,28,16,-1.0
4838,18,59,-1.0
4854,52,98,-1.0
4862,27,11,-1.0
4869,43,36,
4906,53,40,
4909,66,24,-1.0
4922,47,86,
4930,83,59,-1.0
4943,58,12,-1.0
4974,54,79,
4988,51,10,-1.0
4994,69,82,
4997,80,43,-1.0
5049,16,96,-1.0
5184,32,51,
5229,42,29,
5244,60,14,-1.0
5275,0,74,-1.0
5309,11,22,-1.0
5338,35,79,-1.0
5347,3,10,-1.0
5349,73,64,-1.0
5365,7,55,-1.0
5389,13,53,-1.0
5407,98,56,-1.0
5408,5,29,-1.0
5420,12,22,-1.0
5452,24,35,-1.0
5505,32,75,-1.0
5537,85,96,-1.0
5558,35,53,
5561,30,92,-1.0
5610,95,39,-1.0
5660,66,77,
5673,90,37,-1.0
5736,52,73,
5738,35,1,-1.0
5769,5,64,-1.0
5776,64,85,
5913,85,91,0.0
5989,3,15,-1.0
6011,93,12,-1.0
6026,81,95,-1.0
6032,76,18,-1.0
6093,41,69,
6131,87,37,-1.0
6154,29,20,-1.0
6163,92,48,-1.0
6168,96,55,-1.0
6202,77,40,-0.30000000000000004
6206,71,97,-1.0
6223,57,37,
6232,83,38,-1.0
6241,59,88,
6254,55,22,-1.0
6277,38,88,-1.0
6328,26,76,-1.0
6339,59,22,-1.0
6348,80,80,-1.0
6356,3,8,-1.0
6359,41,92,-1.0
6367,72,24,-1.0
6394,81,67,-1.0
6421,91,97,-1.0
6440,69,12,-1.0
6450,42,76,
6459,19,4,-1.0
6494,32,41,-1.0
