,x,y,value
19,63,53,
107,51,2,-4.821894268784272
127,20,39,-4.841975150516331
140,91,44,-4.800971198641029
147,6,25,-4.8527803478545675
170,79,22,-4.8068014037734725
251,53,56,
262,83,43,-4.804819143582214
334,3,20,-4.855286488222035
337,50,2,-4.82247901741922
342,99,6,-4.797265867202496
353,62,84,
376,45,19,-4.825453629096588
393,14,50,-4.846436381839985
430,77,78,
461,32,84,-4.833661080875102
470,61,41,
488,64,72,
489,90,24,-4.801446369216342
490,27,74,-4.8370301176131285
512,94,44,-4.799564604606882
521,63,6,-4.815140305830324
524,76,99,-4.808304779399774
540,87,1,-4.802882474630935
559,13,84,-4.847194949069403
583,0,49,-4.857855627965938
610,7,1,-4.851974075004771
623,18,30,-4.84344063520434
655,78,33,-4.807301140846747
668,14,87,-4.846427727355944
673,45,32,
687,22,85,-4.84052644646005
708,36,12,-4.8310676143812765
732,14,66,-4.846432384703988
740,42,72,
773,94,6,-4.799568814269358
788,0,50,-4.8578552612744055
867,3,61,-4.855271048339557
943,88,7,-4.802401587199386
1006,76,38,-4.808310276018567
1021,92,81,-4.800497342256776
1075,81,32,-4.805805394625227
1131,73,60,-4.809841804452499
1142,56,74,
1144,57,11,-4.8184566745918955
1162,22,6,-4.840546417172469
1223,99,97,-4.797258238241399
1236,2,27,-4.856134883937926
1278,20,54,-4.8419715120712885
1354,37,98,-4.830411729526209
1363,52,41,
1415,14,81,-4.846429001888675
1459,79,32,-4.806800170954243
1460,27,9,-4.837045356595504
1605,38,37,
1607,29,67,
1637,75,1,-4.808824531626493
1639,90,25,-4.801446256888745
1682,61,3,-4.816234332780337
1709,54,20,-4.820157137415097
1737,54,63,
1746,59,56,
1753,33,98,-4.83300031413087
1795,18,84,-4.843427871142459
1819,86,99,-4.803354779180495
1951,79,98,-4.806794266115958
1992,91,25,-4.800973077929156
2021,68,91,-4.81244880335668
2135,28,66,
2244,17,40,-4.844178528215672
2270,31,1,-4.834343355909717
2271,12,34,-4.847981531690999
2274,98,10,-4.797721840676652
2282,12,13,-4.847989312511133
2287,41,93,-4.827894290349757
2296,92,95,-4.800496417294762
2347,25,75,-4.838412909863046
2409,29,36,-4.835675412591849
2412,57,22,-4.818454573112089
2440,27,30,-4.837039183918629
2456,73,49,-4.809842916249524
2499,1,83,-4.856975608901042
2527,55,74,
2542,35,77,-4.8316998823613355
2551,48,16,-4.823655836356672
2574,91,84,-4.800968101269969
2615,39,1,-4.829162378736681
2652,29,9,-4.83568277267841
2714,4,56,-4.854429951594799
2717,7,37,
2752,16,45,-4.844924207813787
2755,43,31,
2778,77,92,-4.807799255788203
2908,10,50,-4.849545233744612
2927,14,91,-4.846426899434863
2973,21,42,-4.841251936486354
3020,63,34,-4.815135550690201
3076,96,7,-4.798641356583153
3116,61,54,
3121,51,38,
3124,7,46,-4.851954554055486
3182,45,45,
3185,8,76,-4.851135850472913
3197,41,77,
3244,8,55,-4.851141527303519
3314,75,96,-4.808813623277243
3320,4,7,-4.854450254317603
3326,35,17,
3332,49,18,-4.82306343942212
3353,14,84,-4.846428359547754
3374,86,97,-4.80335491353269
3413,44,43,
3456,81,30,-4.805805623542246
3467,87,53,-4.802876233449739
3491,55,12,-4.819587968537161
3564,64,96,-4.814586846153508
3584,28,50,-4.8363509819462225
3642,55,35,
3765,2,65,-4.856121029566372
3856,87,0,-4.802882671017584
3858,78,59,-4.807298473689315
3906,34,52,
3917,49,75,
3937,30,54,
3948,19,64,-4.842697628174535
3965,83,2,-4.8048245277671
3989,92,97,-4.8004962903167225
4000,51,86,
4004,63,48,
4008,13,98,-4.847192017762045
4040,79,0,-4.806805030052737
4072,61,23,-4.81623040885601
4159,40,13,-4.82853111719237
4233,31,54,
4240,20,13,-4.841983091135249
4256,19,0,-4.842717459046213
4288,83,62,-4.80481740691862
4326,12,99,-4.847965202397906
4366,97,9,-4.798180509045875
4373,80,68,-4.8062980560018
4403,31,23,
4428,64,17,-4.814596084064153
4452,9,61,-4.850337261555032
4472,12,10,-4.847990662756355
4479,60,62,
4570,63,56,
4588,61,71,
4602,23,76,-4.839817388001132
4660,29,62,
4702,84,85,-4.804326645937928
4705,66,24,-4.8135197053035785
4738,50,4,-4.82247844185768
4753,16,48,-4.844923421378119
4757,47,39,
4760,27,2,-4.837048080365488
4794,72,72,
4812,62,29,-4.815681337758467
4834,93,14,-4.800034477093579
4861,89,6,-4.801924144575496
4926,16,69,-4.844918399311872
4941,82,90,-4.805306517910692
4955,66,22,-4.813520009961828
4980,34,93,-4.83234698922341
4993,55,96,-4.819576523646103
5015,86,94,-4.80335511743957
5033,36,75,-4.831055297394052
5082,51,53,
5147,87,84,-4.802873807838233
5178,40,72,
5207,32,78,-4.833662002989767
5221,71,35,-4.810880313194876
5272,20,96,-4.841963137296011
5275,40,29,
5335,0,14,-4.85787124530513
5345,56,78,
5348,11,4,-4.848774682058618
5374,83,73,-4.8048165046141555
5380,93,54,-4.800030505079322
5389,42,15,-4.827288014126787
5399,19,41,-4.8427030535939295
5441,55,57,
5442,50,79,
5459,33,5,-4.833018912515564
5497,19,36,-4.842704383431742
5593,68,53,
5601,13,66,-4.847199059578914
5657,31,17,
5712,95,6,-4.799104122909238
5778,99,38,-4.797262380333615
5821,55,48,
5858,47,61,
5886,55,53,
5959,39,96,-4.8291444220913755
5963,7,87,-4.851943217005444
5975,28,24,-4.83635696531688
5989,24,61,-4.839115161633374
6039,83,38,-4.804819649489117
6041,9,99,-4.850328026383155
6102,35,26,
6141,20,47,-4.841973151336806
6153,33,49,
6199,47,15,-4.824251752965271
6262,56,34,-4.819016681213387
6271,4,58,-4.854429324059129
6291,43,74,
6344,33,13,
6345,96,45,-4.798637297877378
6356,12,60,-4.847974109149907
6413,14,39,
6415,32,68,
6424,11,61,-4.848754436877794
6426,98,79,-4.797715805722867
6511,28,86,-4.836344534626858
6559,78,36,-4.807300798945425
6608,9,0,-4.850360892522681
6613,59,42,
6640,8,44,
6674,42,94,-4.827275142767365
6692,38,91,-4.829776690682434
6698,74,2,-4.8093356550942366
6732,11,16,-4.848768932086389
6838,42,52,
6845,62,99,-4.8156735163559246
6875,17,94,-4.844166432115531
6898,13,68,-4.847198580530625
6906,30,1,-4.83501210627179
6914,2,0,-4.856150101251915
6937,48,48,
6944,37,22,
6983,29,34,-4.835675870228276
7049,11,45,-4.848758861426067
7100,15,42,-4.845678500947117
7130,84,86,-4.804326572878277
7154,48,46,
7186,40,41,
7221,78,43,-4.807300040869171
7226,63,93,-4.81512907939094
7234,63,67,
7236,20,94,-4.841963493492468
7237,51,35,
7244,99,37,-4.797262467943795
7285,92,66,-4.80049841591219
7340,99,84,-4.7972590260144985
7381,11,19,-4.848767699762332
7408,56,12,-4.819020558581757
7470,79,63,-4.806797061148722
7518,54,93,-4.820147440913801
7548,84,7,-4.804334596131468
7550,34,8,-4.8323635843265205
7604,50,25,-4.822473777672393
7618,57,66,
7634,56,21,-4.819018817942028
7637,32,27,
7644,23,92,-4.839814541919861
7864,77,98,-4.8077988023300025
7871,40,80,
7878,23,40,-4.839824965262591
8102,50,77,
8139,44,52,
8152,4,14,-4.854446390893787
8189,18,11,-4.843447134069951
8191,24,13,-4.839127331134349
8215,79,29,-4.8068005245134735
8220,52,62,
8227,93,58,-4.800030187175883
8348,21,50,-4.841250027708491
8369,75,93,-4.808813856027436
8400,47,79,
8405,15,72,-4.8456710736103155
8432,12,36,
8476,14,30,-4.846442207399096
8491,10,76,-4.849538387174709
8503,23,8,-4.8398345524041195
8550,64,97,-4.81458675796166
8553,46,49,
8592,40,11,-4.8285316496793556
8669,0,37,-4.857860291198768
8682,61,76,
8723,85,63,-4.803841739552637
8745,70,55,-4.811400020486593
8781,92,44,-4.80050020249017
