,x,y,value
3,71,29,-3.108053661963976
5,48,52,
34,17,63,-3.6479517108900232
49,85,89,-2.9746137863126982
121,50,31,
234,93,53,-2.905305714371767
235,26,55,
272,73,8,-3.0908091530104747
279,80,44,-3.023510145517377
289,92,83,-2.912167166846695
375,39,22,
442,81,14,-3.016377414204963
477,15,58,-3.6706279244379996
486,88,46,-2.9506168480377775
504,17,93,-3.6431455056148887
590,72,36,-3.09816909932482
605,14,82,-3.677666564752934
628,35,18,
677,60,15,-3.213652366038917
694,16,94,-3.6538238998711625
766,62,67,
791,5,6,-3.791633855779911
830,3,32,-3.8104528227336925
832,53,70,
904,16,20,-3.665306522448838
991,67,30,-3.1456442078280746
996,97,47,-2.8701452011951387
1031,56,69,
1062,19,88,-3.622358579814497
1082,34,92,-3.464204666513802
1139,14,90,-3.6763066889687783
1193,45,7,-3.3618626347345786
1197,4,53,-3.795016490844833
1215,26,43,-3.5540433066443295
1270,82,25,-3.0065076491841465
1291,64,32,-3.1739709437136256
1330,21,44,-3.6073921351025646
1340,37,49,
1350,28,16,-3.5361647502686298
1352,42,90,-3.383299222446618
1373,12,60,-3.7034459061907876
1410,99,64,-2.851395589943854
1430,82,45,-3.005132350195188
1455,83,18,-2.997824215710979
1532,82,19,-3.0068991639362155
1544,70,76,
1549,67,44,
1575,69,80,
1695,39,19,
1697,66,81,
1716,31,20,
1777,65,0,-3.1668060333793715
1790,53,79,
1848,84,40,-2.987252348117056
1854,12,73,-3.701239115489394
1941,91,49,-2.923451499089699
1963,82,28,-3.0063078193325
1998,64,69,
2007,31,82,-3.4964606926289
2018,83,44,-2.9960796135736825
2027,97,83,-2.867777520283664
2043,41,92,-3.3931063704309974
2117,38,47,
2118,99,75,-2.8506759767038843
2122,27,47,-3.5429362117789838
2142,71,42,-3.1070629669149135
2152,81,45,-3.0142751761031636
2162,59,8,-3.223838901309052
2176,47,57,
2189,15,88,-3.6657151454042856
2290,69,6,-3.1284901078005216
2315,8,35,-3.7525560858355336
2365,16,46,-3.661512017055665
2476,54,72,
2500,34,97,-3.4635544637637774
2515,23,87,-3.579730733054214
2526,23,56,-3.5842275345588344
2583,74,60,-3.0776737870293918
2594,92,5,-2.9171771018378996
2643,14,40,
2678,57,4,-3.243526496730611
2694,75,29,-3.0707369566606255
2702,4,80,-3.7897746966703303
2709,65,54,
2733,81,59,-3.0132525295182684
2790,39,47,
2818,84,29,-2.9879948923599535
2899,20,51,-3.6171923913062765
2904,14,66,-3.6803339307884935
2942,40,26,
3008,75,81,
3035,45,22,-3.3604995558137065
3060,56,2,-3.2534088455608847
3071,84,96,-2.9831302910358573
3204,50,89,
3228,83,82,-2.9932837327644255
3232,97,7,-2.8724844299886425
3265,42,57,
3272,86,28,-2.969892268453929
3338,81,87,-3.011110722280553
3348,94,18,-2.898567037726545
3362,14,12,-3.6885848752487522
3378,71,98,-3.1024079307870456
3403,63,55,
3443,43,76,
3452,65,25,-3.1650045420814585
3511,43,33,
3536,56,77,
3538,96,67,-2.8777039725515134
3571,66,5,-3.156959141664245
3644,58,87,
3655,25,69,-3.561116694543715
3679,60,42,
3725,74,15,-3.0810152149091996
3731,25,98,-3.5569405728205643
3742,92,80,-2.912379555520106
3819,36,72,
3850,38,29,
3968,4,61,-3.793491568834625
3985,44,78,
4013,74,96,-3.0747140310098677
4020,59,71,
4027,28,9,-3.536944084694631
4034,27,53,
4125,23,86,-3.579879600890668
4135,31,43,-3.5014397558051074
4242,21,14,-3.611387905587554
4332,28,30,-3.534514507588934
4376,3,15,-3.8134284877898246
4420,55,9,-3.262639233831342
4446,60,71,
4448,70,67,-3.1144054580521967
4488,46,18,-3.3508540294108635
4496,83,67,-2.994414957805439
4502,33,77,-3.4764260784657717
4526,36,97,-3.443109829532194
4562,51,56,
4575,2,65,-3.8156959951760405
4586,20,69,-3.6145259746656633
4626,91,57,-2.92291358267253
4638,51,5,-3.3022529122723743
4664,26,79,-3.549142093293694
4717,69,68,
4723,39,3,-3.423043663989189
4756,66,23,-3.1556578991410222
4775,55,60,
4785,81,72,-3.0122725441713665
4843,33,60,
4880,56,7,-3.2530359942017784
4883,98,18,-2.863026916950046
4927,99,32,-2.8533827340400313
4944,22,17,-3.6001901458396848
4964,21,39,-3.608089103575776
4981,32,11,-3.4946476645200315
4987,74,61,-3.077594339194772
5002,78,26,-3.0431803447481562
5044,75,28,-3.070808498625761
