,x,y,value
27,74,99,78.0
108,42,36,
109,53,49,
148,62,3,78.0
151,60,43,
174,19,64,78.0
189,26,25,78.0
193,62,19,78.0
293,1,93,78.0
318,32,28,
322,58,68,
336,11,76,78.0
354,32,30,
384,9,4,78.0
392,93,47,78.67500000000001
419,27,57,
437,48,23,78.0
448,53,48,
472,40,0,78.0
474,89,70,78.0
501,99,32,78.0
559,41,77,
615,26,41,78.0
620,6,12,78.0
669,4,98,78.0
715,13,48,78.0
718,7,53,78.0
723,91,82,78.0
728,66,19,78.0
745,96,62,78.0
753,7,43,
797,58,19,78.0
816,38,49,
882,56,61,
902,56,93,78.0
915,57,98,78.0
1033,14,67,78.0
1063,49,40,
1147,42,14,78.0
1179,61,77,
1185,33,76,78.0
1186,52,69,
1245,76,48,78.67500000000001
1298,97,35,78.0
1299,16,51,78.0
1419,52,97,78.0
1465,67,58,
1476,16,72,78.0
1526,36,56,
1648,3,82,78.0
1667,97,27,78.0
1674,19,91,78.0
1743,84,96,78.9
1779,27,86,78.0
1833,65,57,
1840,29,32,78.0
1905,15,36,78.0
1910,60,54,
1937,87,75,78.0
1947,12,24,78.0
1984,95,90,78.0
1987,38,66,
2011,14,54,78.0
2030,18,80,78.0
2040,52,66,
2043,96,1,78.0
2146,82,43,78.67500000000001
2171,3,69,78.0
2333,45,1,78.0
2334,33,89,78.0
2346,21,20,78.0
2353,19,2,78.0
2388,70,64,78.0
2392,0,45,78.0
2426,63,91,78.0
2430,46,58,
2518,93,31,78.0
2549,57,24,78.0
2552,67,15,78.0
2571,23,33,78.0
2646,98,85,78.0
2680,79,2,78.0
2710,92,15,78.0
2721,61,38,
2745,96,78,78.0
2760,40,17,78.0
2812,10,72,78.0
2826,2,49,78.0
2851,97,31,78.0
2885,83,80,78.0
2953,65,37,
2975,92,96,78.9
2979,84,12,78.0
3016,64,34,78.225
3019,52,83,
3025,94,0,78.0
3131,7,19,78.0
3137,5,99,78.0
3138,25,42,78.0
3161,16,84,78.0
3166,49,6,78.0
3175,39,55,
3208,48,32,
3296,69,84,
3309,81,26,78.0
3343,63,26,78.0
3346,39,39,
3353,63,4,78.0
3356,41,90,78.0
3376,37,87,78.0
3390,44,7,78.0
3407,26,67,78.0
3486,84,27,78.0
3503,87,72,78.0
3511,94,10,78.0
3513,37,29,
3548,20,94,78.0
3552,51,21,78.0
3591,85,57,78.67500000000001
3614,2,43,78.0
3629,99,31,78.0
3658,21,73,78.0
3687,10,70,78.0
3688,44,90,78.0
3696,95,49,78.0
3707,84,1,78.0
3713,57,78,
3720,82,88,78.0
3731,94,81,78.0
3788,15,50,78.0
3811,80,43,78.67500000000001
3860,41,32,
3909,10,23,78.0
3984,22,9,78.0
4063,84,82,78.0
4066,8,15,78.0
4081,77,30,78.225
4090,57,94,78.0
4121,24,24,78.0
4148,43,8,78.0
4176,67,49,
4215,51,86,
4306,81,5,78.0
4310,42,59,
4349,83,66,78.0
4420,27,60,
4430,4,93,78.0
4511,90,48,78.67500000000001
4517,95,4,78.0
4521,89,28,78.0
4540,99,96,78.0
4552,98,25,78.0
4593,49,63,
4631,59,82,
4638,77,91,78.0
4655,44,0,78.0
4663,62,88,78.0
4665,8,36,
4689,60,96,78.0
4766,35,73,
4794,14,30,78.0
4795,76,63,78.0
4821,17,11,78.0
4834,30,39,78.0
4839,98,0,78.0
4858,30,98,78.0
4951,52,38,
4991,48,45,
4992,17,1,78.0
4995,8,29,78.0
5163,58,26,78.0
5211,11,75,78.0
5222,45,81,
5246,57,83,
5321,48,95,78.0
5428,13,84,78.0
5445,32,99,78.0
5471,90,24,78.0
5498,69,44,
5506,46,17,78.0
5519,41,81,
5529,68,18,78.0
5535,65,65,
5547,59,65,
5556,99,8,78.0
5629,13,73,78.0
5646,28,20,78.0
5683,99,24,78.0
5706,80,1,78.0
5721,31,52,
5766,10,61,78.0
5845,83,5,78.0
5879,18,91,78.0
5883,33,11,78.0
5937,55,29,78.0
5975,59,30,78.0
5986,54,64,
5999,85,32,78.0
6035,20,63,78.0
6055,63,15,78.0
6063,0,95,78.0
6086,5,25,78.0
6102,51,47,
6114,29,75,78.0
6148,38,7,78.0
6168,63,39,
6178,72,64,78.0
6192,24,5,78.0
6234,97,46,78.0
6262,15,18,78.0
6265,40,37,
6301,8,70,78.0
6311,2,95,78.0
6318,0,21,78.0
6324,72,18,78.0
6382,4,77,78.0
6393,91,40,78.0
6444,71,29,78.225
6450,88,66,78.0
