,x,y,value
84,70,37,78.225
133,28,67,
139,16,67,78.0
160,84,17,78.0
190,69,9,78.0
194,14,17,78.0
210,23,59,78.0
273,34,91,78.0
304,61,29,78.0
317,94,72,78.0
388,95,82,78.0
396,94,93,78.0
411,52,32,
418,22,9,78.0
443,81,50,78.67500000000001
476,61,14,78.0
484,49,97,78.0
598,84,68,78.0
626,63,6,78.0
643,34,18,
648,16,36,78.0
650,9,75,78.0
667,48,56,
800,31,84,78.0
802,5,82,78.0
817,94,38,78.0
825,26,80,78.0
922,66,7,78.0
980,4,31,78.0
982,91,71,78.0
983,60,33,78.0
991,96,40,78.0
1006,89,80,78.0
1088,98,19,78.0
1108,79,30,78.0
1183,46,80,
1188,21,38,78.0
1208,20,33,78.0
1303,86,57,78.67500000000001
1316,45,48,
1320,47,94,78.0
1364,22,50,78.0
1395,88,57,78.67500000000001
1433,17,59,78.0
1460,58,26,78.0
1466,49,21,78.0
1467,9,50,78.0
1472,80,55,78.67500000000001
1527,2,92,78.0
1534,27,71,78.0
1574,32,61,
1615,27,97,78.0
1618,20,44,78.0
1620,66,99,78.0
1683,76,84,
1690,14,3,78.0
1710,19,82,78.0
1719,68,91,78.0
1793,6,20,78.0
1794,8,95,78.0
1803,97,86,78.0
1806,44,29,
1859,21,80,78.0
1879,79,44,78.67500000000001
1938,20,2,78.0
1959,32,71,
1998,67,17,78.0
2003,18,65,78.0
2072,67,69,
2099,80,56,78.67500000000001
2216,93,80,78.0
2217,60,0,78.0
2229,5,0,78.0
2263,93,87,78.0
2314,50,50,
2316,95,16,78.0
2396,94,35,78.0
2427,33,29,
2433,40,40,
2458,53,39,
2468,67,44,
2482,19,45,78.0
2514,71,83,
2524,75,29,78.225
2554,57,95,78.0
2581,19,21,78.0
2623,98,11,78.0
2625,11,52,78.0
2638,62,73,
2649,52,46,
2658,28,60,
2661,15,64,78.0
2669,3,29,78.0
2681,41,37,
2704,82,15,78.0
2717,56,33,78.0
2775,68,59,
2913,50,18,78.0
3004,64,35,
3032,16,3,78.0
3048,51,18,78.0
3072,7,28,78.0
3163,57,79,
3227,84,36,78.0
3381,0,7,78.45
3433,44,69,
3442,48,42,
3455,51,61,
3469,93,12,78.0
3485,80,22,78.0
3520,78,82,
3526,13,35,78.0
3657,91,73,78.0
3676,0,12,78.0
3684,49,89,
3705,61,28,78.0
3746,91,81,78.0
3755,0,27,78.0
3793,50,53,
3798,16,49,78.0
3844,0,72,78.0
3855,46,75,
3926,78,62,78.0
3936,64,67,
3963,24,94,78.0
4021,3,20,78.0
4130,54,15,78.0
4136,29,33,78.0
4191,19,54,78.0
4225,70,1,78.0
4230,98,52,78.0
4261,45,87,
4321,91,40,78.0
