,x,y,value
6,37,67,
36,74,82,
45,57,8,-0.1328453350591079
144,5,20,-0.19087362545531328
176,73,26,-0.5647548201247778
221,19,68,0.2711188185425948
248,42,47,
273,67,80,
336,63,32,-0.7459913816650168
365,30,30,
393,12,96,0.015948063730099493
434,70,9,-0.4618285752932906
435,36,58,
454,61,46,
499,74,50,-0.9647433761459954
505,64,96,0.09826171484374546
530,53,11,-0.0005681572701752291
556,83,16,0.08398703847223099
603,38,63,
605,28,16,0.7137529674020122
626,56,75,
672,84,14,-0.07929264055098251
684,4,48,0.5447420126588862
738,52,40,
747,66,51,
859,8,68,0.3935021906845344
877,87,66,0.8013388802224024
981,93,52,-0.12620092204261646
1017,46,79,
1062,39,92,0.6008036328741149
1087,95,3,0.17354348051160629
1137,87,31,-0.7332396184378052
1155,43,14,0.10187338990820405
1165,90,12,0.5193773758646845
1276,78,47,-0.5392906541103428
1289,89,12,0.11107704875570112
1299,19,10,-0.5167934371246389
1325,36,66,
1335,99,16,0.7141378055399563
1340,33,85,-0.9554366627424213
1405,20,52,-0.15157139857235613
1408,53,79,
1414,99,22,0.7456815457848314
1552,52,6,-0.5918382717757664
1560,72,85,
1572,71,41,-0.0005756791136340977
1629,96,22,0.6496768283331367
1690,70,96,-0.09143986152969297
1726,93,28,-0.7454250449561547
1734,20,51,0.6902665185202106
1762,34,22,
1783,98,56,-0.8364999800493216
1820,64,91,0.5414402588008438
1836,17,31,-0.3548350848779017
1849,94,1,0.18771610049717613
1860,26,40,0.6305335109500223
1925,47,20,0.07203178554008893
1929,19,14,0.08424074453586305
1947,14,87,-0.5201139438119193
1964,30,97,-0.2027676522946723
2012,75,42,0.34050845606885694
2022,4,96,0.15355451033887935
2025,61,28,0.7956685462634072
2097,4,37,-0.651299456284651
2125,44,34,
2167,72,75,
2169,93,66,-0.7741101539285711
2181,92,9,-0.9003343352200691
2268,1,85,0.49848435907287403
2269,84,69,-0.576180551014785
2351,81,21,-0.45308148558642736
2376,34,15,
2390,97,63,-0.9318393160551446
2400,4,54,0.7057099069664527
2467,11,55,0.009495884076428318
2477,84,48,0.37132503205478073
2512,54,20,0.15809947262512858
2518,82,9,-0.3906894170542877
2546,79,79,
2577,46,29,
2686,47,33,
2748,67,18,0.5616982001677073
2762,68,35,
2780,1,51,-0.37578953516739466
2784,54,96,-0.06987425873980446
2870,11,28,-0.4122387153566358
2879,32,44,0.9587363630104362
2880,81,62,0.5571686020919857
2903,13,9,0.5289534453550251
2925,50,79,
2991,87,22,0.8015900785509278
3054,14,52,0.14881628854281526
3072,36,47,
3097,27,60,
3110,65,2,0.018656998164172434
3163,7,81,0.4225225652713638
3164,76,87,
3186,63,52,
3201,19,1,0.332810367306416
3228,75,73,0.6267061592072836
3253,19,27,-0.17991875660006706
3264,51,84,
3303,54,94,0.3755617635313422
3310,95,64,-0.06866435989941833
3325,18,80,-0.014574166601136751
3351,69,8,-0.12709052891638017
3390,6,63,0.04357980872529543
3402,30,41,-0.21639973902927645
3425,77,53,-0.0400001309113891
3429,82,60,-0.4083921874748698
3434,22,46,-0.3344952824814612
3476,96,77,0.020143529172630403
3485,62,78,
3538,55,39,
3547,88,57,-0.34956442367276164
3572,79,40,-0.5960347727809902
3584,56,36,
3632,53,26,-0.08589301835805174
3660,0,9,1.9587186331770923e-05
3669,29,47,0.3027281194677707
3706,56,4,-0.6496078889151193
3711,26,48,0.6052031004108125
3729,6,6,0.04244313462827831
