,x,y,value
105,9,2,-306.0
116,19,17,-987.0
137,3,20,-987.0
313,13,35,-987.0
346,58,78,
351,93,72,-987.0
379,43,10,-987.0
434,42,51,
437,75,74,-987.0
443,42,59,
461,84,38,-987.0
472,60,31,-987.0
568,94,37,-987.0
595,76,49,-987.0
623,56,79,
648,39,1,-987.0
711,98,54,-987.0
721,16,28,-987.0
786,97,88,-987.0
794,47,18,-987.0
839,62,59,
883,31,57,
993,16,1,-987.0
995,30,5,-987.0
1012,59,31,-987.0
1033,43,79,
1052,5,35,-987.0
1077,51,54,
1098,68,94,-987.0
1106,50,63,
1218,0,44,-987.0
1243,83,21,-987.0
1273,76,5,-987.0
1290,49,46,
1292,77,35,-987.0
1307,0,11,-987.0
1339,36,6,-987.0
1344,24,47,-987.0
1389,28,0,-987.0
1391,81,99,-987.0
1433,9,79,-987.0
1459,47,32,
1469,96,27,-987.0
1498,57,8,-987.0
1499,49,64,
1522,32,18,
1587,29,12,-987.0
1590,91,57,-987.0
1602,89,90,-987.0
1604,49,21,-987.0
1637,55,45,
1677,21,5,-987.0
1765,96,16,-987.0
1767,38,12,-987.0
1805,28,63,
1821,41,50,
1824,99,49,-987.0
1869,14,60,-987.0
1882,69,3,-987.0
1890,67,3,-987.0
1900,97,34,-987.0
1938,21,59,-987.0
1957,56,36,
1968,10,61,-987.0
1987,97,26,-987.0
2018,81,61,-987.0
2022,34,26,
2038,16,47,-987.0
2106,72,7,-987.0
2112,79,59,-987.0
2120,93,79,-987.0
2147,55,28,-987.0
2161,78,92,-987.0
2167,0,23,-987.0
2187,13,63,-987.0
2193,92,58,-987.0
2348,46,85,
2351,87,67,-987.0
2352,64,0,-987.0
2374,74,90,-987.0
2381,95,72,-987.0
2400,63,78,
2412,61,33,-987.0
2430,73,65,-987.0
2484,22,73,-987.0
2501,36,40,
2524,39,64,
2565,49,52,
2568,41,3,-987.0
2597,34,39,-987.0
2628,45,96,-987.0
2643,76,30,-987.0
2667,66,22,-987.0
2688,38,58,
2719,39,75,-987.0
2730,24,1,-987.0
2754,80,84,-987.0
2784,88,22,-987.0
2819,77,27,-987.0
2890,33,95,-987.0
2897,97,63,-987.0
2970,78,23,-987.0
2982,71,77,
3006,67,50,
3029,4,97,-987.0
3056,4,27,-987.0
3079,61,34,-987.0
3112,60,93,-987.0
