,x,y,value
20,3,72,78.0
24,88,81,78.0
58,66,31,78.225
83,61,14,78.0
103,40,74,
122,15,93,78.0
124,30,91,78.0
167,20,33,78.0
177,26,73,78.0
207,59,94,78.0
214,62,92,78.0
217,70,67,78.0
252,34,53,
281,32,42,78.0
287,97,94,78.0
309,97,95,78.0
358,17,75,78.0
397,21,34,78.0
425,74,58,78.0
429,66,65,
570,80,74,78.0
622,30,98,78.0
641,0,4,78.45
681,76,49,78.67500000000001
692,74,63,78.0
709,89,17,78.0
727,35,53,
775,5,0,78.0
783,25,47,78.0
815,98,36,78.0
852,68,20,78.0
871,17,99,78.0
898,89,81,78.0
926,22,60,78.0
942,84,13,78.0
964,51,76,
1032,59,30,78.0
1040,23,77,78.0
1081,25,52,78.0
1114,82,40,78.0
1125,33,6,78.0
1131,36,96,78.0
1155,82,35,78.0
1176,8,54,78.0
1218,18,77,78.0
1236,65,8,78.0
1252,65,52,
1276,15,92,78.0
1289,47,71,
1296,14,29,78.0
1315,71,86,
1348,55,30,78.0
1357,31,92,78.0
1383,84,9,78.0
1388,4,27,78.0
1451,61,98,78.0
1517,51,59,
1539,80,44,78.67500000000001
1563,90,38,78.0
1582,40,76,
1594,50,39,
1605,10,20,78.0
1632,91,93,78.9
1670,17,4,78.0
1736,73,23,78.225
1754,25,56,78.0
1785,84,84,78.0
1874,50,45,
1893,9,38,
1899,22,63,78.0
1932,97,3,78.0
1999,14,9,78.0
2024,27,38,78.0
2044,7,35,78.0
2053,43,45,
2141,33,76,78.0
2191,68,1,78.0
2234,97,34,78.0
2262,36,19,
2283,27,78,78.0
2317,56,11,78.0
2414,30,64,
2441,95,63,78.0
2472,43,29,
2502,99,77,78.0
2526,7,36,
2570,27,33,78.0
2574,37,9,78.0
2586,83,60,78.0
2595,4,11,78.0
2599,23,9,78.0
2612,34,51,
2613,46,75,
2620,38,59,
2642,61,70,
2650,60,51,
2660,7,84,78.0
2688,45,21,78.0
2697,88,6,78.0
2735,42,64,
2784,0,72,78.0
2814,48,73,
2815,79,99,78.0
2834,78,60,78.0
2849,96,17,78.0
2878,38,9,78.0
2911,65,24,78.225
3029,46,71,
3129,52,15,78.0
3178,42,17,78.0
3198,22,42,78.0
3236,31,97,78.0
3274,46,73,
3324,30,93,78.0
3354,97,83,78.0
3384,68,18,78.0
3443,80,18,78.0
3445,77,0,78.0
3477,98,96,78.0
3504,79,93,78.0
3545,37,56,
3566,56,61,
3577,57,36,78.0
3615,99,74,78.0
3619,54,52,
3644,68,29,78.225
3699,19,34,78.0
3762,97,28,78.0
3796,81,89,78.0
3804,87,29,78.0
3831,9,13,78.0
3845,62,83,
3885,80,76,78.0
3891,74,10,78.0
3902,30,16,
3903,80,1,78.0
3904,31,88,78.0
3957,1,34,78.0
4023,66,39,
4031,5,73,78.0
4047,37,34,
4060,64,16,78.0
4067,9,84,78.0
4068,7,24,78.0
4076,62,36,
4080,54,8,78.0
4083,11,34,78.0
4094,33,74,78.0
4172,3,73,78.0
4242,91,11,78.0
4251,16,49,78.0
4255,94,59,78.0
4279,55,50,
4452,90,44,78.67500000000001
4455,29,77,78.0
4484,44,5,78.0
4520,59,58,
4529,82,71,78.0
4548,45,51,
4569,55,32,78.0
4591,29,82,78.0
4610,37,33,
4629,1,66,78.0
4651,82,61,78.0
4672,43,5,78.0
4698,34,10,78.0
4701,53,0,78.0
4735,5,2,78.0
4738,40,33,
4750,72,7,78.0
4757,57,72,
4776,35,20,
4797,38,76,78.0
4826,75,29,78.225
4906,56,47,
4915,85,87,78.0
4975,80,75,78.0
5008,23,28,78.0
5011,32,90,78.0
5019,58,87,
5020,18,1,78.0
5039,50,83,
5045,83,16,78.0
5053,27,77,78.0
5060,35,64,
5071,27,30,78.0
5094,35,39,
5099,48,33,
5107,96,99,78.9
5144,30,47,78.0
5167,91,58,78.67500000000001
5249,29,62,
5259,10,84,78.0
5323,0,37,78.0
5379,83,58,78.67500000000001
5383,64,56,
5386,52,10,78.0
5396,82,89,78.0
5432,60,24,78.0
5492,37,6,78.0
5512,40,7,78.0
5515,46,49,
5540,26,6,78.0
5598,8,10,78.0
5656,29,75,78.0
5668,81,8,78.0
5669,73,64,78.0
5674,29,55,
5704,70,58,78.0
5743,84,30,78.0
5759,26,34,78.0
5791,41,12,78.0
5823,1,55,78.0
5827,28,95,78.0
5828,67,70,
5965,52,9,78.0
5980,26,22,78.0
5988,4,47,78.0
5992,31,46,78.0
6030,44,11,78.0
6040,78,31,78.0
6052,26,86,78.0
6144,76,85,
6155,57,88,
6191,71,72,
6195,11,53,78.0
6212,16,37,78.0
6247,85,56,78.67500000000001
6252,25,55,78.0
6277,77,97,78.0
6294,44,41,
6296,24,82,78.0
6299,67,30,78.225
6320,84,14,78.0
6435,29,74,78.0
6460,33,28,
6530,45,47,
6558,38,89,78.0
6573,96,74,78.0
6589,32,47,78.0
6606,72,92,78.0
6618,6,41,
6686,8,72,78.0
6688,56,91,78.0
6728,92,41,78.0
6743,92,55,78.67500000000001
6794,35,70,
6815,86,55,78.67500000000001
6817,73,78,
6849,35,45,78.0
6862,67,92,78.0
6886,63,91,78.0
6889,0,0,78.0
6908,73,0,78.0
6910,65,91,78.0
6911,85,61,78.0
6923,53,75,
6989,47,3,78.0
7038,9,43,
7061,67,48,
7066,84,10,78.0
7104,70,95,78.0
7133,47,62,
7182,30,50,
7192,69,27,78.225
7203,22,32,78.0
7214,1,1,78.0
