,x,y,value
25,32,63,
53,92,47,0.5000339907310369
66,42,46,
94,94,14,-0.555611240845387
110,26,36,-1.8749630424168373
147,94,88,-2.7234173477905346
150,89,78,-3.885069466448197
178,61,99,-0.8525648988449692
189,49,59,
345,93,1,-3.3837555788928606
354,37,30,
399,36,95,-0.37075202546071573
421,17,35,-3.5568805314972813
470,20,90,-2.0528157403979987
486,23,79,-0.05322359481996841
528,12,48,-3.5772187231402457
656,73,64,-2.8139638142009558
665,80,17,-0.6071890599985954
672,53,77,
677,55,46,
691,40,6,0.871985811688246
707,23,65,-2.72152187620415
745,39,98,-0.3540698866797225
766,91,50,0.24946935487927746
774,59,74,
844,96,43,-1.6378472924873577
885,69,4,-2.2515279361452656
943,47,80,
974,60,28,0.17163946136953
986,85,47,-3.581554223526462
989,59,86,
1053,46,90,-3.656004170741862
1086,97,64,-1.3563301747155725
1106,47,32,
1140,45,27,
1153,9,32,-3.3253477824055375
1177,54,71,
1184,40,87,
1231,84,12,-0.2901137367697073
1327,11,23,0.9102669861443484
1355,58,54,
1358,26,96,-0.23628496352480166
1390,98,45,-3.1522020763521574
1442,37,47,
1459,36,45,-3.509090676212886
1503,53,68,
1508,43,73,
1582,61,90,-4.595280049506388
1650,1,44,-1.4917896283524108
1654,70,56,-3.1627891006717013
1798,76,15,-0.4109721593354143
1832,46,54,
1876,42,81,
1902,1,85,-2.6372531240872634
1942,96,54,-0.8515315244512758
1943,25,30,0.29404046897006175
1974,70,42,-2.645952591709195
2004,62,82,
2015,13,94,-2.2615999004660354
2018,20,63,-2.308520422788006
2047,56,67,
2064,56,92,-2.868372548165633
2069,31,27,
2070,80,38,-3.4258621053119525
2074,89,95,-4.324571899234627
2082,66,7,-1.6730546733678846
2127,89,48,-2.790416979802581
2140,23,2,0.7785109356675122
2145,4,35,0.7759883882301875
2158,15,93,-2.1195747486957552
2187,21,34,-3.1225065928773947
2233,21,79,-1.5827348449930385
2268,57,14,-1.199231329907943
2278,40,47,
2327,67,83,
2361,49,40,
2399,10,33,-1.7077386378133728
2408,56,14,-3.4955985393745177
2422,75,90,-0.19303328383327933
2431,42,22,
2435,44,0,-1.249944555509014
2444,84,46,-1.9133649752133142
2465,65,55,
2520,33,98,-4.70146211365867
2554,22,89,-3.9229108114469886
2560,24,64,-1.2995556483214168
2596,98,34,0.7008905559713021
2617,79,56,-0.36091926166085386
2647,47,5,0.052677428242514424
2653,33,26,
2677,1,54,-2.9269171006341033
2681,65,1,0.6102953817075996
2798,47,31,
2799,48,84,
2811,71,20,-1.3088656837545152
2875,43,93,-1.8665381770793816
2897,33,97,-1.8813385312974757
2909,51,11,0.925052058983221
2926,66,72,
2978,59,58,
2982,43,22,-2.1573600709644474
2991,85,43,-3.7031163867694454
3030,75,26,0.4526972623559917
3058,67,7,-3.0234944353777014
3065,71,53,-2.976657451741712
3090,71,1,0.8898074347253786
3095,49,21,-3.546679942420603
3106,58,31,0.5129237850699173
3121,10,46,0.6265529356064352
3162,9,75,-1.0722005632857083
3173,37,62,
3199,18,30,-2.1622394457830154
3203,5,38,0.7838951874809741
3225,54,97,-4.359138880158126
3250,68,51,
3307,86,11,-2.103764330286653
3464,51,69,
3537,74,90,-2.745181523565538
3544,62,64,
3574,31,52,
3606,29,68,
3728,29,25,0.1208598516104189
3752,21,89,-1.7766247190881321
3774,75,51,-3.861793978627067
3889,13,24,-3.2065714782415666
3985,68,13,-3.382131332123489
3999,64,11,-0.6390821411895145
4043,87,71,-0.6350501920693548
4050,37,70,
4051,28,76,-4.101347206397135
4054,93,41,-3.248562908197484
4083,61,0,-1.249944555509014
4106,86,54,-0.17577048465437084
4170,5,64,-2.7951492276411
4175,94,6,-3.4973664970645206
4178,50,23,-0.9317397683550732
4181,8,89,-0.28223084512584684
4213,54,37,
4234,9,30,-1.778503831598849
4236,41,21,
4246,67,69,
4260,56,9,0.9310297546591464
4264,64,34,0.6092837844778796
4351,53,91,-3.743701376337948
4364,66,95,-3.768666096292792
4417,28,47,-0.8469672809491025
4421,63,69,
4441,68,50,
4450,29,93,-0.17130172240328712
4457,88,73,-0.8072075755234902
4511,70,31,0.2849774292049645
4529,95,83,-3.0696876049730104
4536,17,73,-2.156020395499027
4542,43,31,
4554,75,68,-3.996059970614559
4578,0,36,-1.4398419190168337
4583,31,88,-0.30335668224973844
4597,11,82,-2.976280893823408
4617,40,46,
4629,20,31,-3.4028566720217173
4631,66,6,-0.8983206932773617
4651,28,67,
4722,80,50,-3.1493184169504858
4726,1,3,-0.9337580120707454
4732,4,32,0.22191774063245617
4737,35,27,
4773,62,55,
4831,88,60,0.14986911613171294
4888,12,76,-0.2406871610314365
5000,59,13,-0.2935116348298097
5015,97,26,0.09794018907201796
5018,83,72,-0.5439122682869861
5033,13,53,-3.5372790658285664
5056,87,83,0.048753629810772026
5067,62,23,-1.9565478232966438
5071,54,0,-1.249944555509014
5079,30,31,
5088,37,97,-0.34069698906995427
5091,92,51,-3.874520024354984
5146,34,85,-2.8309052963982815
5186,82,34,-3.6396194536006474
5194,86,1,-3.3279015450101364
5195,18,71,-0.6362023324296358
5197,13,39,
5206,94,3,-2.773988781125224
5253,81,49,-3.667859014812062
5336,57,58,
5387,29,39,-1.4123128203337618
5408,49,65,
5424,71,85,
5436,98,99,-1.0029800285358013
5450,61,91,-1.9383256094278591
5455,51,26,-0.7975887762132015
5492,57,30,0.47818395974960737
5535,19,92,-0.24306459424288995
5552,33,9,0.972011025654103
5555,59,95,-1.58974809681619
5574,56,5,-2.1262418683528876
5638,26,95,-0.9997410444259334
5697,2,35,0.3116971881025634
5725,92,57,-3.133885421886874
5753,59,97,-4.380360109152683
5755,71,10,-1.2646559970808342
5773,98,53,-3.4814306535919295
5781,31,19,
5785,29,20,0.7835786182776197
5810,82,60,-1.1728866151332653
5869,64,69,
5924,2,97,-4.089835049513681
5984,63,55,
6002,37,49,
6015,53,48,
6038,36,79,-3.8187415903282895
6052,13,89,-0.5741712594108348
6092,3,63,-0.7270630751529419
6095,17,74,0.18563363754121553
6151,30,22,
6161,3,91,-1.6678721549816888
6171,78,12,-1.706435135364221
6199,7,31,-1.904467659534487
6228,95,41,-2.718646296969707
6288,52,7,-2.1844404941023594
6295,26,17,0.5563119603121169
6321,14,31,-0.39195021937330754
6348,66,10,-0.674309700800384
6365,0,33,-1.4098761229155707
6377,74,86,
6390,88,98,-3.25793267971331
6391,25,67,-3.0244636386523407
6412,10,19,0.9416887027330283
6422,39,21,
6466,90,43,-2.4819696208325013
6469,84,34,-2.0679007548127952
6475,71,92,-3.7185806411609716
6485,60,40,
6497,79,58,0.5181378485211177
6551,22,77,-3.492683600809449
6556,88,29,0.551397585141455
6558,80,39,-2.3453396823867543
6585,0,78,-2.095263841603418
6591,39,49,
6632,80,54,-2.3562333851236845
6650,72,92,-0.1476116480655234
6675,24,8,-2.058072087666088
6693,89,91,-2.4307630240365867
6696,95,72,-3.5157796323362565
6698,68,78,
6712,20,95,-1.0774264512920242
6730,74,38,-2.0712504000459058
6732,29,66,
6750,76,54,0.31479929014678554
6761,83,88,-1.852671936132591
6783,96,98,-0.5590078421877349
6822,59,27,-1.8320272540189775
6834,22,67,-3.1423503913614583
6839,50,73,
6887,96,16,-0.7556564460288229
