,x,y,value
6,30,89,-987.0
29,48,40,
59,69,48,
60,25,16,-987.0
81,34,40,-987.0
90,1,68,-987.0
115,25,80,-987.0
141,28,53,
183,90,67,-987.0
208,62,31,-987.0
239,89,67,-987.0
246,19,72,-987.0
266,16,64,-987.0
309,53,5,-987.0
312,75,88,
344,21,89,-987.0
391,86,54,-987.0
420,52,39,
421,59,8,-987.0
561,37,67,
590,97,1,-987.0
628,67,90,-987.0
670,37,41,
747,86,55,-987.0
788,40,26,
817,34,5,-987.0
841,14,4,-987.0
847,48,14,-987.0
848,59,92,-987.0
903,82,30,-987.0
941,84,8,-987.0
946,28,9,-987.0
1082,76,82,
1084,80,52,-987.0
1130,58,21,-987.0
1170,17,18,-987.0
1224,14,8,-987.0
1268,64,67,
1282,99,15,-987.0
1287,98,75,-987.0
1333,53,47,
1341,95,90,-987.0
1406,13,29,-987.0
1460,41,6,-987.0
1672,93,25,-987.0
1715,82,75,-987.0
1792,85,90,-987.0
1827,19,25,-987.0
1868,93,99,-987.0
1891,94,33,-987.0
2020,22,73,-987.0
2047,42,72,
2072,17,17,-987.0
2078,6,92,-987.0
2107,84,36,-987.0
2126,65,97,-987.0
2135,64,16,-987.0
2230,54,98,-987.0
2235,22,21,-987.0
2268,8,70,-987.0
2307,28,90,-987.0
2437,36,25,
2443,58,66,
2457,1,64,-987.0
2467,55,31,-987.0
2633,71,5,-987.0
2652,23,65,-987.0
2741,87,37,-987.0
2774,82,19,-987.0
2794,67,35,
2802,59,40,
2846,61,7,-987.0
2864,91,84,-987.0
2896,99,84,-987.0
2898,28,26,-987.0
2906,71,70,-987.0
2917,25,97,-987.0
2949,99,4,-987.0
2973,67,57,
2992,32,87,-987.0
3024,45,89,
3065,27,56,
3070,64,92,-987.0
3083,56,8,-987.0
3110,57,28,-987.0
3116,0,82,-987.0
3140,91,76,-987.0
3142,60,67,
3192,43,94,-987.0
3269,85,42,-987.0
3274,25,4,-987.0
3298,38,1,-987.0
3311,97,33,-987.0
3312,30,88,-987.0
3313,72,48,-987.0
3326,15,30,-987.0
3330,70,87,
3341,49,19,-987.0
3372,93,53,-987.0
3396,38,35,
3402,64,40,
3421,79,73,-987.0
3448,10,64,-987.0
3483,5,94,-987.0
3506,17,93,-987.0
3599,0,14,-987.0
3618,0,87,-987.0
3635,59,5,-987.0
3704,87,47,-987.0
3751,93,65,-987.0
3794,13,31,-987.0
3798,26,29,-987.0
3814,61,47,
3820,31,8,-987.0
3831,80,66,-987.0
3840,23,67,-987.0
3858,44,66,
3906,98,34,-987.0
3949,22,58,-987.0
3986,93,31,-987.0
4015,10,1,-306.0
4044,24,65,-987.0
4058,26,93,-987.0
4075,97,68,-987.0
4080,7,62,-987.0
4113,1,78,-987.0
4159,36,94,-987.0
4193,63,7,-987.0
4198,1,6,-987.0
4202,83,2,-987.0
4240,5,6,829.0
4246,40,48,
4249,12,89,-987.0
4270,69,82,
4323,0,6,-987.0
4353,16,67,-987.0
4417,87,67,-987.0
4438,89,64,-987.0
4500,3,12,-987.0
4527,66,12,-987.0
4546,17,9,-987.0
4548,91,23,-987.0
4566,58,71,
4576,67,46,
4580,78,69,-987.0
4598,59,91,-987.0
4611,68,2,-987.0
4653,68,60,
4660,76,7,-987.0
4664,94,6,-987.0
4679,52,86,
4682,94,44,-987.0
4720,57,73,
4723,70,21,-987.0
4730,15,77,-987.0
4735,34,31,
4776,32,75,-987.0
4886,86,95,-987.0
4900,25,83,-987.0
4999,38,39,
5008,37,6,-987.0
5022,87,78,-987.0
5035,37,87,-987.0
5074,73,66,-987.0
5116,58,35,-987.0
5171,44,56,
5176,33,17,
5198,98,13,-987.0
5206,4,96,-987.0
5238,86,59,-987.0
5265,83,4,-987.0
5274,35,83,-987.0
5292,5,39,-987.0
5321,49,30,
5322,51,77,
5356,87,19,-987.0
5366,65,70,
5406,80,80,-987.0
5446,91,98,-987.0
5505,67,79,
5513,31,76,-987.0
5522,61,18,-987.0
5537,34,66,
5574,1,91,-987.0
5604,31,92,-987.0
5702,82,31,-987.0
5754,59,29,-987.0
5766,93,84,-987.0
5768,43,93,-987.0
5775,9,17,-987.0
5777,84,69,-987.0
5785,10,99,-987.0
5797,11,42,
5798,15,83,375.0
5810,34,93,-987.0
5842,5,91,-987.0
5868,41,75,
5889,21,57,-987.0
5894,69,41,
5898,18,64,-987.0
5921,37,80,-987.0
5961,42,12,-987.0
5978,52,81,
5991,94,59,-987.0
6047,79,10,-987.0
6082,17,65,-987.0
6160,12,77,-987.0
6163,66,57,
6184,92,6,-987.0
6205,35,65,
6268,35,86,-987.0
6276,32,44,-987.0
6310,54,88,
6321,31,91,-987.0
6338,51,42,
6364,4,40,-987.0
6400,38,13,-987.0
6404,2,63,-987.0
6405,98,87,-987.0
6442,70,72,
6466,90,48,-987.0
6475,38,30,
6491,60,58,
6498,29,18,-987.0
6504,92,62,-987.0
6510,31,22,
6527,75,77,
6538,65,48,
6589,38,26,
6634,23,77,-987.0
6721,59,34,-987.0
6727,92,20,-987.0
6757,15,34,-987.0
6826,45,8,-987.0
6865,52,31,-987.0
6918,68,42,
6929,92,97,-987.0
6937,23,71,-987.0
6971,72,43,-987.0
6980,72,40,-987.0
7036,89,3,-987.0
7063,43,41,
7100,35,39,
7126,66,58,
7170,64,59,
7224,61,74,
7292,30,72,-987.0
7323,9,37,
7339,5,89,-987.0
7341,18,91,-987.0
7347,73,17,-987.0
7362,95,37,-987.0
7454,97,59,-987.0
7504,69,92,-987.0
7610,96,4,-987.0
7623,20,44,-987.0
7657,94,7,-987.0
7671,26,18,-987.0
7699,27,55,
7731,35,64,
7799,64,73,
7801,16,98,-987.0
7887,65,50,
7895,45,53,
7919,10,30,-987.0
7922,69,18,-987.0
7977,37,39,
8015,22,37,-987.0
8038,31,0,-987.0
8096,59,59,
8110,77,32,-987.0
8121,67,88,-987.0
8151,62,51,
8233,32,15,
8287,74,24,-987.0
8335,46,58,
8418,22,87,829.0
8531,34,87,-987.0
8538,62,20,-987.0
8551,18,79,148.0
8609,86,13,-987.0
8644,4,76,-987.0
8656,10,96,-987.0
8679,80,4,-987.0
8695,71,56,-987.0
8715,62,50,
8719,53,91,-987.0
8721,89,66,-987.0
8730,61,77,
8733,28,60,
8754,44,52,
8764,33,16,
8793,25,17,-987.0
8810,78,66,-987.0
8821,83,25,-987.0
8885,23,21,-987.0
8893,19,5,-987.0
8922,8,16,-987.0
8986,78,14,-987.0
9019,75,32,-987.0
9056,53,82,
9078,46,52,
9080,48,48,
9104,81,87,-987.0
9114,79,25,-987.0
9125,7,2,-306.0
9132,92,29,-987.0
9142,64,38,
9164,41,43,
9175,10,88,-987.0
9265,80,82,-987.0
9272,11,97,-987.0
9306,76,69,-987.0
9308,54,33,-987.0
9369,17,68,-987.0
9373,3,30,-987.0
9380,96,8,-987.0
9438,55,47,
9475,63,42,
9487,57,65,
9548,7,17,-987.0
9579,30,56,
9661,40,76,
9678,75,43,-987.0
9722,11,36,
9725,69,47,
9822,24,99,-987.0
9870,78,88,
9894,30,84,-987.0
9918,78,23,-987.0
9967,96,53,-987.0
9973,87,58,-987.0
10047,34,49,
10098,48,42,
10115,3,88,-987.0
10149,87,29,-987.0
10214,52,44,
10231,17,22,-987.0
10280,8,80,-987.0
10337,9,18,-987.0
10383,61,99,-987.0
10430,51,38,
10452,46,83,
10540,19,54,-987.0
10565,92,50,-987.0
10568,86,86,-987.0
10579,78,50,-987.0
10583,42,53,
10601,77,30,-987.0
10603,16,0,-987.0
10628,5,43,-987.0
10632,76,18,-987.0
10667,74,16,-987.0
10686,93,98,-987.0
10704,34,89,-987.0
10711,4,24,-987.0
10714,31,65,
10715,22,46,-987.0
10728,18,10,-987.0
10805,65,53,
10819,59,37,-987.0
10831,11,66,-987.0
10856,41,33,
10865,77,26,-987.0
10876,15,57,-987.0
10939,97,20,-987.0
10965,92,54,-987.0
11081,59,16,-987.0
11111,26,28,-987.0
11197,97,53,-987.0
11285,97,50,-987.0
11330,65,62,
11342,45,31,
11343,47,98,-987.0
11345,96,55,-987.0
11385,96,59,-987.0
11393,64,6,-987.0
11409,10,93,-987.0
11444,35,31,
11467,23,92,-987.0
11470,70,79,
11504,24,45,-987.0
11579,89,69,-987.0
11583,21,64,-987.0
11706,95,32,-987.0
11835,28,59,
11864,45,50,
11888,5,56,-987.0
11946,60,33,-987.0
12157,36,47,
12183,38,45,-987.0
12237,18,68,-987.0
12253,68,85,
12316,26,64,
12357,85,71,-987.0
12389,91,41,-987.0
12398,37,5,-987.0
12428,43,38,
12437,6,6,829.0
12458,99,26,-987.0
12467,32,54,
12471,87,7,-987.0
12523,29,50,
12571,72,18,-987.0
