,x,y,value
7,76,57,78.0
39,4,12,78.0
62,47,58,
89,40,7,78.0
101,67,0,78.0
112,77,40,78.0
170,89,80,78.0
277,75,2,78.0
339,64,90,78.0
348,1,61,78.0
360,99,2,78.0
460,49,95,78.0
522,23,47,78.0
544,37,69,
558,26,43,78.0
617,77,65,78.0
670,5,12,78.0
680,72,5,78.0
713,31,15,
755,28,44,78.0
778,54,80,
834,23,91,78.0
878,93,72,78.0
890,70,60,78.0
910,39,8,78.0
912,80,48,78.67500000000001
979,32,62,
1110,43,90,78.0
1173,98,63,78.0
1189,84,19,78.0
1196,6,97,78.0
1256,81,23,78.0
1265,76,41,78.0
1339,3,62,78.0
1356,87,51,78.67500000000001
1426,57,52,
1447,75,23,78.0
1448,64,51,
1455,45,44,
1489,54,51,
1502,46,83,
1573,33,12,78.0
1611,32,92,78.0
1676,97,71,78.0
1707,77,68,78.0
1716,82,9,78.0
1729,26,47,78.0
1753,71,61,78.0
1760,99,35,78.0
1771,79,71,78.0
1809,77,36,78.0
1851,88,72,78.0
1897,8,28,78.0
1924,11,65,78.0
1934,79,77,78.0
1940,17,10,78.0
1949,94,41,78.0
1978,60,21,78.0
2052,12,59,78.0
2095,64,8,78.0
2102,89,34,78.0
2116,85,23,78.0
2127,57,47,
2150,1,88,78.0
2159,43,55,
2163,0,22,78.0
2200,93,58,78.0
2222,9,16,78.0
2235,0,0,78.0
2243,95,43,78.0
2284,62,16,78.0
2290,95,41,78.0
2294,26,64,
2311,6,78,78.0
2341,83,40,78.0
2362,93,65,78.0
2407,40,8,78.0
2413,2,88,78.0
2476,48,32,
2486,47,8,78.0
2544,31,2,78.0
2628,88,78,78.0
2639,69,24,78.225
2643,1,65,78.0
2687,42,7,78.0
2690,17,44,78.0
2715,70,81,
2729,10,0,78.0
2739,6,8,78.0
2793,28,4,78.0
2836,0,20,78.0
2858,4,11,78.0
2897,62,14,78.0
2969,1,62,78.0
3006,77,73,78.0
3018,2,45,78.0
3035,46,25,78.0
3080,32,75,78.0
3086,46,79,
3092,97,90,78.0
3103,80,96,78.0
3125,18,20,78.0
3135,5,66,78.0
3160,18,59,78.0
3168,13,61,78.0
3213,45,46,
3223,65,11,78.0
3263,98,54,78.0
3264,83,3,78.0
3266,43,92,78.0
3329,37,14,78.0
3355,98,11,78.0
3361,62,56,
3393,28,97,78.0
3411,65,15,78.0
3432,51,18,78.0
3452,25,70,78.0
3559,13,80,78.0
3576,92,7,78.0
3582,7,78,78.0
3601,23,90,78.0
3627,87,63,78.0
3726,88,53,78.67500000000001
3814,27,75,78.0
3815,38,95,78.0
3866,52,60,
3872,71,73,
3878,51,37,
3906,3,73,78.0
3925,87,38,78.0
3927,35,87,78.0
3946,46,89,
4003,1,1,78.0
4019,53,86,
4025,30,38,78.0
4035,87,49,78.67500000000001
4071,61,49,
4095,56,42,
4217,68,34,
4227,52,51,
4237,91,9,78.0
4326,11,51,78.0
4339,73,85,
4354,45,98,78.0
4362,72,85,
4424,11,62,78.0
4449,17,63,78.0
4454,58,24,78.0
4477,31,28,
4572,67,45,
4584,6,44,78.0
4602,34,75,78.0
4605,59,78,
4647,90,52,78.67500000000001
4658,71,70,78.0
4700,65,94,78.0
4730,30,61,
4731,21,40,78.0
4762,70,36,78.225
4764,3,32,78.0
4803,34,36,
4832,62,94,78.0
4843,56,61,
4855,57,58,
4860,82,85,78.0
4861,35,33,
4881,38,69,
4894,75,75,
4900,55,97,78.0
4937,90,74,78.0
4957,66,51,
4978,24,28,78.0
5013,26,56,
5018,9,59,78.0
5023,23,51,78.0
5041,96,69,78.0
5072,15,23,78.0
5085,34,93,78.0
5101,23,9,78.0
