,x,y,value
113,27,84,-0.4455084511145536
116,57,55,
127,46,19,0.823561889317385
133,90,32,0.23608118037123704
140,77,15,0.7136211823382121
205,7,95,0.2820570454731399
218,2,68,0.4374582643205016
299,64,25,-0.3982220723112204
308,28,14,-0.13670409106848214
356,43,20,0.4078965639691754
380,97,85,-0.10773350537102899
400,78,81,
405,20,43,-0.49743912103100374
410,74,70,-0.3585660787646232
412,93,20,-0.13294129286314216
414,67,0,0.20389357640980443
432,28,27,0.29212946783608595
475,52,61,
518,84,73,-0.7353959169543134
531,70,78,
549,43,59,
592,29,64,
648,5,54,-0.7247160101031302
658,94,23,0.2597115828352239
673,74,72,0.5476773790982252
739,75,77,
788,27,90,-0.2935428566171613
883,75,53,0.2174733791764638
944,67,43,
953,73,90,-0.4443989511180929
1038,9,86,0.3681970231853873
1043,23,10,0.39653993538255805
1047,35,15,
1096,64,27,0.11739399593631994
1186,45,68,
1202,25,65,0.46319525808239836
1264,82,30,-0.024174427407099963
1270,85,28,0.6744438264502173
1283,34,13,-0.2835586846209447
1288,90,91,-0.2813582525512408
1317,6,96,0.17052496113685423
1329,56,81,
1352,15,2,0.019910126480426227
1425,13,73,-0.734714720782647
1439,58,50,
1476,26,17,-0.034713354005538544
1490,72,64,-0.296396217016034
1519,9,46,0.4147154759430889
1523,16,5,0.22022839718450826
1527,39,38,
1553,5,19,0.8640506207151575
1674,91,49,-0.2715666977631582
1785,92,24,0.39105526038610616
1807,16,62,0.5228676026816952
1822,10,48,-0.5438903180133269
1990,44,80,
1994,84,86,-0.38327377927096495
1995,13,12,0.8422018569174476
2108,53,19,-0.548278075150964
2190,23,89,-0.24107497089580754
2194,58,56,
2229,88,67,0.5098203717743626
2308,0,30,1.9587186331770923e-05
2360,72,66,0.7561911761456608
2372,65,95,0.6939619336145642
2396,95,1,0.5272184524389305
2405,37,87,0.1689059730373519
2432,73,97,-0.9175812291304026
2438,56,73,
2443,64,92,0.2517100318994807
2455,75,81,
2457,55,19,-0.7568881354161847
2476,47,35,
2479,59,80,
2491,73,33,-0.013148857421682036
2535,10,37,
2570,81,31,0.7689929250540701
2590,6,3,0.9355548114474603
2604,69,32,-0.8305211992574963
2611,88,43,-0.5465499438398449
2659,15,9,0.04356881232624854
2669,29,27,-0.19811450588067725
2806,46,15,-0.6327630671562089
2841,75,80,
2859,2,88,0.9932524793123434
2896,73,79,
2976,40,91,-0.7909321604381251
3033,56,46,
3038,14,69,-0.7078391476405934
3135,29,63,
3177,20,3,0.8871905253617596
3252,44,33,
3278,98,49,0.2007629186806783
3282,39,18,-0.6484472055800872
3340,43,25,
3365,4,76,-0.18163897079254698
3374,29,0,0.6782385952179779
3391,69,82,
3396,37,56,
3407,38,83,0.12832154404940876
3477,81,79,-0.7531736630311139
3480,22,24,-0.14493589063499546
3492,25,37,-0.6302919774738214
3495,70,19,0.7256575833524641
3517,54,16,-0.9480166647323905
3568,18,18,0.35687825651147875
3581,94,2,0.20284110601465155
3603,79,58,0.053065069453691605
3617,25,8,0.11983755203153601
3626,27,82,0.6222157973191456
3643,26,60,
3675,7,13,0.3505307497954828
