,x,y,value
19,20,39,0.5545296131685507
25,99,87,0.4928170960595965
52,63,58,
54,74,31,0.6399300758022417
112,44,19,0.6978196183348413
197,96,82,0.5553503650342773
204,15,73,0.4055636372341814
222,10,66,0.35132988585818825
242,21,44,0.6535612771603301
252,84,39,0.5175573176046968
274,59,38,0.6840482978336844
344,99,82,0.5423855371919634
420,48,97,0.44877382553140743
450,4,40,0.3693936420025521
533,31,11,
552,78,16,0.38137601553430756
592,86,1,0.5449748100076623
743,1,64,0.49453663453272073
782,44,33,
799,18,18,0.598881815775538
826,51,14,0.5862841773538916
885,79,74,0.5249605530678716
893,35,87,0.6333562295777811
895,48,75,
975,73,62,0.6118060874438392
1035,82,49,0.5300788434216428
1053,31,62,
1062,70,40,0.4463890955397999
1098,94,82,0.5640439011775771
1103,38,96,0.5400039047401459
1112,39,11,0.5653547099053454
1166,77,53,0.39020192869743053
1249,2,91,0.3180216914669134
1284,45,48,
1312,76,72,0.3874228735006293
1324,78,57,0.623724138444502
1343,7,10,0.3597585279622193
1374,21,46,0.4667280347999922
1404,53,71,
1408,66,29,0.446948941658218
1411,88,23,0.3965210562877074
1412,70,91,0.4036699695771667
1414,31,0,0.6816053251988794
1482,95,92,0.3540614889401784
1495,72,1,0.5976823308635959
1502,7,97,0.34852834577412894
1519,64,64,
1535,60,95,0.6529624270475216
1546,22,76,0.6339414913975707
1592,83,19,0.6158360409183221
1618,67,22,0.4114660922236706
1721,71,3,0.4011848476783485
1740,39,65,
1775,99,20,0.47172452675975
1922,92,55,0.45171674358210673
1938,42,79,
1981,53,78,
2000,37,78,0.4502570572189619
2041,69,83,
2053,9,95,0.5728840149098915
2072,14,51,0.5945903115071645
2107,45,11,0.5697823834370328
2155,49,69,
2173,11,91,0.3561038439222805
2192,67,33,
2229,36,18,
2241,80,70,0.5813511485706346
2286,14,50,0.6236601712218999
2298,4,50,0.5823052392506145
2376,66,56,
2395,35,11,0.559599339083792
2422,27,73,0.44521310358530636
2425,91,79,0.3362646946458794
2433,61,0,0.6862908337235276
2450,42,45,
2455,84,55,0.4856557310344934
2463,97,3,0.2979485870146925
2469,32,3,0.4241383828918618
2470,51,82,
2508,79,38,0.6271636436333834
2509,89,3,0.332607113568676
2512,19,96,0.49273879107120877
2536,45,87,
2577,4,3,0.3272453097823645
2634,41,13,0.6852159390533181
2663,92,65,0.37544756108861627
2747,64,58,
2754,22,29,0.4287947392881142
2755,95,91,0.3060592338817807
2761,76,38,0.638225065372057
2765,11,68,0.5432618516382393
2771,52,96,0.5442717763528725
2881,82,24,0.5462029474794823
2958,75,31,0.6364899699706624
2993,38,92,0.4818132589696464
2996,10,18,0.5679024305996625
