,x,y,value
76,9,54,-4.080675288953596
110,19,83,-4.0046774502120215
150,69,82,
152,99,27,-3.499716342511726
158,95,78,-3.5212339026579755
160,77,24,-3.627528742845353
226,20,97,-3.9966675144966555
280,6,69,-4.102642143460534
327,15,53,-4.035701015730277
340,64,20,-3.706743144976786
382,88,44,-3.5622787266696108
433,25,35,-3.9641937160184444
481,98,31,-3.505283611012284
483,47,79,
562,77,14,-3.627792386660373
637,28,15,-3.9439617275106
716,82,94,-3.5960215020681763
717,23,14,-3.9795194736035473
774,15,29,-4.037106615646299
816,9,61,-4.080214966710296
886,87,2,-3.5690985746551322
945,48,89,
1036,98,45,-3.5049696424900416
1039,94,38,-3.527878806595675
1049,71,39,-3.663243531761481
1067,86,10,-3.5747411673218386
1069,83,24,-3.591971982525532
1079,51,18,-3.789055430878429
1083,20,49,-3.9993211780718667
1090,75,20,-3.639617430133215
1114,70,4,-3.670312356731904
1188,2,3,-4.138625766526573
1264,3,45,-4.127705408058335
1300,55,73,
1347,81,28,-3.603658550881306
1419,29,18,-3.936810263148197
1482,57,87,
1499,65,39,
1526,25,84,-3.9617035012339348
1528,65,81,
1585,50,77,
1660,14,76,-4.041725898049532
1699,52,30,-3.782192210729864
1712,47,5,-3.8155313319205986
1761,25,45,-3.963692999961324
1775,79,91,-3.6138064521001954
1849,14,0,-4.046212654049606
1860,12,7,-4.060855752988042
1950,91,57,-3.544631515652464
1990,64,89,-3.7045896060435126
1995,65,41,
2040,26,45,-3.956613544811998
2078,64,59,
2080,95,10,-3.5228022336220066
2102,5,68,-4.110441309947683
2175,76,14,-3.633777040214212
2178,50,53,
2191,27,33,-3.9501459337251665
2231,86,16,-3.574597337386376
2238,39,91,-3.865134654843007
2268,19,24,-4.0079460268258975
2300,25,71,-3.9623720079968034
2311,92,87,-3.5381568620352386
2335,84,30,-3.585950424528411
2360,55,80,
2371,18,23,-4.015312932085436
2391,19,59,-4.006024392107056
2406,76,42,-3.633022032490043
2492,66,65,
2531,59,90,-3.7356750871431306
2624,66,64,
2669,23,30,-3.978712128938919
2711,34,77,-3.8995511570926658
2730,75,36,-3.6391814833860767
2761,63,67,
2808,1,42,-4.143737519438858
2833,26,9,-3.958360496305471
2879,55,28,-3.76305306111201
2885,53,81,
2931,43,84,
2985,28,47,-3.9424445618275277
3025,61,36,-3.724925573049798
3102,82,92,-3.5960752187925085
3104,30,0,-3.9306249849232944
3174,69,16,-3.676082439391389
3178,42,76,
3245,83,72,-3.5907338045839654
3251,15,41,-4.0364077643364835
3307,44,16,-3.8348826932315454
3375,91,77,-3.5441434418519377
3394,8,53,-4.088374260460088
3440,94,36,-3.527925160928805
3500,64,19,-3.7067732108986307
3520,79,99,-3.613585287062353
3535,46,43,
3558,4,16,-4.12190529873064
3560,12,11,-4.060620573475454
3583,27,79,-3.94788093464161
3596,40,14,-3.861613382709508
3637,8,56,-4.088173837375245
3715,22,31,-3.9858407763365493
3723,37,72,
3727,64,76,
3740,35,67,
3766,4,44,-4.119936775551617
3781,48,23,-3.808350285908369
3795,59,97,-3.7354384765829973
3836,87,74,-3.567331878914917
3929,87,13,-3.568840859994458
3943,6,93,-4.100955401981719
4016,95,17,-3.5226470054447256
4041,8,29,-4.089959939886639
4070,45,70,
4093,48,60,
4106,39,3,-3.868769651439937
4109,69,44,
4124,49,61,
4171,24,62,-3.9699278647319254
4275,39,44,-3.867115866670731
4313,47,98,-3.812039235430341
4328,63,27,-3.712738771341804
4349,42,8,-3.848466214290055
4383,5,86,-4.1091550171171844
4434,90,41,-3.550780768069152
4439,49,52,
4460,3,63,-4.126386906273927
4492,81,65,-3.602687089789942
4512,92,32,-3.5394787406444674
4532,34,6,-3.902672705133658
4551,73,74,
4579,28,13,-3.944054205884343
4596,7,84,-4.093919415009422
4614,51,69,
4628,93,79,-3.532624412355985
4630,61,35,-3.7249573034080914
4633,10,72,-4.071913257174134
4695,92,51,-3.5390286989965256
4708,12,44,
4748,82,39,-3.5974746033150966
4774,2,74,-4.133414264750582
4796,10,16,-4.07548667596661
4817,5,58,-4.1111507764365
4840,7,63,-4.0953636703254475
4885,38,95,-3.8716685858564572
4921,15,62,-4.035166756631437
4974,52,41,
5047,68,64,
5057,19,15,-4.008427405132357
5075,66,8,-3.694728670035248
5084,65,62,
5157,40,72,
5191,11,63,-4.06494985143585
5248,64,24,-3.706622389637017
5279,67,98,-3.6858570863642193
5312,58,15,-3.7444453476153767
5349,94,58,-3.5274102592339878
5365,84,68,-3.5849776863136764
5409,39,69,
5554,49,33,
5581,32,6,-3.9164634902659112
5606,68,80,
5645,72,54,-3.656752375713807
5694,86,6,-3.5748359119351965
5695,72,63,-3.6564919742840654
5698,6,48,-4.104100518673107
5724,9,3,-4.083930648654767
5738,91,92,-3.543773433123022
5747,51,98,-3.786168206269414
5780,23,6,-3.9799141568611924
5808,92,25,-3.539642093720526
5834,89,13,-3.557228054078604
5897,21,13,-3.9939877677912867
5908,90,9,-3.551535733733682
5942,51,44,
5973,46,80,
5993,40,58,
5999,53,41,
6008,6,42,
6010,31,24,
6027,38,39,
6067,35,36,
6104,74,0,-3.646165583313989
6105,69,19,-3.675997077897441
6107,46,90,-3.8188742057221257
6121,72,84,
6149,38,90,-3.8718851397750216
6197,91,28,-3.5453248740065835
6217,23,42,-3.9780955821652424
6228,67,20,-3.6882243693171937
6230,87,48,-3.567986311487679
6231,97,37,-3.510817270518287
6232,11,28,-4.067150874277557
6245,80,53,-3.608916657113804
6277,32,79,-3.913162494165345
6295,6,72,-4.102432324981407
6310,74,74,
6368,65,20,-3.7005519727760436
6398,13,81,-4.0488451198958115
6441,43,81,
6445,31,17,
6479,48,12,-3.8087443379774593
6545,77,95,-3.6255749047314954
6567,0,41,-4.151785935833385
6605,15,16,-4.037851842220273
6641,38,11,-3.8752070477834346
6654,30,67,
6680,56,9,-3.7573124452495463
6711,99,41,-3.4994064001264413
6731,46,8,-3.821987424360124
6756,85,89,-3.57858710917424
6759,83,20,-3.592072187666872
6764,12,72,-4.0568717831519026
