,x,y,value
57,63,94,-3.9177206043997526
79,59,97,-3.9377012206267046
108,91,47,-3.784754273874653
129,69,29,-3.8892898862792142
186,77,55,-3.8501702542223315
229,40,59,
242,5,64,-4.242027226227901
243,94,44,-3.7710759144045656
302,3,73,-4.254418070113667
306,44,78,
307,94,17,-3.7714533564347654
328,27,21,-4.111008340961064
331,45,24,-4.01171468994486
346,54,6,-3.965025782332548
357,88,33,-3.798792067768356
361,60,46,
377,50,37,
472,50,32,
473,66,96,-3.9028230333522083
496,15,66,-4.1800302436921415
505,84,96,-3.8164564290290457
544,11,85,-4.203675618033597
599,8,85,-4.2222511916284855
651,98,49,-3.752881105833941
666,88,56,-3.798452954838564
685,39,91,-4.042298310119358
693,70,38,-3.8842432748993283
703,15,52,-4.180533318398241
733,60,65,
749,70,18,-3.884594441796745
763,71,32,-3.8794756241562123
765,50,66,
794,77,93,-3.849549278379333
839,27,92,-4.108897460069318
882,55,90,-3.958149829277845
887,5,25,-4.243707501025623
911,52,47,
934,2,86,-4.260270284855975
938,96,2,-3.762565701525534
944,83,32,-3.822124616691554
961,73,88,
992,88,88,-3.7979815215277024
994,33,36,
1096,32,20,
1138,51,10,-3.98047145909895
1182,24,8,-4.128702575696569
1210,87,30,-3.8034742674648347
1260,82,82,-3.826048461331872
1266,74,63,-3.8644234763785477
1293,31,74,-4.086825001228522
1315,22,31,-4.13963362022109
1362,19,82,-4.155597048577672
1382,13,48,-4.192825596764731
1393,90,9,-3.789902716562364
1417,64,64,
1420,5,52,-4.242543330598858
1440,86,69,-3.8075394746698796
1443,49,13,-3.9908508808635754
1477,49,91,-3.989122075689351
1500,14,18,-4.187835429147418
1519,97,42,-3.757489972534163
1522,96,82,-3.761467034082194
1558,5,0,-4.244789084907949
1568,91,12,-3.7852567449082546
1581,87,47,-3.8032212734469386
1586,50,65,
1601,85,60,-3.812334077336188
1642,46,69,
1692,26,56,
1706,13,75,-4.19182190753298
1725,59,1,-3.9395960058646535
1760,3,2,-4.257601288398733
1778,57,87,
1833,35,23,
1887,63,15,-3.9192124802902684
1910,93,27,-3.7758772692116627
1972,81,25,-3.831654226412542
1980,20,89,-4.149472003139778
1993,88,90,-3.7979520714532304
1999,62,58,
2017,89,73,-3.7935829381692017
2044,47,79,
2053,44,20,-4.017135602499579
2153,21,63,-4.144455102144149
2161,15,62,-4.180173907082169
2216,21,19,-4.145890929391113
2294,62,8,-3.9243481250817194
2367,7,10,-4.231618975118032
2399,10,10,-4.2127790832854695
2401,75,19,-3.8603487297011343
2404,78,71,-3.8451434744557744
2416,68,75,
2418,77,97,-3.849483958436371
2437,73,36,-3.869706258901823
2439,99,0,-3.7490352486865666
2558,37,90,-4.053204535612778
2570,17,18,-4.169695184606933
2590,72,6,-3.8750650246911142
2633,30,30,
2637,77,40,-3.8504155939693576
2667,37,55,
2668,39,8,-4.044385873746088
2682,96,47,-3.7619474169997353
2736,35,56,
2806,0,52,-4.274856663632623
2848,8,35,-4.224283504782971
2867,70,0,-3.884910714456401
2895,6,20,-4.237545059293629
2916,85,24,-3.8128797511131154
2934,34,60,
2938,34,49,
2969,20,77,-4.1498683760681105
2988,94,7,-3.77159321945947
3009,37,66,
3031,52,87,
3056,9,62,-4.216943326138989
3091,48,10,-3.9961691423719534
3111,36,45,-4.059854270442137
3132,83,72,-3.8215070634969566
3154,59,35,-3.93892402911104
3166,18,80,-4.161587089423921
3173,95,20,-3.766858870089838
3218,88,15,-3.7990576184191496
3239,6,45,-4.236486675917984
3392,58,76,
3395,42,23,
3425,40,29,
3431,48,49,
3432,39,64,
3474,66,77,
3545,22,85,-4.13790150791096
3568,31,86,-4.086488930035639
3636,39,84,-4.042473961511956
3645,52,86,
3647,34,48,
3670,42,42,
3746,82,78,-3.8261107473634475
3774,9,77,-4.216345334879859
3790,93,4,-3.776201770472368
3804,72,36,-3.8745487985950744
3824,2,25,-4.263052941948673
3827,82,56,-3.8264534600302538
3893,82,21,-3.8269991719895184
3959,51,70,
3990,86,84,-3.807314436396986
3993,17,24,-4.1694858984575625
4036,87,95,-3.802507618731316
4048,78,30,-3.8458074932176647
4049,46,70,
4053,67,13,-3.89940298699368
4069,40,55,
4120,34,33,
4146,28,88,-4.103333966979913
4170,81,65,-3.831024731087263
4312,44,34,
4321,46,94,-4.00479931966971
4323,67,5,-3.899548012850443
4339,44,24,
4356,98,81,-3.7524494029026405
4382,16,55,-4.174401137949786
4453,54,14,-3.964858332625081
4454,94,71,-3.7706987465744626
4506,54,98,-3.9631039234502756
4525,52,38,
4533,80,88,-3.8353846386145882
4541,72,34,-3.8745831963360313
4547,37,77,-4.0535396099361085
4585,3,24,-4.256611625593012
4603,22,21,-4.13995526476401
4607,35,52,
4639,2,34,-4.2626408851427815
4653,36,34,
4671,95,74,-3.7661108923886597
4691,15,60,-4.180245760435353
4731,96,8,-3.7624832213156947
4764,8,97,-4.221765235582046
4809,35,68,
4815,13,81,-4.191599252795404
4879,84,19,-3.8176339315131775
4938,18,40,-4.162954482678545
4960,46,4,-4.006869073841417
5005,13,9,-4.194280435845438
5013,16,82,-4.1734479682851315
5016,30,26,
5037,97,91,-3.7568232541378395
5051,48,99,-3.9941726938720046
5056,32,51,
5069,54,10,-3.9649420495586964
5076,50,9,-3.985706972391652
5136,63,61,
5229,53,60,
5267,84,14,-3.817710488502149
5300,89,27,-3.7942549281697238
5364,14,66,-4.186077964706728
5376,65,72,
5400,90,88,-3.788758961391287
5414,58,29,-3.9441082201409383
5416,73,67,-3.8691787631317656
5522,47,16,-4.001303601638641
5524,56,53,
5577,91,78,-3.784309638122762
5587,6,48,-4.236359894285579
5599,78,42,-3.84561305305533
5615,2,96,-4.259816372747307
5618,72,21,-3.874806841979134
5644,29,6,-4.10004540232668
5651,16,5,-4.176172965997088
5742,98,16,-3.753326670623226
5751,79,20,-3.8412102453441337
5760,39,22,
5776,54,50,
5802,35,33,
5818,15,71,-4.179850745601115
5833,14,37,
5861,35,43,-4.065418363911183
5948,7,17,-4.231327475210476
6000,67,76,
6016,16,65,-4.1740478177380815
6030,53,53,
6057,55,85,
6073,16,15,-4.1758179007098155
6083,31,98,-4.086153144908992
6131,64,31,-3.9139277220909534
6242,40,20,
6299,89,64,-3.793714344844884
6318,69,6,-3.889698081241889
6341,35,95,-4.06403998110508
6343,31,2,-4.088847468639638
6458,50,51,
6474,91,80,-3.7842809651516562
6509,41,73,
6522,18,92,-4.161177869285082
6551,14,44,-4.1868823886837045
6612,77,28,-3.8506119546459585
6622,80,39,-3.836162716555138
6643,12,94,-4.197208295127838
6702,78,85,
6746,7,95,-4.2280962477050625
6747,33,6,-4.0775212699383845
6785,92,97,-3.779458039890878
6836,18,68,-4.161996769138714
6861,25,12,-4.122784436443439
6884,0,24,-4.276190051904593
6915,16,87,-4.17327173199939
6920,2,38,-4.2624579164437
6933,52,48,
6958,96,80,-3.761494472649405
7000,44,95,-4.015367935657398
7015,51,25,-3.9801463187751667
7055,96,91,-3.7613435783411457
7057,64,89,-3.9128444016620634
7071,52,77,
7080,26,74,-4.115144629543749
7103,96,38,-3.762071015409804
7145,15,48,-4.180677184207359
7195,32,1,-4.083254903905345
7248,78,24,-3.8459047422612676
7250,58,60,
7330,51,97,-3.9785890062405085
7349,85,5,-3.8131679845931923
7383,93,57,-3.7754543123862647
7392,56,51,
7396,86,55,-3.8077496009481924
7405,99,46,-3.748419293593911
7413,65,53,
7414,82,34,-3.826796409046011
7421,57,55,
7427,10,55,-4.211009714066487
7502,66,10,-3.9043959050949786
7536,64,65,
7549,83,76,-3.821445350177537
7614,37,59,
7690,90,18,-3.789772286282706
7696,46,71,
7713,7,45,-4.230163988000678
7737,62,1,-3.9244820382118246
7801,37,63,
7855,83,2,-3.822588283641484
7863,27,83,-4.10916439735357
7906,23,58,-4.132942155053948
7930,53,30,-3.9696768473709447
8006,40,2,-4.039099522310108
8037,67,50,
8078,74,64,-3.8644066372082753
8125,41,45,
8127,61,64,
8131,69,49,
8165,23,16,-4.134270931512069
8175,64,4,-3.9144328927751295
8218,3,22,-4.256701471302858
8222,17,64,-4.168093742570654
8234,62,41,
8240,27,18,-4.1110977884247655
8243,40,79,
8274,57,15,-3.949474014503771
8305,42,64,
8340,78,11,-3.846115514814866
8357,59,14,-3.9393389557765994
8422,41,19,-4.033265845928774
8427,97,85,-3.7569048476242752
8591,56,89,
8641,60,0,-3.934560733577197
8655,5,61,-4.242156177328661
8657,60,8,-3.934404277843611
8658,31,58,
8661,89,35,-3.7941379967363833
8699,59,48,
8713,42,29,
8766,75,4,-3.860599264878582
8852,48,31,
8875,95,90,-3.7658894754046823
8902,29,56,
8932,26,1,-4.117350846768078
8942,96,27,-3.7622221198312706
8956,28,60,
8959,50,80,
9021,22,88,-4.1378055142960415
9048,89,78,-3.793509949080114
9092,1,10,-4.270279864322312
9118,29,49,-4.098801270768262
9129,49,55,
9164,73,83,
9168,47,71,
9191,46,46,
9203,77,37,-3.8504646767283557
9215,34,95,-4.069555238424564
9232,94,13,-3.771509297121837
9271,36,61,
9313,19,60,-4.156336263928419
9321,35,2,-4.066508500814892
9331,14,82,-4.185494071618927
9348,68,57,
9354,42,99,-4.025942286358029
9430,15,28,-4.181397383767394
9465,48,75,
9495,77,71,-3.849908694397307
9585,78,95,-3.844755197789801
9738,23,47,-4.133289714183046
9774,22,19,-4.140019626935524
9811,80,97,-3.8352418595522684
9819,18,55,-4.162441108884707
9854,42,3,-4.028264105043524
9861,44,79,
9901,76,15,-3.8556130131306015
9918,96,23,-3.762277077725816
10023,11,67,-4.2043674646332185
10035,85,64,-3.8122734834558485
10057,43,83,
10073,80,72,-3.8356385700507483
10103,33,69,
10112,70,36,-3.884278379893526
10117,15,19,-4.181721948171335
10165,95,89,-3.7659033112107725
10195,74,78,
10234,96,81,-3.7614807531858485
10236,59,53,
10237,0,0,-4.2773374018777055
10245,53,73,
10270,53,78,
10389,49,56,
10566,41,14,-4.033388593753104
10611,11,37,
10671,37,34,
10713,25,80,-4.120699528805374
10753,21,21,-4.145825543886059
10808,46,30,
10825,61,22,-3.9290971949415043
10829,31,32,
10884,57,0,-3.949777373165242
10886,19,38,-4.157076971762823
10907,79,12,-3.8413387052505916
10939,70,29,-3.8844012678337663
10948,96,66,-3.761686582941537
10977,57,10,-3.949575111265629
11008,19,6,-4.15815704413708
11029,1,92,-4.266460963649735
11050,48,11,-3.996146658853237
11092,54,93,-3.9632081583247043
11118,37,15,-4.055141459635935
11138,84,16,-3.8176798643020375
11145,89,3,-3.7946058834190595
11175,86,12,-3.8083955364261937
11195,93,58,-3.7754402197783827
11213,86,62,-3.807644526874041
11267,81,90,-3.8306317022764107
11339,73,11,-3.870132081197058
11340,4,5,-4.25100039998286
11358,20,71,-4.1500667221180105
11379,40,73,
11394,13,57,-4.192490716154037
11443,13,30,-4.19349631420617
11453,48,23,-3.995876948236548
11608,1,91,-4.266507264543697
11637,11,40,
11690,2,28,-4.262915531578874
11739,32,11,-4.08297734313437
11750,84,43,-3.8172666207834434
11831,67,39,
11848,28,73,-4.103772604092702
11850,36,17,
11853,37,35,
11864,44,53,
11871,35,64,
11885,74,88,
11892,43,40,
11899,6,70,-4.235431624044136
11938,3,75,-4.2543288482666
11977,22,4,-4.14050269729803
11991,94,86,-3.7704893271970885
12023,61,45,
12155,18,97,-4.161007496239309
12158,84,8,-3.8178023723416836
12170,13,97,-4.1910061925577144
12257,67,74,
12320,59,56,
12348,38,7,-4.049868839708926
12369,45,59,
12385,31,57,
12425,77,20,-3.850742905695709
12437,4,8,-4.250867959872455
12442,22,23,-4.1398909136862425
12545,42,53,
12549,73,86,
12573,19,11,-4.157988072764408
12614,56,57,
12631,13,1,-4.194579609000356
12696,73,41,-3.869621139741873
12766,40,91,-4.036889874889018
12777,87,18,-3.8036529276098596
12785,0,61,-4.274429252204057
12791,7,6,-4.2317856597303
12855,18,83,-4.1614847413522185
12948,25,3,-4.123061238437186
12953,46,40,
13002,31,47,-4.087582210372587
13082,35,59,
13098,97,57,-3.757285785070167
13115,27,13,-4.111246913758112
13168,37,71,
13171,54,41,
13184,80,8,-3.8366556042819906
13211,1,52,-4.268318194677846
13244,16,62,-4.174153777376299
13258,53,64,
13259,32,22,
13286,6,7,-4.238096743648498
13302,45,51,
13311,80,7,-3.836671512088125
13387,71,27,-3.879562515570412
13537,0,45,-4.2751894898455465
13554,0,68,-4.274097215119743
13575,38,45,-4.048898910867755
13657,96,15,-3.7623870108547868
13696,39,61,
13717,39,98,-4.042122733590525
13731,6,1,-4.23835167432948
13775,57,59,
13849,52,45,
13901,50,57,
13943,0,38,-4.275522662717186
14012,58,7,-3.944547934811713
14060,77,95,-3.8495166173153246
14073,56,35,-3.9541686692639004
14074,31,0,-4.088903796825585
14086,62,83,
14122,1,38,-4.268970758627584
14167,40,1,-4.03912441701238
14176,53,16,-3.969973142790572
14209,78,58,-3.8453539195381667
14266,94,55,-3.7709222203641692
14268,67,23,-3.8992217677878243
14367,84,67,-3.8168995791963107
14394,97,54,-3.757326616205458
14453,67,79,
14516,97,41,-3.7575035878580834
14519,20,45,-4.1509274549428685
14570,19,58,-4.156403539223026
14627,25,35,-4.12207796780778
14652,5,57,-4.242328189859019
14653,83,66,-3.8215996477822642
14692,92,61,-3.7799695810696234
14715,85,92,-3.8118495305792277
14718,24,89,-4.12618149195182
14822,69,15,-3.8895383107658814
14855,62,33,-3.923870182839883
14883,83,65,-3.8216150801659894
14893,80,57,-3.8358767494596937
14947,48,80,
15044,14,46,-4.186809183842009
15123,44,17,-4.017206463371591
15169,83,16,-3.8223718521049297
15184,55,45,
15273,6,82,-4.234926375139215
15308,26,5,-4.1172296281304845
15324,66,42,
15341,61,86,-3.9278619269055266
15353,56,66,
15360,93,2,-3.776229997597664
15377,5,72,-4.241683600540791
15385,35,97,-4.063987060374282
15437,53,2,-3.970269637622227
15457,59,54,
15468,16,78,-4.173589019440147
15478,97,49,-3.7573946751604828
15510,89,15,-3.7944303756025777
15537,46,98,-4.0047075633027855
15549,3,90,-4.253660456422195
15552,16,94,-4.173025145979895
15554,39,74,
15634,62,16,-3.924195129372097
15658,46,55,
15719,13,54,-4.192602307680361
15757,42,6,-4.028191352569484
15766,9,90,-4.215827917432688
15808,36,66,
15809,89,96,-3.7932472747608674
15814,39,43,
15877,33,59,
15895,83,43,-3.8219547133759133
15921,13,35,-4.193309875678628
15955,53,67,
15964,94,69,-3.7707266755394544
15990,87,80,-3.802730527860184
16026,61,95,-3.927688484779641
16036,95,70,-3.7661662613360876
16074,93,61,-3.7753979442574073
16153,14,7,-4.18823941118405
16244,91,57,-3.784610800944929
16250,93,20,-3.775976008914794
16295,75,62,-3.859631246850748
16357,64,18,-3.914170883559178
16361,29,89,-4.0976474950969575
16370,25,6,-4.1229689487049885
16372,29,18,-4.0996978026989614
16382,77,59,-3.8501048511206517
16411,67,98,-3.8978648526678956
16434,61,9,-3.9293485174169898
16521,63,10,-3.919307065537755
16556,71,68,-3.8788504733828377
16595,25,7,-4.12293819044052
16633,69,10,-3.889627065469012
16701,47,66,
16717,82,85,-3.8260017519257303
16742,36,72,
16754,45,95,-4.010062366380922
16812,56,62,
16908,65,67,
16965,81,5,-3.8319692743655596
16988,45,58,
16989,56,2,-3.9548433744612543
17009,54,52,
17068,92,64,-3.7799269332536136
17076,38,94,-4.04765159572326
17127,34,3,-4.0720309897413065
17176,95,95,-3.765820301882597
17228,5,97,-4.240612048522822
17233,52,78,
17279,79,71,-3.8403921016948743
17367,20,86,-4.1495710565181385
17398,41,57,
17441,14,81,-4.185530536834983
17451,41,64,
17468,24,7,-4.128733805467805
17473,3,49,-4.25549062986191
17499,33,96,-4.0750657712909915
17510,46,2,-4.006915182728406
17538,38,76,-4.048109351882105
17549,27,29,-4.110769915990372
17583,28,35,-4.10488604508574
17725,81,34,-3.8315125201982285
17806,11,87,-4.203598831006778
17812,46,27,
17821,0,6,-4.277050177541071
17836,31,54,
17840,99,14,-3.748847708014378
17883,86,10,-3.808425600073578
17899,19,20,-4.1576841206131965
17944,61,10,-3.929329180007324
17983,80,41,-3.8361309342488736
17986,69,37,
17994,14,31,-4.187358588737931
18019,46,57,
18023,54,44,
18025,17,23,-4.169520771072559
18041,14,9,-4.188165925636235
18053,48,8,-3.996214112934974
18060,5,43,-4.242930934797416
18064,40,36,
18099,22,92,-4.137677561103715
18115,20,12,-4.152022823051154
18152,69,19,-3.889467319009066
18158,70,22,-3.884524187616579
18174,15,43,-4.18085709798099
18179,88,85,-3.7980256998374387
18208,53,55,
18232,28,29,-4.105062144516981
18282,69,26,-3.8893431091011506
18286,75,47,-3.8598814107963175
18296,98,26,-3.753191611149229
18300,11,94,-4.203330209683193
18378,90,0,-3.790033180094307
18394,40,37,
18463,71,73,
18471,23,33,-4.133732527361977
18555,76,54,-3.8549685480693965
18574,12,87,-4.197472249692566
18610,28,67,
18650,60,83,-3.932940117074592
18687,67,81,
18689,23,62,-4.132815849508983
18693,63,40,
18697,21,39,-4.145237592198215
18712,48,91,-3.9943517718536525
18725,35,70,
18814,21,33,-4.145433472624517
18839,4,87,-4.2473993669047285
18908,74,11,-3.865299924622706
18916,52,96,-3.9734376291945948
18932,59,74,
18957,20,26,-4.151557724014753
18975,94,73,-3.770670819111382
18998,8,17,-4.225018120016147
19003,85,12,-3.813061774078425
19063,62,85,-3.922877654805549
19094,36,42,-4.059932846487487
19099,78,2,-3.846261487455737
19122,91,89,-3.7841519565728046
19154,75,59,-3.859681269299565
19238,33,18,
19255,98,41,-3.7529890869068336
19314,48,3,-3.9963265599153166
19342,14,51,-4.18662623778479
19344,38,20,
19437,36,78,-4.058990938330698
19439,69,89,-3.8882266866661603
19449,47,80,
19455,10,48,-4.211284353952452
19459,92,65,-3.7799127180987053
19484,69,32,-3.8892366694523854
19528,15,22,-4.1816137272368765
19617,28,47,-4.104534086293331
19623,9,1,-4.219385965831209
19632,20,68,-4.150165935099279
19667,26,35,-4.11632171099797
19697,25,64,-4.121189068850501
19818,68,55,
19822,65,35,
19847,68,27,-3.8942296198650834
19849,38,13,-4.049715540088393
19920,1,79,-4.267063393190222
19923,4,95,-4.247050138586545
19935,93,16,-3.7760324400662055
19937,0,29,-4.275951538608232
19980,1,96,-4.266275826344731
19989,50,81,
20011,62,89,-3.922801395309257
20056,90,12,-3.789859236108782
20100,80,18,-3.836496554430405
20145,95,7,-3.76703909931003
20155,61,5,-3.929425875246279
20177,40,75,
20246,96,0,-3.7625931978221336
20252,32,17,
20341,18,29,-4.163331417159608
20353,75,34,-3.8600983241729803
20362,17,61,-4.168197968763341
20394,91,48,-3.784739924778675
20411,19,37,-4.1571106758797045
20432,86,2,-3.8085458725850487
20451,1,41,-4.268830812273578
20526,35,34,
20547,90,28,-3.7896274027246637
20575,76,24,-3.8554642145325877
20581,34,61,
20602,28,87,-4.103363194022122
20633,74,5,-3.8654011558893364
20735,1,7,-4.270420441860853
20752,81,71,-3.830930375739694
20769,40,64,
20773,81,85,-3.830710283106228
20782,6,28,-4.237206012610033
20798,68,42,
20822,7,36,
20863,37,56,
20875,22,18,-4.140051812182866
20891,96,26,-3.7622358587631606
20904,4,58,-4.248668419687516
20965,98,64,-3.7526787010065332
20973,92,12,-3.78066666190377
21008,37,64,
21072,0,69,-4.274049809338761
21101,22,22,-4.139923087838694
21148,58,38,
21188,70,6,-3.8848052667983515
21227,31,53,
21300,5,19,-4.24396676013296
21333,86,40,-3.8079748333731
21337,29,71,-4.098166271627998
21348,18,51,-4.162577937854448
21366,17,47,-4.168684754696788
21403,45,55,
21471,90,46,-3.7893667156198547
21492,50,77,
21493,74,32,-3.864945782539075
21516,67,51,
21519,55,11,-3.9597812716229384
21543,85,71,-3.812167461729926
21573,74,18,-3.865181848347384
21592,24,21,-4.128296823388615
21595,42,76,
21627,91,59,-3.784582111165821
21636,13,83,-4.191525065755665
21671,29,59,
21699,12,50,-4.1988707503249705
21752,72,50,-3.8743080836492654
21800,26,68,-4.115325483687041
21822,84,82,-3.81667031466859
21826,92,9,-3.780709370961703
21831,43,66,
21842,0,49,-4.2749992610455685
21893,96,89,-3.761371010431958
21938,87,23,-3.8035784782214583
22010,39,96,-4.042172890678345
22039,49,86,
22083,43,5,-4.022842488547095
22103,36,56,
22155,84,31,-3.81745024247594
22196,38,0,-4.050047761926316
22216,98,36,-3.753056586328701
22238,24,41,-4.127673438339422
22256,99,90,-3.7478307906062125
22288,58,81,
22297,18,84,-4.161450631707976
22312,87,69,-3.8028940569050578
22314,14,93,-4.185093200992696
22362,97,62,-3.7572177402389886
22494,63,84,
22710,27,5,-4.111485634601249
22721,83,42,-3.821970156741799
22785,60,99,-3.932628371581715
22788,6,77,-4.235136803111206
22814,85,38,-3.8126674742620965
22854,86,58,-3.80770456652347
22873,35,40,-4.065498030026264
22876,34,27,
22916,7,47,-4.230081035034313
22932,69,54,
22956,21,75,-4.144064474288807
22959,32,14,
22979,90,60,-3.789164050717636
23004,47,36,
23035,16,20,-4.175640499617695
23080,28,24,-4.105208955257101
23108,27,55,
23137,68,44,
23300,43,49,
23302,80,13,-3.8365760729458787
23321,57,36,-3.9490496566700957
23383,44,10,-4.017371851709229
23413,99,94,-3.7477773228278517
23436,7,69,-4.229169894254836
23476,60,90,-3.932803702152814
23507,10,37,
23512,71,99,-3.8783128054589238
23549,5,47,-4.242758610514018
23559,96,48,-3.761933685646723
23568,85,59,-3.8123492269471644
23611,28,9,-4.10564972189885
23614,83,64,-3.8216305130268107
23653,41,30,
23659,2,55,-4.261681446643634
23674,13,98,-4.190969159346651
23708,80,36,-3.836210393853114
23713,23,24,-4.13401746873662
23741,42,73,
23806,9,11,-4.218984336720342
23903,87,35,-3.803399844338533
23912,24,6,-4.128765037820914
23920,3,18,-4.2568812367739755
23926,76,43,-3.8551502337381844
23976,16,79,-4.173553751470952
24037,83,55,-3.8217694302493683
24085,53,8,-3.9701425439702414
24111,41,5,-4.033609631268085
24134,85,83,-3.8119857621806936
24152,60,56,
24178,27,75,-4.109401830204614
24221,34,88,-4.069743074254181
24236,93,59,-3.775426127554296
24271,71,63,-3.8789372508462816
24274,36,40,
24347,51,57,
24371,65,38,
24378,54,55,
24393,63,73,
24403,29,46,-4.09888794178665
24450,52,23,-3.9749981089970294
24478,40,60,
24479,77,19,-3.8507592770494945
24493,94,67,-3.770754606006551
24495,58,84,
24583,55,60,
24685,62,42,
24712,94,61,-3.7708384064224036
24745,89,88,-3.7933640022125363
24772,44,18,-4.017182841758451
24912,88,84,-3.7980404267936096
24946,12,26,-4.199780881942918
24973,83,37,-3.822047380740587
24979,60,24,-3.9340915278118658
24995,40,97,-4.0367413335610465
25016,6,44,-4.236528947120698
25025,61,58,
25038,98,29,-3.7531511000654256
25058,17,67,-4.16798954635978
25071,17,33,-4.16917219612609
25081,18,53,-4.162509516947786
25085,32,68,
25183,95,12,-3.766969772997978
25196,16,34,-4.1751442420634675
25203,33,22,
25249,6,61,-4.2358110605110895
25275,18,75,-4.161757733382899
25296,20,8,-4.152155816347564
25318,51,53,
25323,13,80,-4.191636352163966
25344,81,27,-3.831622732638509
25376,71,49,-3.879180311849008
25425,87,76,-3.8027899868604615
25444,94,83,-3.7705312043178782
25448,74,9,-3.8653336660155384
25633,37,20,
25657,27,94,-4.108838165759921
25793,11,88,-4.203560443842924
25795,79,34,-3.840985521271051
25822,22,56,-4.138830718495992
25861,78,75,-3.845078740306411
25862,77,31,-3.8505628570654657
25869,7,68,-4.229211256495775
25905,22,76,-4.138189636623525
25928,16,44,-4.17479019142722
25952,76,50,-3.855034607726613
25979,46,20,-4.0065003822993335
26008,36,95,-4.058546908152876
26022,47,30,
26030,12,70,-4.198114110866781
26067,26,77,-4.115054234475335
26077,26,14,-4.116957026627163
26111,18,26,-4.163434285226126
26115,59,99,-3.9376618300772086
26148,57,58,
26168,44,87,
26171,71,16,-3.8797537325004954
26209,58,80,
26307,9,42,
26310,86,88,-3.807254443129156
26342,28,64,
26346,82,91,-3.8259083462685606
26356,67,26,-3.899167415692138
26392,89,91,-3.793320226289673
26421,43,86,
26473,4,93,-4.24713741112335
26487,1,53,-4.268271633452622
26526,19,50,-4.15667276385528
26539,20,87,-4.14953803577533
26551,58,3,-3.944627929050376
26568,85,51,-3.812470440268968
26573,90,78,-3.7889035993693954
26624,84,55,-3.8170830663765765
26645,70,77,
26657,0,78,-4.273623472668206
26714,48,52,
26719,23,25,-4.13398579791073
26743,48,92,-3.99432938303583
26752,83,68,-3.821568784445961
26788,72,76,
26800,18,33,-4.163194304930345
26865,3,89,-4.253704973567158
26930,2,85,-4.260315710865004
26950,98,52,-3.7528406186419385
26959,89,89,-3.79334940982105
26974,9,63,-4.216903427602987
26980,69,75,
26992,23,7,-4.134556281740126
27000,24,55,-4.127237679417378
27011,98,57,-3.7527731469079484
27016,40,77,
27020,84,92,-3.8165175298985927
27079,84,1,-3.817909591469932
27085,25,95,-4.120241155643414
27100,59,92,-3.9377997119784984
27134,43,71,
27149,23,77,-4.132342581022251
27218,28,2,-4.105855584949239
27304,86,89,-3.8072394459260304
27316,88,13,-3.7990871326150675
27325,74,92,-3.863935378960929
27344,47,59,
27350,70,44,-3.884137975498819
27359,74,16,-3.865215581474309
27445,81,45,-3.831339378754694
27449,18,38,-4.163022987209515
27509,43,76,
27580,80,15,-3.83654426400149
27603,40,28,
27612,23,21,-4.134112497236947
27632,25,41,-4.121893887250441
27709,77,84,
27770,63,17,-3.919174651629053
27774,36,85,-4.058808043476945
27785,65,89,-3.9078897816259124
27801,40,78,
27859,27,46,-4.110263752757183
27865,78,59,-3.845337728244666
27878,80,5,-3.836703329239624
27957,6,15,-4.237757137970913
27958,10,73,-4.210304498598355
28015,11,68,-4.204328992603108
28046,6,76,-4.235178904536953
28093,48,14,-3.996079215346495
28123,74,62,-3.8644403161367995
28168,57,52,
28198,87,58,-3.803057638753689
28247,97,92,-3.7568096564566758
28293,16,26,-4.17542773388087
28321,70,97,-3.883208844076864
28400,0,70,-4.274002410572363
28403,89,13,-3.794459622710673
28410,93,30,-3.775834957965123
28422,74,99,-3.863817636294284
28459,9,47,-4.21754236205278
28468,79,54,-3.8406646649942022
28497,24,78,-4.126522877342001
28505,9,26,-4.218382775700932
28631,96,55,-3.7618375762725442
28643,54,70,
28667,76,8,-3.8557287768938124
28710,63,48,
28737,84,68,-3.8168842916306405
28745,4,17,-4.250470958614019
28758,71,74,
28792,38,73,
28816,57,53,
28818,38,36,
28841,62,12,-3.924271620846894
28846,94,33,-3.7712296539568966
28868,50,54,
28877,81,23,-3.831685722189526
28900,4,4,-4.251044558520276
28926,62,67,
28936,96,61,-3.761755210868383
28988,96,40,-3.7620435465709043
29055,31,41,-4.08775067681634
29092,47,23,-4.001144348268571
29131,58,65,
29172,45,38,
29278,95,43,-3.766540155698394
29287,71,37,-3.879388748589938
29317,37,6,-4.055374511029423
29331,65,44,
