,x,y,value
23,43,27,
42,32,43,-987.0
58,76,49,-987.0
87,81,8,-987.0
98,13,86,-987.0
104,62,62,
122,7,91,-987.0
133,16,10,-987.0
253,3,37,-987.0
284,73,63,-987.0
321,97,72,-987.0
326,34,58,
331,76,80,
332,61,23,-987.0
333,10,95,-987.0
369,9,54,-987.0
394,59,57,
409,76,86,
414,55,17,-987.0
477,97,84,-987.0
523,52,9,-987.0
543,75,54,-987.0
597,63,1,-987.0
674,22,72,-987.0
679,38,3,-987.0
691,55,92,-987.0
744,25,95,-987.0
807,1,26,-987.0
851,93,13,-987.0
856,89,47,-987.0
931,69,84,
932,11,71,-987.0
949,41,99,-987.0
967,75,12,-987.0
970,35,48,
977,93,8,-987.0
1090,67,47,
1151,29,97,-987.0
1210,55,19,-987.0
1226,74,22,-987.0
1241,94,77,-987.0
1260,35,78,-987.0
1317,51,75,
1349,42,49,
1486,61,25,-987.0
1509,49,25,-987.0
1518,26,70,-987.0
1556,18,8,-987.0
1560,26,2,-987.0
1585,3,27,-987.0
1656,12,99,-987.0
1686,54,20,-987.0
1688,35,53,
1694,56,10,-987.0
1701,7,68,-987.0
1844,92,67,-987.0
1893,2,72,-987.0
1920,63,73,
1945,61,63,
1956,31,18,
1966,4,62,-987.0
1990,77,53,-987.0
2000,62,94,-987.0
2011,96,39,-987.0
2016,35,64,
2041,10,0,-306.0
2138,48,38,
2162,63,70,
2205,57,22,-987.0
2231,28,45,-987.0
2236,34,82,-987.0
2247,42,67,
2251,72,70,-987.0
2321,53,29,-987.0
2342,68,53,
2397,27,75,-987.0
2418,94,85,-987.0
2445,42,61,
2558,12,37,
2692,48,80,
2705,9,50,-987.0
2731,61,12,-987.0
2778,55,65,
2838,21,59,-987.0
2841,71,72,
2860,20,17,-987.0
2935,53,74,
2940,43,48,
2942,79,9,-987.0
2957,98,38,-987.0
2962,36,10,-987.0
2975,63,7,-987.0
3019,78,73,-987.0
3044,56,75,
3062,24,96,-987.0
3066,79,48,-987.0
3132,82,39,-987.0
3246,76,3,-987.0
3257,20,51,-987.0
3314,64,83,
3327,15,33,-987.0
3346,88,88,-987.0
3366,75,79,
3410,53,85,
3449,41,2,-987.0
3490,76,47,-987.0
3574,64,41,
3614,50,75,
3715,61,49,
3724,63,79,
3738,83,82,-987.0
3748,17,77,-987.0
3767,37,88,-987.0
3843,0,43,-987.0
3890,71,18,-987.0
3909,13,54,-987.0
3959,20,56,-987.0
4002,59,88,
4050,34,78,-987.0
4177,54,43,
4204,26,79,-987.0
4304,72,41,-987.0
4335,82,12,-987.0
4336,52,42,
4357,84,53,-987.0
4443,31,44,-987.0
4493,41,67,
4587,97,20,-987.0
4642,15,60,-987.0
4648,95,6,-987.0
4680,97,82,-987.0
4685,13,3,-306.0
4798,39,43,
4813,75,62,-987.0
4863,46,52,
4910,50,83,
4914,87,54,-987.0
4924,50,49,
4948,91,72,-987.0
4955,64,28,-987.0
5031,51,77,
5057,53,57,
5063,94,52,-987.0
5091,48,88,
5097,27,30,-987.0
5175,76,70,-987.0
5183,64,53,
5194,26,25,-987.0
5207,28,52,
5223,25,48,-987.0
5268,99,93,-987.0
5281,30,4,-987.0
5286,5,66,-987.0
5295,74,8,-987.0
5318,59,0,-987.0
5338,80,54,-987.0
5348,80,51,-987.0
5354,77,45,-987.0
5355,17,84,375.0
5371,80,7,-987.0
5415,43,25,
5419,85,44,-987.0
5467,14,86,375.0
5469,52,36,
5514,38,99,-987.0
5523,47,56,
5552,28,26,-987.0
5583,86,23,-987.0
5592,82,49,-987.0
5674,5,64,-987.0
5688,67,63,
5723,40,65,
5731,0,56,-987.0
5733,4,0,-987.0
5751,14,5,-987.0
5830,3,26,-987.0
5856,40,67,
5871,66,33,-987.0
5936,86,97,-987.0
6095,81,0,-987.0
6096,68,30,-987.0
6126,17,75,-987.0
6153,88,12,-987.0
6175,53,23,-987.0
6217,46,2,-987.0
6218,55,30,-987.0
6250,28,76,-987.0
6257,60,10,-987.0
6284,44,51,
6303,37,41,
6316,82,59,-987.0
6336,30,92,-987.0
6375,46,46,
6395,72,23,-987.0
6410,54,58,
6483,39,54,
6489,25,20,-987.0
6518,90,18,-987.0
6581,63,88,-987.0
6583,25,30,-987.0
6598,91,49,-987.0
6647,63,37,
6663,26,10,-987.0
6687,34,32,
6688,84,43,-987.0
6707,74,10,-987.0
6767,89,50,-987.0
6783,83,98,-987.0
6836,7,25,-987.0
6850,24,6,-987.0
6870,73,26,-987.0
6878,16,26,-987.0
6891,68,0,-987.0
6901,36,56,
6910,91,55,-987.0
6913,48,82,
6914,39,17,-987.0
6955,79,30,-987.0
6959,30,76,-987.0
7067,77,8,-987.0
7077,12,97,-987.0
7079,86,93,-987.0
7104,38,18,
7113,64,42,
7119,28,41,-987.0
7127,39,42,
7231,37,27,
7242,65,64,
7255,27,61,
7262,8,47,-987.0
7351,5,70,-987.0
7357,41,83,
7431,92,50,-987.0
7452,27,91,-987.0
7484,90,22,-987.0
7568,91,42,-987.0
7573,87,66,-987.0
7648,97,68,-987.0
7666,65,92,-987.0
7690,22,1,-987.0
7737,61,11,-987.0
7767,11,24,-987.0
7843,4,9,-987.0
7867,93,61,-987.0
7873,1,38,-987.0
7883,1,32,-987.0
7951,56,89,
7959,37,83,-987.0
7992,80,11,-987.0
8046,93,91,-987.0
8047,83,91,-987.0
8049,3,31,-987.0
8092,15,27,-987.0
8100,42,77,
8135,49,97,-987.0
8176,21,66,-987.0
8214,80,40,-987.0
8231,94,28,-987.0
8267,25,12,-987.0
8268,27,43,-987.0
8311,61,84,-987.0
8430,17,76,-987.0
8450,67,72,
8452,86,7,-987.0
8499,66,79,
8507,34,75,-987.0
8569,85,75,-987.0
8615,40,57,
8621,14,77,-987.0
8625,30,46,-987.0
8629,7,89,-987.0
8664,6,73,-987.0
8683,17,6,-987.0
8802,16,73,-987.0
8862,9,82,-987.0
8868,40,32,
8904,23,14,-987.0
8912,3,20,-987.0
