,x,y,value
1,52,60,
2,1,55,-1.0
20,22,61,-1.0
65,21,89,-1.0
67,10,30,-1.0
71,85,78,-1.0
76,15,42,-1.0
83,27,80,-1.0
188,65,7,-1.0
284,58,90,-1.0
286,15,52,-1.0
339,23,76,-1.0
349,53,9,-1.0
353,20,6,-1.0
366,75,17,-1.0
378,38,14,-1.0
384,48,97,-1.0
397,23,85,-1.0
408,0,61,-1.0
467,17,86,-1.0
476,74,32,-1.0
514,48,33,
526,85,41,-1.0
537,86,52,-1.0
618,29,32,-1.0
647,79,97,-1.0
667,10,0,-1.0
727,64,84,
763,25,81,-1.0
795,11,15,-1.0
812,58,67,
814,75,74,-1.0
827,83,85,-1.0
833,8,30,-1.0
841,75,83,
945,90,77,-1.0
996,4,55,-1.0
1029,20,13,-1.0
1036,3,49,-1.0
1090,24,60,-1.0
1111,16,78,-1.0
1113,10,89,-1.0
1114,75,90,-1.0
1134,17,15,-1.0
1158,88,53,-1.0
1202,18,65,-1.0
1250,54,14,-1.0
1293,57,25,-1.0
1300,85,15,-1.0
1319,93,55,-1.0
1356,15,81,-1.0
1366,58,78,
1376,77,64,-1.0
1401,60,19,-1.0
1409,74,6,-1.0
1423,78,21,-1.0
1463,88,83,-1.0
1467,19,72,-1.0
1516,21,30,-1.0
1527,46,20,-1.0
1556,11,8,-1.0
1561,29,89,-1.0
1604,53,56,
1631,14,49,-1.0
1641,11,86,-1.0
1647,78,98,-1.0
1697,71,98,-1.0
1706,97,31,-1.0
1730,16,59,-1.0
1792,3,92,-1.0
1813,24,31,-1.0
1864,45,25,
1889,27,8,-1.0
1962,50,84,
2006,47,89,
2025,86,18,-1.0
2047,55,10,-1.0
2083,19,27,-1.0
2111,9,73,-1.0
2160,51,41,
2205,98,74,-1.0
2221,40,77,
2332,76,71,-1.0
2366,60,33,-1.0
2367,62,78,
2382,12,23,-1.0
2386,64,54,
2419,60,54,
2475,4,54,-1.0
2501,49,43,
2502,2,41,-1.0
2554,53,57,
2637,31,28,
2644,73,85,
2684,71,65,-1.0
2700,15,86,-1.0
2718,84,81,-1.0
2733,71,63,-1.0
2766,37,83,-1.0
2789,66,61,
2807,28,60,
2816,1,35,-1.0
2839,48,57,
2840,75,85,
2862,89,76,-1.0
2931,96,42,-1.0
2949,22,14,-1.0
2981,24,98,-1.0
3004,97,21,-1.0
3052,66,36,
3104,68,71,
3137,40,72,
3192,62,15,-1.0
3207,59,40,
3235,98,90,-1.0
3258,95,60,-1.0
3307,12,30,-1.0
3311,27,58,
3352,95,58,-1.0
3370,50,59,
