,x,y,value
5,96,86,9.768111250151307
19,48,43,
55,95,42,11.563346905504995
71,83,73,10.357575366385708
74,26,28,12.555217382606081
104,9,42,
234,4,79,10.080591860904468
289,79,28,12.471095846749835
333,59,92,9.84526080909893
378,12,49,11.360457184956175
442,31,87,10.0011327779934
520,3,62,10.719396652886992
529,83,18,13.10733762662499
539,63,39,
568,83,97,9.523412243887542
577,32,70,
676,97,65,10.532677703300076
683,18,5,14.454606224184293
697,85,92,9.669871721613585
710,60,32,12.356889512794012
719,69,37,
728,26,21,13.008418026967687
750,43,72,
759,27,7,14.25228542819671
813,3,80,10.035201523382593
820,5,21,12.842538096202922
825,92,22,12.737115567985898
850,96,8,13.888373537132168
865,91,10,13.7236784695029
868,54,82,
872,46,19,13.21340317659962
897,76,40,11.834697350383978
1104,59,12,13.762469597017535
1187,3,29,12.310456659764
1188,44,20,13.14004979488891
1257,1,20,12.874854991577937
1271,12,90,9.770682179966064
1302,1,44,11.493304862545397
1341,70,36,12.084960163968542
1357,72,56,11.12329127653753
1393,92,94,9.53757025737408
1400,4,59,10.852230253806752
1411,77,53,11.21600759073003
1419,90,19,12.968304073168653
1431,78,90,9.79729509466911
1482,37,80,10.268309826028158
1506,30,89,9.9283113072342
1528,10,91,9.719598376275705
1550,39,29,
1585,28,13,13.644158397747605
1588,59,4,14.69843601324178
1646,87,84,9.924112605668897
1658,0,37,11.835498117581434
1688,40,64,
1718,31,47,11.581249249388959
1749,89,76,10.191287942686394
1772,34,86,10.047893328722289
1802,70,32,12.304325333041849
1824,49,71,
1902,89,26,12.50468954700415
1914,96,23,12.630657252175489
1926,8,59,10.889527622223468
1957,3,9,13.835237544885713
1977,53,99,9.633083507302649
2023,74,34,12.165330067895546
2074,0,59,10.813688568002066
2088,42,92,9.86508432176827
2115,93,14,13.33392320762195
2179,78,98,9.533489817647562
2247,76,21,12.948304773697986
2314,89,70,10.415800487449959
2317,81,92,9.705263147941288
2327,27,82,10.154754259316334
2348,67,73,
2349,85,9,13.883769974930736
2419,69,76,
2422,53,41,
2428,64,43,
2446,39,94,9.793296247062102
2466,9,18,13.096747908481785
2484,0,63,10.64996450820589
2497,78,57,11.035573618420365
2502,58,7,14.289145140874503
2520,95,9,13.788504205798088
2575,76,49,11.40290113511742
2613,88,75,10.237522360973736
2628,68,24,12.801327568555397
2651,18,95,9.653171973604701
2708,21,92,9.774180939435547
2736,10,11,13.69767003281366
2742,88,55,11.032818400114166
2747,24,54,11.228119676923818
2775,53,8,14.185660588396178
2800,27,47,11.56099129011862
2809,8,7,14.108539223988231
2810,58,79,
2883,34,8,14.16815561570315
2925,81,55,11.095987498186858
2990,72,14,13.515246601788832
2996,12,89,9.804469148487744
3009,16,70,10.519964434501098
3042,70,14,13.528666543671438
3059,8,93,9.634943401453187
3061,12,52,11.22550418988741
3087,7,75,10.254429834184707
3161,40,21,
3197,56,6,14.42080125125445
3259,29,10,13.932729556225597
3265,54,44,
3300,34,46,11.640516652537555
3304,42,37,
3421,90,78,10.108906541704894
3434,3,49,11.278129741582914
3462,26,81,10.184460486735722
3499,22,96,9.649161698509872
3556,11,37,
3578,6,12,13.566929401887258
3585,53,20,13.134875419346514
3641,50,84,
3642,65,59,
3661,31,92,9.83218211245327
3708,59,66,
3729,59,90,9.91227625412317
3748,59,98,9.648470977101622
3790,18,34,12.156479794931307
3823,84,45,11.522241938896794
3852,70,4,14.64206796727134
3906,42,11,13.876571644551195
3939,67,21,13.00949637224668
3942,43,86,
3967,24,46,11.59003944735355
4018,64,37,
4020,99,40,11.623885037439443
4023,54,45,
4024,46,65,
4071,54,17,13.355928060386226
4074,63,51,
4128,57,21,13.05421686658574
4189,44,64,
4199,27,71,10.557009924780337
4227,5,59,10.861693680857023
4246,49,4,14.720569839915441
4291,55,81,
4356,87,60,10.831364671743174
4390,52,67,
4427,12,43,
4432,91,11,13.625007906748245
4460,6,47,11.398787750904344
4473,7,32,12.17443409299293
4481,41,47,
4607,86,65,10.638429236614197
4642,45,96,9.736006796168665
4681,83,10,13.797988808278987
4734,25,27,12.6102284981553
4817,19,41,11.798184466231694
4841,12,69,10.525162665993811
4846,37,17,
4860,65,43,
4875,99,50,11.14665680810167
4897,94,36,11.880462018135816
4928,23,28,12.536676345678568
5009,67,77,
5026,24,90,9.861113017689583
5034,78,87,
5041,61,18,13.256882572098823
5102,67,35,
5140,76,20,13.018906353907209
5184,35,56,
5190,51,76,
5195,2,9,13.825627426417995
5255,70,44,11.680138302900088
5270,74,8,14.08477494770314
5302,12,60,10.883577872411687
5349,44,90,9.93426957110901
5386,85,24,12.669796159717322
5446,9,48,11.379929674641163
5463,79,63,10.779728015969365
5521,92,79,10.053572427583111
5564,26,47,11.555291075308459
5571,59,96,9.713380579512151
5582,41,41,
5597,22,48,11.48373039813961
5627,40,31,
5637,7,99,9.430005279839845
5685,53,89,
5692,9,88,9.812020940302995
5712,55,5,14.559898562814176
5725,36,5,14.553704665191557
5731,35,23,
5739,53,84,
5775,41,40,
5779,55,95,9.758464312234583
5780,50,39,
5821,85,81,10.048108269976538
5875,20,4,14.620281634702906
5888,99,44,11.426543911930132
5890,75,48,11.45643795669576
5903,69,12,13.712473474500507
5926,55,62,
5978,93,34,11.998285385125211
5979,74,72,10.46847841182225
6016,74,35,12.110909771062097
6062,49,76,
6110,13,57,11.01748667157879
6114,90,66,10.56133719904614
6137,50,30,
6160,21,99,9.545184696195822
6161,81,16,13.279884450432741
6165,33,91,9.874134761635307
6191,74,10,13.871351995386917
6217,37,51,
6253,71,10,13.892451277743323
6327,32,16,
6339,5,68,10.50046032884796
6344,20,91,9.800522096805027
6394,56,36,
6398,34,16,
6428,76,74,10.378571524171434
6441,3,32,12.136771861481922
6468,1,71,10.347145094371204
6477,39,87,10.02853780246453
6495,38,49,
6531,70,79,
6566,46,55,
6569,14,42,
6592,88,27,12.45204267884938
6642,16,79,10.18652131545811
6663,47,85,
6697,37,75,10.449875905319264
6698,46,54,
6729,39,52,
6748,94,97,9.419975938441898
6754,65,72,
6762,10,10,13.796340595568315
6806,79,3,14.74657134937295
6839,31,1,15.32463426742182
6862,5,1,15.132796162576554
6901,4,5,14.33314296785693
6950,75,76,
7011,91,47,11.36258772090101
7079,97,40,11.643550812889902
7091,94,32,12.099827187209122
7125,52,99,9.634861179517479
7179,92,16,13.178482449727829
7229,61,14,13.577149648758189
7240,23,7,14.228044176459036
7361,24,92,9.79409757266534
7432,67,6,14.373129055600755
7438,88,25,12.577438401534351
7453,20,45,11.610435380869141
7531,13,10,13.822350588340873
7560,22,46,11.57698380278486
7575,37,11,13.865934916997052
7607,11,85,9.93288083774339
7632,63,4,14.681573010191634
7641,62,53,
7679,71,0,15.914022497999994
7763,0,12,13.509547682671652
7822,95,51,11.140984467936345
7835,2,45,11.45505812340993
7838,30,55,
7864,40,26,
7883,0,41,11.630698262283092
7944,11,33,12.154356613897523
8013,65,65,
8070,24,31,12.36648325367362
8075,10,65,10.663896265721817
8115,22,6,14.346868700045643
8134,72,30,12.405737862436567
8156,61,54,
8207,68,19,13.146588610661865
8256,89,24,12.632570526163972
8260,75,85,
8261,86,87,9.829666346463247
8271,43,78,
8320,89,99,9.40364984482051
8344,9,14,13.41701498514115
8359,2,40,11.700315838381755
8371,10,56,11.034001165322383
8401,13,82,10.055022808936698
8404,16,21,12.939004123706296
8406,99,88,9.670078107863324
8424,75,62,10.851806847971229
8462,61,61,
8477,65,48,
8530,79,45,11.565431352825607
8544,43,94,9.800028706662776
8559,5,79,10.090055287954739
8563,44,89,
8614,56,79,
8773,58,20,13.121579534664862
8785,3,20,12.894134960372702
8788,21,26,12.64622439837946
8790,69,22,12.928519107331423
8834,84,79,10.128624268934443
8869,33,32,
8891,1,68,10.462175644013755
8895,62,28,12.582014892770506
8928,3,30,12.251604332759246
8961,89,25,12.567990439725989
9030,13,43,
9100,45,63,
9107,15,24,12.728696638655588
9134,64,63,
9141,24,57,11.099391541440838
9200,35,55,
9221,2,87,9.780679838640975
9309,34,7,14.284936052863124
9310,99,75,10.130726683263669
9337,12,7,14.144028009955603
9343,34,44,11.735820317620943
9358,49,53,
9381,52,47,
9424,99,68,10.395414693398488
9426,4,46,11.426822455245944
9467,97,71,10.3000499192064
9481,55,28,12.606629619748293
9489,78,24,12.730204087748604
9567,63,56,
9628,85,17,13.165794435130689
9667,95,7,14.014967227494719
9698,31,10,13.94233999799085
9754,39,93,9.826352589403136
9776,89,8,13.95622692591404
9798,92,49,11.26065159725073
9810,53,73,
9830,53,67,
9850,42,46,
9862,98,13,13.37191288224631
9908,28,79,10.26708639772442
9937,31,23,
9958,11,19,13.040179480819521
10008,38,36,
10093,6,13,13.47650389433857
10126,78,28,12.47927309387818
10127,18,90,9.819359281909339
10146,44,42,
10155,25,21,13.002473957769437
10162,42,18,13.284591025651853
10213,85,63,10.72749733506643
10259,9,35,12.026956865810963
10260,3,60,10.801250429038426
10275,91,51,11.179899099420728
10303,4,74,10.263341419626101
10370,85,55,11.060596071859152
10441,63,48,
10444,51,18,13.284843384526694
10451,42,20,13.137879990572412
10477,80,67,10.612782680766609
10517,25,84,10.072938940570106
10547,84,47,11.427980125523398
10587,29,90,9.889587115712258
10598,2,10,13.721887058638425
10603,17,61,10.883486235196274
10627,3,70,10.404493690958283
10645,86,33,12.120078294211323
10666,22,34,12.18517788614286
10668,50,86,
10670,72,81,
10691,85,20,12.942667390417725
10696,12,91,9.737082401186793
10760,39,15,13.515407258556458
10763,64,79,
10766,40,42,
10853,60,80,
10919,84,82,10.021743094721113
10943,16,2,14.964465006935404
10955,47,11,13.87973314773335
10969,40,57,
11036,53,0,15.993808856336623
11049,14,97,9.556145154054446
11111,5,33,12.099706620896212
11119,50,87,
11139,5,72,10.34762830958092
11149,33,86,10.04403764626328
11196,92,42,11.592602100260436
11289,92,21,12.806055235831296
11373,37,70,
11399,60,67,
11404,66,32,12.328389131539069
11425,15,43,11.668482001303346
11427,81,15,13.361083269573346
11436,92,40,11.692447812517289
11476,79,64,10.739615901705175
11506,41,71,
11516,22,52,11.302879383042239
11518,79,2,14.94975737434055
11586,50,10,13.976674009367322
11596,64,84,
11638,55,11,13.869123498297906
11713,82,41,11.734976449256237
11728,41,35,
11733,31,7,14.27254338746705
11749,87,85,9.889340371407384
11775,1,63,10.659684936226641
11841,14,11,13.732051155691238
11873,96,39,11.704238526743888
11878,38,99,9.62816716097782
11941,16,95,9.637638171830979
11989,29,95,9.72339980740762
12038,44,28,
12060,51,61,
12064,21,97,9.609762260581682
12180,59,27,12.655209438079712
12240,51,26,12.737380139587025
12318,25,39,11.939725696640043
12349,25,52,11.322117324120105
12376,84,25,12.61425734025346
12394,40,70,
12427,77,52,11.260122391576639
12475,55,84,
12497,15,74,10.361233039620222
12499,49,8,14.190975473626395
12529,46,89,
12556,65,82,
12577,87,17,13.147376247790412
12618,74,47,11.510261246785026
12620,28,12,13.73458390529629
12680,40,77,
12686,67,37,
12726,52,92,9.863857422757205
12741,74,93,9.727959562328072
12838,30,88,9.962288629393068
12925,37,72,
12977,67,26,12.679345742595675
13008,30,74,10.459969732756644
13080,0,0,15.724068000547296
13103,79,20,12.994898071320662
13117,58,51,
13148,85,97,9.505453042759719
13154,6,45,11.493049564277738
13162,93,22,12.727403847828521
13210,78,78,
13291,56,31,12.427360160313736
13360,25,10,13.910437754712099
13365,19,53,11.237547752800626
13366,1,4,14.455234526916648
13499,38,0,15.988892510011796
13501,82,76,10.255258936352352
13556,38,81,10.235399952580499
13691,11,28,12.443987444842628
13697,84,43,11.6186227893392
13721,52,0,15.995586528551453
13785,81,42,11.694004100965348
13815,33,40,11.929305760671248
13832,39,78,10.345375085670845
13837,45,54,
13873,48,53,
13972,40,18,13.281223201741119
13994,81,61,10.844079655734525
14034,87,93,9.618218986752046
14044,63,77,
14055,26,72,10.513508240345683
14122,68,10,13.91156101598924
14129,51,88,
14153,15,10,13.838930086089434
14155,21,35,12.123896600648308
14173,20,72,10.47439073253297
14193,96,91,9.598208365523334
14239,75,12,13.670958274571404
14294,27,86,10.015242704055874
14296,70,69,10.610388694180479
14324,18,8,14.075924674738902
14329,11,70,10.478148399999037
14398,46,77,
14400,46,95,9.769045833109018
14448,29,32,12.338004240601377
14506,21,59,10.995530612684565
14542,1,2,14.829714294597824
14599,67,39,
14601,76,17,13.24203339862017
14603,73,75,
14610,74,97,9.59677543099547
14616,56,59,
14631,67,94,9.741011393789465
14694,49,6,14.433221407721582
14720,7,48,11.36168999312253
14759,57,38,
14803,26,98,9.60943410637546
14826,54,34,
14842,3,28,12.370332735801874
14850,32,37,12.079746125811305
14858,18,30,12.382608878075782
14907,52,17,13.359780136274308
14911,94,23,12.650259170192887
14922,57,59,
14953,45,17,13.363809739272545
14974,77,94,9.671994046768754
14983,35,8,14.171731138151472
14984,26,16,13.380845240864218
14988,24,67,10.693119317024282
15152,15,23,12.794636753448978
15184,55,17,13.353558889032083
15200,78,16,13.30490095213632
15261,88,74,10.274554888936967
15266,88,17,13.138016763385703
15278,67,44,
15302,32,96,9.704706673396139
15318,75,92,9.7537494866528
15324,4,69,10.452376511609723
15348,60,92,9.841456942880654
15396,89,44,11.523891627831835
15551,36,68,
15571,41,69,
15661,14,19,13.065749313118516
15699,16,77,10.258906663729487
15760,38,51,
15904,95,66,10.512824558568628
15912,94,74,10.216855456364131
15915,10,46,11.482124584718946
15928,38,23,
15929,57,0,15.98375188378507
15963,92,92,9.603861147236376
15971,29,5,14.524834057987212
15979,42,61,
16053,94,14,13.324168397838713
16060,0,79,10.042050175099781
16064,44,7,14.30761540109855
16109,54,36,
16112,92,20,12.876656816040517
16154,92,97,9.439442468382511
16156,1,65,10.57977287846488
16172,47,83,
16173,15,16,13.303393503043306
16181,29,39,11.962017498153541
16193,38,77,10.379260032835656
16202,57,43,
16251,60,64,
16332,24,28,12.543091016898654
16397,0,49,11.2491293447674
16440,12,68,10.56378305618178
16471,13,99,9.483196459563569
16479,74,69,10.582690040901324
16509,16,42,11.725550988135435
16518,63,20,13.101193474852924
16616,45,24,12.867811463859178
16633,50,64,
16671,74,54,11.195216214107813
16687,4,84,9.903539651953322
16706,93,77,10.116246055697111
16715,80,80,10.1276231682217
16742,69,17,13.291187400099005
16745,88,49,11.298884499882952
16761,43,66,
16767,20,19,13.11229191077026
16802,31,60,
16835,80,17,13.20968364992477
16891,98,11,13.556616924659316
16898,66,62,
16933,13,14,13.451966483346244
16990,84,53,11.156635642686688
17034,72,10,13.885630706783461
17098,54,96,9.728125117282344
17102,43,43,
17139,59,56,
17148,54,72,
17268,4,75,10.22630889166287
17309,41,75,
17339,27,21,13.01411824177785
17353,40,76,
17366,82,54,11.13063918598467
17371,32,77,10.358683531601029
17418,96,10,13.674950584815942
17539,36,94,9.785151388030064
17544,84,28,12.42790643282102
17547,21,68,10.634297260675504
17574,53,1,15.354531905510925
17611,73,33,12.227800120372958
17624,22,47,11.530109065032342
17637,30,82,10.170338999821682
17708,88,34,12.04623000791481
17747,93,26,12.466192886022913
17783,20,39,11.90655225802558
17786,93,36,11.890216827919051
17811,67,90,9.874317728676003
17834,7,16,13.233622825571022
17843,92,85,9.84174798437045
17874,31,29,
17933,64,41,
17935,64,19,13.16869479802787
17942,74,6,14.32702088179833
17999,60,47,
18065,27,23,12.877788706080054
18103,12,96,9.571786505355043
18107,17,7,14.185031002416821
18117,82,61,10.835433589519427
18145,89,54,11.066668192318714
18159,93,21,12.79634351567392
18192,5,13,13.467127287977924
18226,35,63,
18240,39,49,
18296,7,12,13.576210310998174
18298,36,31,
18343,10,52,11.208020164976324
18345,80,54,11.147783040666145
18365,38,72,
18403,33,92,9.840719095390337
18444,40,82,
18552,92,93,9.570626599715112
18557,59,9,14.05915906241608
18618,64,93,9.790274770296401
18645,54,60,
18691,92,0,15.735590253030626
18741,6,20,12.922516282772794
18749,11,13,13.521777280979235
18801,93,3,14.618618373935426
18809,49,12,13.784603423691195
18873,49,74,
18885,53,80,
18886,90,28,12.37211203719176
18938,48,32,
18954,74,49,11.417984559863688
18978,73,69,10.58993343813674
19020,21,90,9.841196384459789
19039,5,88,9.775123743312797
19056,29,82,10.165401776821422
19130,85,43,11.609581522365076
19161,32,64,
19245,56,73,
19259,46,62,
19263,70,63,10.846518376581333
19269,46,9,14.082115949706566
19297,30,40,11.916095558969188
19355,98,45,11.388458552185478
19379,73,36,12.064504907924803
19396,22,72,10.488326230069566
19405,14,62,10.818621194226742
19420,7,90,9.726016968103812
19425,1,54,11.036081427032276
19441,62,44,
19464,6,10,13.759878499506232
19466,62,35,12.182737109749954
19487,25,2,15.027934840998544
19523,87,3,14.675922481129737
19554,73,54,11.20245961134323
19573,74,30,12.39145915104002
19588,70,26,12.660936222072403
19608,98,89,9.645932015422316
19644,6,32,12.165153183882012
19648,28,89,9.918177530923609
19666,88,32,12.157526619781958
19670,89,45,11.475975038369322
19672,75,65,10.731463042343883
19699,99,17,13.031221085675636
19827,14,58,10.983704729405515
19856,90,44,11.514364132730048
19892,30,3,14.851977840544704
19941,82,2,14.924272053550219
19959,30,21,
19974,90,87,9.792069258498579
20017,53,90,9.929095195566616
20029,54,91,9.893421013114093
20044,71,97,9.617874713351878
20103,59,36,12.141328209938983
20168,2,31,12.184114854109124
20213,95,79,10.024317232827672
20238,10,1,15.178634864999285
20241,9,71,10.42232697619561
20276,48,24,12.867895822913725
20287,80,30,12.344025977598353
20313,84,32,12.194345558501066
20441,71,79,
20502,39,98,9.662797304927091
20516,45,83,
20598,68,46,
20684,80,93,9.680526388886404
20688,63,75,
20692,17,4,14.59784493154589
20735,46,33,
20790,66,14,13.552730342168658
20863,69,59,
20882,45,27,
20893,7,6,14.224828295028562
20973,85,6,14.235698493562577
20989,98,63,10.602755215329235
21001,74,2,14.988849081673361
21032,69,48,
21052,91,94,9.547229694103024
21087,68,75,
21116,78,82,
21133,96,56,10.912611154570012
21192,48,47,
21235,37,91,9.887863260459097
21246,76,48,11.448799155146027
21252,14,85,9.958450670042387
21308,93,45,11.437478377388086
21329,36,42,11.84018323091642
21360,3,51,11.18771780702397
