,x,y,value
119,86,74,-987.0
169,26,14,-987.0
209,19,61,-987.0
290,60,26,-987.0
300,43,43,
308,91,66,-987.0
310,92,42,-987.0
389,42,16,-987.0
398,63,14,-987.0
402,6,45,-987.0
429,66,17,-987.0
438,17,25,-987.0
448,58,4,-987.0
463,44,33,
479,1,47,-987.0
492,81,9,-987.0
589,59,68,
600,19,14,-987.0
644,60,38,
649,83,8,-987.0
653,39,26,
752,7,41,
776,90,5,-987.0
778,93,77,-987.0
801,94,1,-987.0
826,39,9,-987.0
837,45,46,
840,38,44,-987.0
849,87,12,-987.0
854,23,1,-987.0
867,63,29,-987.0
890,13,69,-987.0
951,54,2,-987.0
958,5,81,-987.0
972,76,7,-987.0
1006,51,65,
1014,92,35,-987.0
1015,19,55,-987.0
1027,5,74,-987.0
1058,64,49,
1101,77,18,-987.0
1120,70,39,-987.0
1122,59,63,
1175,83,88,-987.0
1179,28,18,-987.0
1309,27,19,-987.0
1324,80,1,-987.0
1325,32,30,
1327,44,35,
1329,20,41,-987.0
1340,54,84,
1403,55,86,
1420,90,15,-987.0
1422,18,50,-987.0
1429,71,83,
1512,87,78,-987.0
1546,7,46,-987.0
1548,0,86,-987.0
1567,88,20,-987.0
1569,68,18,-987.0
1579,76,10,-987.0
1671,82,77,-987.0
1685,60,11,-987.0
1696,47,8,-987.0
1723,73,33,-987.0
1724,57,74,
1770,14,42,
1793,26,50,-987.0
1851,89,68,-987.0
1865,9,1,-306.0
1874,52,99,-987.0
1942,31,59,
1954,17,69,-987.0
2127,98,79,-987.0
2173,6,28,-987.0
2191,68,89,-987.0
2198,52,38,
2201,60,47,
2360,48,61,
2394,82,28,-987.0
2404,78,49,-987.0
2406,78,45,-987.0
2415,30,36,-987.0
2447,86,31,-987.0
2451,68,38,
2487,1,3,-987.0
2502,22,30,-987.0
2507,7,49,-987.0
2521,6,96,-987.0
2542,41,8,-987.0
2566,36,11,-987.0
2578,43,79,
2589,42,72,
2607,53,8,-987.0
2706,7,14,-987.0
2732,65,47,
2758,91,72,-987.0
2901,13,12,-987.0
2915,27,57,
2921,87,79,-987.0
2926,3,76,-987.0
2934,23,76,-987.0
2954,78,32,-987.0
3042,19,8,-987.0
3123,7,82,-987.0
3141,12,18,-987.0
3172,27,47,-987.0
3277,8,15,-987.0
3284,27,18,-987.0
3329,33,39,-987.0
3358,18,82,148.0
3465,72,26,-987.0
3510,31,38,-987.0
3537,87,85,-987.0
3565,96,95,-987.0
3601,0,78,-987.0
3647,85,60,-987.0
3728,72,1,-987.0
3747,27,30,-987.0
3769,92,59,-987.0
3887,77,7,-987.0
3895,24,12,-987.0
3915,67,45,
3970,39,3,-987.0
3980,80,3,-987.0
4010,40,10,-987.0
4045,33,40,-987.0
4065,3,79,-987.0
4088,67,25,-987.0
4095,11,70,-987.0
4100,61,67,
4112,79,40,-987.0
4218,16,43,-987.0
4224,36,12,-987.0
4227,52,48,
4238,42,68,
4253,91,27,-987.0
4273,24,2,-987.0
4292,59,24,-987.0
4338,9,73,-987.0
4341,82,89,-987.0
4342,48,49,
4397,61,6,-987.0
4444,36,46,
4487,80,40,-987.0
4523,35,32,
4625,72,92,-987.0
4638,81,17,-987.0
4661,6,92,-987.0
4686,20,39,-987.0
4687,7,77,-987.0
4699,39,4,-987.0
4721,35,43,-987.0
4751,52,95,-987.0
4754,59,28,-987.0
4778,85,48,-987.0
4787,3,19,-987.0
4831,43,39,
4835,80,39,-987.0
4843,48,52,
4847,36,80,-987.0
4894,57,29,-987.0
4907,57,62,
4941,23,0,-987.0
5041,94,36,-987.0
5095,79,44,-987.0
5179,9,74,-987.0
5180,53,58,
5186,45,54,
5189,58,70,
5212,12,57,-987.0
5290,59,0,-987.0
5421,58,21,-987.0
5426,84,62,-987.0
5447,54,48,
5453,63,97,-987.0
5460,48,92,-987.0
5500,35,2,-987.0
5506,59,16,-987.0
5508,89,77,-987.0
5524,14,19,-987.0
5571,7,88,-987.0
5593,78,39,-987.0
5634,68,30,-987.0
5649,72,12,-987.0
5657,78,73,-987.0
5668,91,53,-987.0
5682,16,22,-987.0
5725,52,69,
5740,57,82,
5762,75,92,-987.0
5776,21,81,148.0
5811,40,31,
5847,25,78,-987.0
5864,95,98,-987.0
5865,12,44,
5872,76,63,-987.0
5878,23,38,-987.0
5879,53,72,
5884,21,18,-987.0
5910,29,45,-987.0
5927,56,46,
5935,21,80,148.0
5979,41,21,
5985,36,53,
5988,89,48,-987.0
5992,55,32,-987.0
6045,47,20,-987.0
6052,80,66,-987.0
6090,25,59,-987.0
6092,25,13,-987.0
6093,48,16,-987.0
6173,49,66,
6183,53,55,
6194,87,2,-987.0
6236,34,85,-987.0
6318,29,26,-987.0
6347,46,91,-987.0
6350,29,82,-987.0
6382,58,77,
6449,32,92,-987.0
6453,57,6,-987.0
6580,94,96,-987.0
6674,41,38,
6711,79,52,-987.0
6755,40,87,
6846,75,21,-987.0
6860,14,68,-987.0
6900,50,56,
6921,4,82,-987.0
6933,66,23,-987.0
6978,9,23,-987.0
7004,61,29,-987.0
7032,86,68,-987.0
7038,56,76,
7042,44,98,-987.0
7048,27,48,-987.0
7065,37,12,-987.0
7087,67,84,
7092,53,35,
7124,92,34,-987.0
7190,50,34,
7198,82,85,-987.0
7210,19,72,-987.0
7228,27,89,-987.0
7236,97,69,-987.0
7241,46,31,
7263,15,44,-987.0
7284,58,83,
7328,68,3,-987.0
7342,51,89,
7354,45,98,-987.0
7404,37,7,-987.0
7430,42,65,
7461,97,49,-987.0
7485,53,54,
7491,31,12,
7500,34,18,
7509,91,83,-987.0
7546,32,96,-987.0
7562,98,54,-987.0
7577,99,91,-987.0
7602,95,59,-987.0
7624,54,4,-987.0
7679,2,85,-987.0
7723,90,37,-987.0
7729,31,6,-987.0
7776,81,72,-987.0
7788,74,17,-987.0
7825,40,92,-987.0
7836,64,5,-987.0
7849,47,17,-987.0
7861,79,42,-987.0
7874,84,90,-987.0
7889,29,46,-987.0
7901,75,67,-987.0
7912,4,99,-987.0
7924,50,29,-987.0
7929,44,94,-987.0
7937,86,66,-987.0
7964,80,35,-987.0
7967,85,50,-987.0
7972,57,27,-987.0
7975,85,27,-987.0
8023,21,34,-987.0
8083,55,87,
8108,47,72,
8288,60,28,-987.0
8372,77,33,-987.0
8402,83,64,-987.0
8435,83,16,-987.0
8461,38,5,-987.0
8465,77,95,-987.0
8485,60,9,-987.0
8498,54,16,-987.0
8503,11,5,-306.0
8540,29,42,-987.0
8579,18,84,375.0
8675,10,82,-987.0
8689,90,47,-987.0
8701,86,55,-987.0
8805,54,5,-987.0
8809,30,60,
8813,23,39,-987.0
8858,97,67,-987.0
8926,24,88,829.0
8930,92,89,-987.0
8947,13,33,-987.0
8966,84,63,-987.0
9001,96,19,-987.0
9008,53,50,
9028,10,76,-987.0
9122,66,35,
9139,76,4,-987.0
9140,15,21,-987.0
9145,44,70,
9170,38,6,-987.0
9188,4,23,-987.0
9190,19,36,-987.0
9270,73,62,-987.0
9304,49,32,
9315,4,88,-987.0
9317,90,12,-987.0
9392,47,85,
9477,78,19,-987.0
9542,74,21,-987.0
9626,92,98,-987.0
9667,92,38,-987.0
9712,59,27,-987.0
9718,6,57,-987.0
9746,47,23,-987.0
9763,98,85,-987.0
9764,5,68,-987.0
9786,67,75,
9794,18,14,-987.0
9843,62,81,
9850,72,74,
9893,84,17,-987.0
9932,72,51,-987.0
9950,25,77,-987.0
9955,9,67,-987.0
9981,84,53,-987.0
10002,50,89,
10007,94,17,-987.0
10113,69,45,
10127,37,38,
10136,69,67,
10212,52,53,
10218,57,53,
10230,30,4,-987.0
10287,25,6,-987.0
10372,36,45,-987.0
10386,88,83,-987.0
10388,87,66,-987.0
10404,43,20,-987.0
10427,31,43,-987.0
10443,88,79,-987.0
10461,95,32,-987.0
10464,95,67,-987.0
10475,17,22,-987.0
10485,25,65,-987.0
10530,51,91,-987.0
10692,81,98,-987.0
10754,43,10,-987.0
10787,97,3,-987.0
10802,59,55,
10845,85,66,-987.0
10850,98,83,-987.0
10874,17,73,-987.0
10881,7,11,-987.0
10892,92,70,-987.0
10897,1,23,-987.0
10981,52,93,-987.0
