,x,y,value
110,96,66,78.0
117,26,80,78.0
197,11,47,78.0
200,69,31,78.225
203,21,87,78.0
206,54,48,
270,78,87,
283,56,70,
350,79,88,
385,87,50,78.67500000000001
415,21,24,78.0
452,81,94,78.0
471,31,18,
473,41,76,
507,99,0,78.0
528,97,68,78.0
571,71,42,78.0
625,75,10,78.0
646,60,30,78.0
675,33,4,78.0
682,59,54,
784,40,73,
794,74,38,78.0
796,31,70,
844,11,50,78.0
862,57,51,
875,20,44,78.0
917,19,99,78.0
959,48,11,78.0
1056,44,26,
1059,91,43,78.67500000000001
1073,78,52,78.67500000000001
1074,0,40,78.0
1086,84,65,78.0
1099,21,29,78.0
1199,48,63,
1240,69,73,
1312,11,26,78.0
1330,27,43,78.0
1368,79,98,78.0
1390,45,94,78.0
1408,61,89,78.0
1473,91,74,78.0
1503,93,84,78.0
1508,2,71,78.0
1514,66,78,
1523,48,7,78.0
1568,73,80,
1586,49,48,
1626,50,42,
1694,0,18,78.0
1711,20,36,78.0
1751,23,10,78.0
1781,10,52,78.0
1790,79,42,78.67500000000001
1792,25,77,78.0
1907,23,52,78.0
1919,37,66,
1974,48,0,78.0
1995,30,78,78.0
2016,12,19,78.0
2023,35,84,78.0
2067,49,6,78.0
2152,71,52,78.0
2197,78,98,78.0
2258,6,1,78.0
2287,44,21,78.0
2303,18,89,78.0
2305,5,38,78.0
2345,22,80,78.0
2371,89,85,78.0
2382,21,45,78.0
2452,97,34,78.0
2536,17,22,78.0
2539,16,86,78.0
2557,95,41,78.0
2566,22,90,78.0
2589,71,98,78.0
2597,71,49,78.0
2600,82,96,78.0
2606,85,11,78.0
2645,33,20,
2657,72,23,78.225
2731,45,72,
2736,95,24,78.0
2743,62,52,
2782,73,87,
2788,31,98,78.0
2808,74,73,78.0
2864,22,54,78.0
2876,34,87,78.0
2927,4,52,78.0
2943,38,82,78.0
2962,26,29,78.0
2976,89,41,78.67500000000001
2990,87,66,78.0
3021,40,35,
3068,74,34,78.225
3107,5,66,78.0
3126,89,34,78.0
3128,19,58,78.0
3148,12,65,78.0
3186,24,8,78.0
3228,64,67,
3239,31,32,
3243,83,71,78.0
3328,6,5,78.0
3365,73,46,78.0
3383,72,85,
3391,83,85,78.0
3422,36,89,78.0
3460,98,22,78.0
3462,74,59,78.0
3580,2,11,78.0
3581,94,36,78.0
3609,29,7,78.0
3635,36,72,
3639,20,53,78.0
3641,7,15,78.0
3654,8,30,78.0
3660,23,89,78.0
3680,93,13,78.0
3737,68,16,78.0
3773,35,35,
3797,63,68,
3799,31,48,
3827,67,4,78.0
3888,45,2,78.0
3992,22,61,78.0
3997,74,44,78.0
4074,72,62,78.0
4093,7,76,78.0
4127,36,34,
4150,30,79,78.0
4174,63,31,78.225
4180,51,63,
4301,37,58,
4319,28,78,78.0
4325,14,48,78.0
4401,10,54,78.0
4404,19,34,78.0
4549,75,7,78.0
4554,11,45,78.0
