,x,y,value
7,29,56,
13,76,32,-3.999594187291639
100,59,14,-3.4131195077909116
139,67,64,
198,54,74,
200,14,32,-2.757232389747534
206,98,44,0.41146816649672147
235,38,37,
242,20,35,-2.913173144404019
247,85,75,-7.2103155495048314
262,6,98,-2.406769051231617
318,73,88,
358,83,60,-4.129507092457398
371,56,20,-3.0910416743953206
498,27,95,0.648804376512242
520,62,70,
525,59,69,
538,6,28,-7.817248680172984
594,2,25,-6.339933546167371
618,65,2,-3.4142665565504844
640,10,67,-6.47895556742245
662,26,53,0.618458240448442
708,10,27,-6.063268813596012
725,74,28,-7.80752357619835
754,7,64,-1.8967380745837437
756,52,78,
785,97,54,-3.424907379370352
801,35,71,
805,86,42,-3.8960315259010034
855,99,46,-3.6645309737845944
870,43,77,
879,0,41,-2.4779201699266284
894,36,68,
931,49,56,
934,2,68,-6.801808484605449
1018,40,18,-6.182358383355572
1025,69,80,
1085,60,40,
1148,13,57,-3.0524859969588443
1158,89,79,-5.142236970545873
1196,30,66,
1212,88,7,-1.5231983128361692
1213,28,91,-2.7782445117126455
1248,55,34,-5.941758582034803
1323,55,21,-7.500453483512268
1349,57,61,
1366,55,2,-1.4210484365778528
1371,44,20,-4.560416779253391
1396,37,49,
1400,55,96,0.46070989425491327
1412,12,63,-1.721420613070288
1417,3,83,-6.217441665748
1434,55,53,
1534,58,50,
1536,77,54,-3.8135202636856986
1554,12,52,0.7328740499507926
1609,62,58,
1611,42,84,
1667,69,62,
1685,75,7,-2.8551888926209745
1693,67,1,-3.192850211952976
1735,80,73,-5.214751702532158
1736,8,50,-3.166218547303175
1747,49,89,
1769,60,78,
1818,60,48,
1847,56,4,-3.357790317662939
1855,85,65,-2.3374295219314085
1862,53,88,
1880,18,70,-5.883132953117695
1930,54,62,
1941,82,8,-1.048940914796228
1948,81,91,-0.7505534524532962
1969,8,18,-6.062994110133902
1999,42,45,
2029,5,29,-4.3944539730406476
2039,43,96,-1.5719399729910783
2099,91,79,-3.465980758357734
2141,63,99,-3.0678059041096963
2150,98,77,-5.879223361058515
2167,45,37,
2179,4,8,-1.06539395671237
2191,18,32,-6.884292761437079
2192,6,67,-5.080314636410732
2223,75,78,
2354,12,21,-4.087230587353201
2359,86,82,-3.0937607005507264
2594,94,25,-5.550277465374188
2632,44,19,-4.420003361659456
2686,73,42,-2.6680321963373475
2698,33,61,
2820,5,30,-6.8976188057401195
2826,14,66,-3.7432389202557683
2943,22,36,-3.1550182660264037
2949,80,98,-3.507401603303517
2955,15,89,-2.531501289977764
2971,26,34,-6.5112665014784845
2972,18,72,-3.3945384207779457
2999,46,46,
3057,49,67,
3066,19,44,-1.0657227943692558
3077,43,92,-3.670981743738472
3091,87,30,-3.9033911293009016
3100,58,20,-6.878022664501041
3116,51,3,0.40454863108150363
3118,78,57,-3.4987347979713874
3192,20,34,-2.1810314489475324
3248,57,49,
3293,25,51,-2.3327375393888605
3297,78,82,
3315,85,51,-2.1523068037071607
3353,81,22,-7.084276411747432
3367,57,52,
3534,61,43,
3542,30,16,
3575,46,29,
3610,84,68,-3.781679556377447
3727,97,74,-4.58943003899531
3754,79,59,-4.664450561502767
3770,3,44,-1.6889001838982312
3795,69,25,-6.340260786805187
3868,51,10,-0.8562297055895156
3887,34,12,-4.2703118528528705
3888,36,67,
3909,9,72,-3.9715684862578158
3916,48,68,
3925,17,10,-2.0412687465846266
3988,74,21,-3.49579543302424
4017,3,68,-4.568534101108189
4047,25,68,-5.896143323561521
4070,37,57,
4136,35,41,-1.014959737529872
4192,5,25,-7.13569144184219
4194,67,52,
4240,94,52,-2.04875428362962
4253,92,12,-5.548152926115411
4331,50,75,
4341,18,35,-1.9008592468717813
4361,9,68,-3.7332960425185604
4372,33,67,
4378,90,65,-3.5208887892889242
4399,98,0,-1.249944555509014
4414,35,89,-5.163620391571866
4460,50,33,
4575,59,94,-3.746131468619402
4589,79,22,-7.054020877970711
4590,93,13,-2.559179140002109
4649,93,54,0.6445719176076228
4772,35,84,-5.462725409017219
4791,26,12,-5.251086042442987
4845,39,67,
4856,53,62,
4859,42,44,
4870,25,78,-3.7359067949340155
4891,44,54,
4927,50,3,-3.0183688756375977
5007,52,20,-5.638512344089538
5049,61,40,
5084,2,88,-3.0471743006934036
5110,75,84,
5136,41,14,-2.1670681234954436
5169,70,25,-6.04771392404354
5208,82,29,-5.031596502996071
5240,51,31,
5311,17,63,-3.1219143666626445
5317,5,68,-3.560092712418773
5319,64,96,-3.2903421938349187
5382,99,21,-6.996759263300193
5388,17,87,-2.057545859202312
5426,29,79,-6.982581214279865
5441,88,25,-4.008048257603809
5460,25,19,-6.469067634105694
5519,39,82,-5.13840713571331
5528,30,74,-3.7333965690367883
5540,12,24,-7.662017989705427
5583,3,3,-0.48259754818621126
5604,25,86,-1.719502058508092
5606,19,2,-0.654663205030035
5648,23,24,-7.527653493489667
5666,3,73,-7.485862243992678
5682,78,95,0.3262826978429114
5748,82,56,-3.8315204443463413
5749,12,95,-0.7151939571748649
5779,87,9,-4.079002413555182
5811,34,44,-0.5343575210022875
5813,96,83,-2.789772826737691
5819,56,92,-2.635728243857632
5820,74,63,-4.02758010912283
5852,17,7,-2.910823945995557
5927,69,6,-3.2995617549475877
5967,47,30,
5993,45,97,-3.5357033659128456
