,x,y,value
27,0,0,0
57,0,1,0
87,0,2,0
117,0,3,0
147,0,4,0
177,0,5,0
207,0,6,0
237,0,7,0
267,0,8,0
297,0,9,0
327,0,10,0
357,0,11,0
387,0,12,0
417,0,13,0
447,0,14,0
477,0,15,0
507,0,16,0
537,0,17,0
567,0,18,0
597,0,19,0
627,0,20,0
657,0,21,0
687,0,22,0
717,0,23,0
747,0,24,0
777,0,25,0
807,0,26,0
837,0,27,0
867,0,28,0
897,0,29,0
927,0,30,0
957,0,31,0
987,0,32,0
1017,0,33,0
1047,0,34,0
1077,0,35,0
1107,0,36,0
1137,0,37,0
1167,0,38,0
1197,0,39,0
1227,0,40,0
1257,0,41,0
1287,0,42,0
1317,0,43,0
1347,0,44,0
1377,0,45,0
1407,0,46,0
1437,0,47,0
1467,0,48,0
1497,0,49,0
1527,0,50,0
1557,0,51,0
1587,0,52,0
1617,0,53,0
1647,0,54,0
1677,0,55,0
1707,0,56,0
1737,0,57,0
1767,0,58,0
1797,0,59,0
1827,0,60,0
1857,0,61,0
1887,0,62,0
1917,0,63,0
1947,0,64,0
1977,0,65,0
2007,0,66,0
2037,0,67,0
2067,0,68,0
2097,0,69,0
2127,0,70,0
2157,0,71,0
2187,0,72,0
2217,0,73,0
2247,0,74,0
2277,0,75,0
2307,0,76,0
2337,0,77,0
2367,0,78,0
2397,0,79,0
2427,0,80,0
2457,0,81,0
2487,0,82,0
2517,0,83,0
2547,0,84,0
2577,0,85,0
2607,0,86,0
2637,0,87,0
2667,0,88,0
2697,0,89,0
2727,0,90,0
2757,0,91,0
2787,0,92,0
2817,0,93,0
2847,0,94,0
2877,0,95,0
2907,0,96,0
2937,0,97,0
2967,0,98,0
2997,0,99,0
3027,1,0,0
3057,1,1,0
3087,1,2,0
3117,1,3,0
3147,1,4,0
3177,1,5,0
3207,1,6,0
3237,1,7,0
3267,1,8,0
3297,1,9,0
3327,1,10,0
3357,1,11,0
3387,1,12,0
3417,1,13,0
3447,1,14,0
3477,1,15,0
3507,1,16,0
3537,1,17,0
3567,1,18,0
3597,1,19,0
3627,1,20,0
3657,1,21,0
3687,1,22,0
3717,1,23,0
3747,1,24,0
3777,1,25,0
3807,1,26,0
3837,1,27,0
3867,1,28,0
3897,1,29,0
3927,1,30,0
3957,1,31,0
3987,1,32,0
4017,1,33,0
4047,1,34,0
4077,1,35,0
4107,1,36,0
4137,1,37,0
4167,1,38,0
4197,1,39,0
4227,1,40,0
4257,1,41,0
4287,1,42,0
4317,1,43,0
4347,1,44,0
4377,1,45,0
4407,1,46,0
4437,1,47,0
4467,1,48,0
4497,1,49,0
4527,1,50,0
4557,1,51,0
4587,1,52,0
4617,1,53,0
4647,1,54,0
4677,1,55,0
4707,1,56,0
4737,1,57,0
4767,1,58,0
4797,1,59,0
4827,1,60,0
4857,1,61,0
4887,1,62,0
4917,1,63,0
4947,1,64,0
4977,1,65,0
5007,1,66,0
5037,1,67,0
5067,1,68,0
5097,1,69,0
5127,1,70,0
5157,1,71,0
5187,1,72,0
5217,1,73,0
5247,1,74,0
5277,1,75,0
5307,1,76,0
5337,1,77,0
5367,1,78,0
5397,1,79,0
5427,1,80,0
5457,1,81,0
5487,1,82,0
5517,1,83,0
5547,1,84,0
5577,1,85,0
5607,1,86,0
5637,1,87,0
5667,1,88,0
5697,1,89,0
5727,1,90,0
5757,1,91,0
5787,1,92,0
5817,1,93,0
5847,1,94,0
5877,1,95,0
5907,1,96,0
5937,1,97,0
5967,1,98,0
5997,1,99,0
6027,2,0,0
6057,2,1,0
6087,2,2,0
6117,2,3,0
6147,2,4,0
6177,2,5,0
6207,2,6,0
6237,2,7,0
6267,2,8,0
6297,2,9,0
6327,2,10,0
6357,2,11,0
6387,2,12,0
6417,2,13,0
6447,2,14,0
6477,2,15,0
6507,2,16,0
6537,2,17,0
6567,2,18,0
6597,2,19,0
6627,2,20,0
6657,2,21,0
6687,2,22,0
6717,2,23,0
6747,2,24,0
6777,2,25,0
6807,2,26,0
6837,2,27,0
6867,2,28,0
6897,2,29,0
6927,2,30,0
6957,2,31,0
6987,2,32,0
7017,2,33,0
7047,2,34,0
7077,2,35,0
7107,2,36,0
7137,2,37,0
7167,2,38,0
7197,2,39,0
7227,2,40,0
7257,2,41,0
7287,2,42,0
7317,2,43,0
7347,2,44,0
7377,2,45,0
7407,2,46,0
7437,2,47,0
7467,2,48,0
7497,2,49,0
7527,2,50,0
7557,2,51,0
7587,2,52,0
7617,2,53,0
7647,2,54,0
7677,2,55,0
7707,2,56,0
7737,2,57,0
7767,2,58,0
7797,2,59,0
7827,2,60,0
7857,2,61,0
7887,2,62,0
7917,2,63,0
7947,2,64,0
7977,2,65,0
8007,2,66,0
8037,2,67,0
8067,2,68,0
8097,2,69,0
8127,2,70,0
8157,2,71,0
8187,2,72,0
8217,2,73,0
8247,2,74,0
8277,2,75,0
8307,2,76,0
8337,2,77,0
8367,2,78,0
8397,2,79,0
8427,2,80,0
8457,2,81,0
8487,2,82,0
8517,2,83,0
8547,2,84,0
8577,2,85,0
8607,2,86,0
8637,2,87,0
8667,2,88,0
8697,2,89,0
8727,2,90,0
8757,2,91,0
8787,2,92,0
8817,2,93,0
8847,2,94,0
8877,2,95,0
8907,2,96,0
8937,2,97,0
8967,2,98,0
8997,2,99,0
9027,3,0,0
9057,3,1,0
9087,3,2,0
9117,3,3,0
9147,3,4,0
9177,3,5,0
9207,3,6,0
9237,3,7,0
9267,3,8,0
9297,3,9,0
9327,3,10,0
9357,3,11,0
9387,3,12,0
9417,3,13,0
9447,3,14,0
9477,3,15,0
9507,3,16,0
9537,3,17,0
9567,3,18,0
9597,3,19,0
9627,3,20,0
9657,3,21,0
9687,3,22,0
9717,3,23,0
9747,3,24,0
9777,3,25,0
9807,3,26,0
9837,3,27,0
9867,3,28,0
9897,3,29,0
9927,3,30,0
9957,3,31,0
9987,3,32,0
10017,3,33,0
10047,3,34,0
10077,3,35,0
10107,3,36,0
10137,3,37,0
10167,3,38,0
10197,3,39,0
10227,3,40,0
10257,3,41,0
10287,3,42,0
10317,3,43,0
10347,3,44,0
10377,3,45,0
10407,3,46,0
10437,3,47,0
10467,3,48,0
10497,3,49,0
10527,3,50,0
10557,3,51,0
10587,3,52,0
10617,3,53,0
10647,3,54,0
10677,3,55,0
10707,3,56,0
10737,3,57,0
10767,3,58,0
10797,3,59,0
10827,3,60,0
10857,3,61,0
10887,3,62,0
10917,3,63,0
10947,3,64,0
10977,3,65,0
11007,3,66,0
11037,3,67,0
11067,3,68,0
11097,3,69,0
11127,3,70,0
11157,3,71,0
11187,3,72,0
11217,3,73,0
11247,3,74,0
11277,3,75,0
11307,3,76,0
11337,3,77,0
11367,3,78,0
11397,3,79,0
11427,3,80,0
11457,3,81,0
11487,3,82,0
11517,3,83,0
11547,3,84,0
11577,3,85,0
11607,3,86,0
11637,3,87,0
11667,3,88,0
11697,3,89,0
11727,3,90,0
11757,3,91,0
11787,3,92,0
11817,3,93,0
11847,3,94,0
11877,3,95,0
11907,3,96,0
11937,3,97,0
11967,3,98,0
11997,3,99,0
12027,4,0,0
12057,4,1,0
12087,4,2,0
12117,4,3,0
12147,4,4,0
12177,4,5,0
12207,4,6,0
12237,4,7,0
12267,4,8,0
12297,4,9,0
12327,4,10,0
12357,4,11,0
12387,4,12,0
12417,4,13,0
12447,4,14,0
12477,4,15,0
12507,4,16,0
12537,4,17,0
12567,4,18,0
12597,4,19,0
12627,4,20,0
12657,4,21,0
12687,4,22,0
12717,4,23,0
12747,4,24,0
12777,4,25,0
12807,4,26,0
12837,4,27,0
12867,4,28,0
12897,4,29,0
12927,4,30,0
12957,4,31,0
12987,4,32,0
13017,4,33,0
13047,4,34,0
13077,4,35,0
13107,4,36,0
13137,4,37,0
13167,4,38,0
13197,4,39,0
13227,4,40,0
13257,4,41,0
13287,4,42,0
13317,4,43,0
13347,4,44,0
13377,4,45,0
13407,4,46,0
13437,4,47,0
13467,4,48,0
