,x,y,value
59,35,64,
80,38,79,0.45207204609628004
82,72,55,0.4856557310344934
115,35,88,0.6970605214076488
140,91,57,0.5059859822257406
154,95,78,0.2586365766031589
177,46,9,0.44756772589592775
187,75,39,0.5029508885215883
188,74,25,0.6024056263357933
216,18,31,0.6424583088665603
248,1,42,0.39195070894139383
314,26,75,0.669884487227556
317,95,36,0.35385741347540756
338,62,28,0.40052622123788517
380,54,27,0.5135701408185166
390,15,86,0.46086621689415475
402,78,55,0.45604725390736184
419,73,70,0.5605844593909661
437,9,25,0.6131213032323666
439,61,30,0.5499530287471687
440,85,34,0.3070559250716668
471,84,56,0.5341060164711187
472,98,71,0.3177762763653912
509,88,44,0.5333767938546148
531,53,70,
560,62,38,
576,91,73,0.2925322302163871
591,15,25,0.640247115817309
600,26,86,0.49956480633639333
629,77,11,0.45876995911237684
640,49,48,
669,56,25,0.6755471691857144
680,19,17,0.4910295507632406
778,87,92,0.3260993256400935
822,93,64,0.43051178627607845
835,16,23,0.4455882168249788
890,11,18,0.5793386412069934
915,36,43,0.6400580835349431
919,93,56,0.49070497269473085
922,58,59,
944,48,50,
1021,52,67,
1138,30,73,0.4629721837870653
1229,22,65,0.46417630789057124
1300,95,14,0.38839246576222836
1303,66,82,
1344,51,51,
1356,63,60,
1395,65,33,0.5124797964024166
1490,50,41,
1599,30,64,
1607,99,63,0.48280585377102836
1634,79,46,0.391721487970879
1674,8,43,
1680,60,51,
1716,72,54,0.3745703276453576
1747,2,47,0.3197326619989405
1802,65,71,
1865,16,30,0.5352308942853593
1871,27,46,0.49584926071827184
1906,62,8,0.5071325524371323
1907,17,32,0.6280099412416607
1940,89,24,0.45342417080782077
1986,2,5,0.48620978548273913
2073,55,38,
2076,26,26,0.634027656395222
2137,60,68,
2154,12,93,0.5391771385510034
2226,43,53,
2251,71,22,0.35705216269849094
2267,68,95,0.596551039119221
2274,21,49,0.5733754204573898
2283,95,64,0.42167751579679585
2339,35,42,0.5144887169934873
2344,54,85,
2356,97,1,0.43262484811345814
2359,63,63,
2393,79,20,0.5013487027135957
2399,91,60,0.2643223607407029
2410,77,3,0.3290300023213868
2412,34,30,
2421,19,35,0.4090265177380933
2442,71,14,0.505355116117555
2488,71,84,
2492,41,53,
2499,61,28,0.40423865954699484
2511,59,47,
2632,69,42,
2639,96,78,0.25437153718338673
2726,72,95,0.57803332664964
2760,37,34,
2776,71,44,0.6179630183955761
2839,48,33,
2859,65,59,
2941,41,1,0.639987587735305
2953,56,61,
2963,95,37,0.4704148037368
2990,80,57,0.5604438561517289
3111,93,70,0.4620148964058338
3157,56,96,0.5226862807744943
3161,62,12,0.6362117918776307
3187,52,71,
3214,81,2,0.38367278102168056
3228,64,49,
